year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,051,67.53,56.54,3970,268080,05051,1.49296957906,,,,,
2001,05,051,79.65,61.35,4938,393310,05051,1.6228606357,17.9475788538,8.50725150336,24.3828715365,0.467136675619,8.70018106595
2002,05,051,95.27,75.47,5086,484521,05051,1.57794487876,19.6107972379,23.0154849226,2.99716484407,0.231906130025,-2.7676903333
2003,05,051,104.53,75.59,6547,684341,05051,1.72856859373,9.7197438858,0.15900357758,28.7259142745,0.412407305359,9.54556252231
2004,05,051,101.64,75.84,5719,581278,05051,1.67523734177,-2.76475652923,0.330731578251,-12.6470138995,-0.150601819853,-3.08528409868
2005,05,051,110.99,79.37,6301,699322,05051,1.74798412498,9.19913419913,4.65453586498,10.1766043015,0.203076668995,4.34247622102
2006,05,051,115.86,83.84,6082,704683,05051,1.72739742366,4.38778268312,5.63185082525,-3.47563878749,0.00766599649375,-1.17773960449
2007,05,051,140.41,91.59,5633,790947,05051,1.91628452888,21.1893664768,9.24379770992,-7.38243998685,0.122415327175,10.9347798386
2008,05,051,148.09,89.75,14524,2150832,05051,2.06253481894,5.46969589061,-2.00895294246,157.837741878,1.71931241916,7.63197155009
2009,05,051,156.52,98.17,3787,592749,05051,1.99297137618,5.69248430009,9.38161559889,-73.9259157257,-0.724409437836,-3.37271604428
2010,05,051,151.2,99.34,3751,567162,05051,1.90255687538,-3.39892665474,1.19181012529,-0.950620543966,-0.0431666691972,-4.53666830779
2011,05,051,147.1,103.01,3231,475290,05051,1.78502087176,-2.71164021164,3.69438292732,-13.8629698747,-0.16198546447,-6.17779185151
2012,05,051,2.92,92.17,4299,12533,05051,0.0396007377672,-98.0149558124,-10.5232501699,33.0547818013,-0.973630835911,-97.7814972142
2013,05,051,135.75,92.52,3668,497915,05051,1.83406290532,4548.97260274,0.379733101877,-14.677832054,38.7283172425,4531.38569817
2014,05,051,140.49,104.46,2411,338731,05051,1.68114589316,3.49171270718,12.9053177691,-34.2693565976,-0.319701153811,-8.33760999743
