year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,150,127.2,73.94,212,26967,02150,2.1503922099,,,,,
2001,02,150,141.24,99.31,289,40819,02150,1.77776658947,11.0377358491,34.3116040032,36.320754717,0.513664849631,-17.3282631288
2002,02,150,137.06,82.78,427,58525,02150,2.06964242571,-2.95950155763,-16.6448494613,47.7508650519,0.433768588157,16.4181191147
2003,02,150,131.91,89.55,565,74530,02150,1.84128978224,-3.75747847658,8.17830393815,32.318501171,0.27347287484,-11.0334345985
2004,02,150,148.68,81.42,402,59769,02150,2.28260869565,12.7132135547,-9.07872696817,-28.8495575221,-0.198054474708,23.9679227932
2005,02,150,151.59,77.68,422,63971,02150,2.43933444902,1.95722356739,-4.59346597887,4.97512437811,0.0703040037478,6.8660806238
2006,02,150,158.71,90.87,454,72056,02150,2.18320127655,4.69687974141,16.9799176107,7.58293838863,0.126385393381,-10.5001252524
2007,02,150,174.53,79.47,428,74699,02150,2.74521832138,9.96786591897,-12.5453945196,-5.7268722467,0.0366798045964,25.7427957224
2008,02,150,187.12,89.15,1112,208076,02150,2.62366797532,7.21365954277,12.1806971184,159.813084112,1.78552591065,-4.42771145413
2009,02,150,218.59,108.57,248,54210,02150,2.51669429861,16.8180846516,21.7835109366,-77.6978417266,-0.739470193583,-4.07725663916
2010,02,150,224.46,111.92,318,71378,02150,2.50692458899,2.68539274441,3.08556691535,28.2258064516,0.316694336838,-0.388196119904
2011,02,150,204.87,106.1,278,56955,02150,2.41364278982,-8.72761293772,-5.20014295926,-12.5786163522,-0.202065062064,-3.72096550414
2012,02,150,2.98,115.66,317,944,02150,0.0322064672315,-98.5454190462,9.01036757776,14.0287769784,-0.983425511369,-98.6656489781
2013,02,150,213.55,109.47,249,53173,02150,2.43845345757,7066.10738255,-5.35189348089,-21.4511041009,55.3273305085,7471.31615845
2014,02,150,215.15,109.98,133,28615,02150,2.44533096927,0.749239054086,0.465881063305,-46.5863453815,-0.461850939387,0.282044001189
