year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,071,56.13,41.49,1863,104578,01071,1.69107013738,,,,,
2001,01,071,72.31,50.23,2290,165583,01071,1.79947242684,28.8259397826,21.0653169438,22.9200214707,0.583344489281,6.41027755489
2002,01,071,76.04,56.3,2269,172541,01071,1.68827708703,5.15834601023,12.0844117062,-0.917030567686,0.0420212219853,-6.17933001609
2003,01,071,83.01,57.95,2816,233744,01071,1.79055220017,9.16622830089,2.93072824156,24.1075363596,0.354715690763,6.05795777982
2004,01,071,83.49,53.23,2534,211554,01071,1.96059552884,0.57824358511,-8.1449525453,-10.0142045455,-0.0949329180642,9.49669764714
2005,01,071,87.79,58.7,2362,207363,01071,1.86946337308,5.15031740328,10.2761600601,-6.78768745067,-0.0198105448254,-4.64818747229
2006,01,071,92.22,62.98,2345,216260,01071,1.83034296602,5.04613281695,7.29131175468,-0.719729043184,0.0429054363604,-2.09260088354
2007,01,071,102.71,64.93,2134,219178,01071,1.9773217311,11.3749728909,3.09622102255,-8.99786780384,0.0134930176639,8.03012155659
2008,01,071,101.36,67.72,5872,595172,01071,1.87093916125,-1.31438029403,4.29693516094,175.164011246,1.7154732683,-5.3801345613
2009,01,071,111.15,71.09,1351,150158,01071,1.95438880293,9.65864246251,4.97637330183,-76.992506812,-0.747706545335,4.4603076039
2010,01,071,121.11,83.14,1318,159627,01071,1.82087442867,8.96086369771,16.9503446336,-2.44263508512,0.0630602432105,-6.83151551275
2011,01,071,106.22,69.59,1090,115775,01071,1.90796091392,-12.2946082074,-16.2978109213,-17.2989377845,-0.274715430347,4.78267385595
2012,01,071,2.93,77.43,1146,3353,01071,0.0473007878083,-97.2415740915,11.2659864923,5.1376146789,-0.971038652559,-97.520872285
2013,01,071,108.38,67.66,1112,120513,01071,2.0022908661,3598.97610922,-12.6178483792,-2.96684118674,34.9418431256,4133.1025737
2014,01,071,102.85,69.59,788,81049,01071,1.84742779135,-5.10241742019,2.85249778303,-29.1366906475,-0.327466746326,-7.73429462063
