asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,,,,,,,,,340.0,,189.0,047,72047,329.0,186.0,44.82,46.17,63.6,62.84,20925.0,11688.0,44.53,,45.82,,1.79261172243,63.86,62.15,,,,,,,,,,72,21711.0,,11746.0,5.0,2.0,29.2,27.0,23.8,22.5,119.0,45.0,2000.0
1.0,,35.0,,10.0,,10.0,,,,,,,,,,552.0,62.3529411765,325.0,047,72047,544.0,324.0,44.16,44.44,71.09,70.18,38671.0,22739.0,44.43,-0.224567707164,44.44,11.3681677206,1.99639882962,70.96,70.06,11.1180707798,,,,,,,,,72,39170.0,0.804154576021,22771.0,1.0,,68.0,,38.0,,38.0,,2001.0
,,,,,,,,1.0,1.0,31.0,31.0,107.0,107.0,107.0,107.0,586.0,6.15942028986,295.0,047,72047,536.0,268.0,49.88,41.78,72.55,75.47,38887.0,20226.0,49.94,12.4015304974,42.69,-7.89884163138,1.83870644774,73.46,76.44,3.52311161218,1.0,,57.0,,12.0,,12.0,,72,43048.0,0.0990043400562,22549.0,,,,,,,,,2002.0
,,,,,,,,,,,,,,,,791.0,34.9829351536,330.0,047,72047,771.0,325.0,43.14,43.3,77.14,78.09,59477.0,25378.0,43.22,-13.4561473769,43.75,22.1861746605,2.24664507173,77.68,78.97,5.74462292404,1.0,,39.0,,68.0,,68.0,,72,61447.0,0.427406615871,26059.0,2.0,1.0,61.0,20.0,143.5,40.0,287.0,40.0,2003.0
1.0,1.0,96.0,96.0,71.0,71.0,71.0,71.0,36.0,20.0,44.19,40.2,88.89,88.45,3200.0,1769.0,635.0,-19.7218710493,367.0,047,72047,1.0,1.0,9.0,9.0,19.0,19.0,19.0,19.0,48.72,12.7255900046,49.56,-5.61323010152,2.12053571429,82.65,84.45,6.39804325438,67.0,50.0,68.3,49.36,94.72,79.62,6346.0,3981.0,72,52482.0,-0.145898091038,30992.0,371.0,219.0,43.84,49.98,77.55,84.22,28770.0,18444.0,2004.0
1.0,1.0,8.0,8.0,9.0,9.0,9.0,9.0,44.0,20.0,63.89,49.7,195.86,87.55,8618.0,1751.0,837.0,31.811023622,416.0,047,72047,4.0,,54.0,,59.0,,236.0,,50.08,2.79146141215,45.24,1.19219774676,2.14581669329,85.97,76.89,4.01693889897,104.0,54.0,76.26,48.85,78.14,67.54,8127.0,3647.0,72,71961.0,0.371155824854,31986.0,595.0,311.0,45.26,43.81,81.68,76.51,48599.0,23796.0,2005.0
1.0,,37.0,,87.0,,87.0,,29.0,14.0,42.72,35.93,97.83,99.0,2837.0,1386.0,617.0,-26.284348865,284.0,047,72047,1.0,,46.0,,111.0,,111.0,,47.55,-5.05191693291,44.43,14.0800858931,2.44794952681,93.12,94.55,8.31685471676,24.0,4.0,54.71,34.75,87.71,79.5,2105.0,318.0,72,57456.0,-0.201567515738,26852.0,511.0,253.0,47.63,44.87,93.42,96.27,47738.0,24356.0,2006.0
,,,,,,,,19.0,9.0,30.16,34.78,83.58,88.56,1588.0,797.0,445.0,-27.8768233387,154.0,047,72047,,,,,,,,,72.34,52.134595163,51.3,-30.1252328281,1.71049903235,98.99,103.25,6.30369415808,4.0,1.0,38.75,26.0,82.5,83.0,330.0,83.0,72,44052.0,-0.233291562239,15901.0,363.0,143.0,51.13,52.24,102.08,103.78,37055.0,14841.0,2007.0
,,,,,,,,80.0,32.0,33.5,36.25,94.25,96.38,7540.0,3084.0,1588.0,256.853932584,672.0,047,72047,,,,,,,,,51.51,-28.7945811446,53.91,46.9932201471,2.51431760823,103.61,101.03,4.66713809476,4.0,4.0,72.0,72.0,27.0,27.0,108.0,108.0,72,164536.0,2.73504040679,67892.0,1368.0,624.0,52.15,54.94,105.81,101.49,144752.0,63332.0,2008.0
1.0,1.0,110.0,110.0,180.0,180.0,180.0,180.0,5.0,1.0,40.4,68.0,74.8,55.0,374.0,55.0,276.0,-82.6196473552,107.0,047,72047,,,,,,,,,80.03,55.3678897301,50.42,-41.0411461014,1.48241284518,94.91,108.08,-8.39687288872,,,,,,,,,72,26194.0,-0.840800797394,11565.0,195.0,102.0,45.39,49.33,107.68,108.63,20998.0,11080.0,2009.0
