year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,115,60.73,44.62,4002,243042,01115,1.70131107127,,,,,
2001,01,115,80.08,52.21,4931,394866,01115,1.91725723042,31.8623415116,17.0103092784,23.2133933033,0.624682153702,12.6929262258
2002,01,115,97.69,56.7,5093,497517,01115,2.15365961199,21.9905094905,8.59988507949,3.2853376597,0.259964139733,12.330238104
2003,01,115,103.93,63.49,6723,698732,01115,2.04618837612,6.38755246187,11.975308642,32.0047123503,0.404438441299,-4.9901681432
2004,01,115,107.62,62.61,5948,640146,01115,2.14861843156,3.55046666025,-1.38604504646,-11.5275918489,-0.0838461670569,5.00589567576
2005,01,115,110.28,66.5,6648,733125,01115,2.07293233083,2.47165954284,6.21306500559,11.768661735,0.14524655313,-3.52254730862
2006,01,115,116.56,71.04,6699,780866,01115,2.05095720721,5.6945955749,6.82706766917,0.76714801444,0.0651198635976,-1.06009845537
2007,01,115,136.03,72.39,6060,824345,01115,2.34890868905,16.7038435141,1.90033783784,-9.53873712494,0.0556804880735,14.5274353259
2008,01,115,148.99,73.88,14328,2134732,01115,2.52081077423,9.52731015217,2.05829534466,136.435643564,1.58960993273,7.31838091386
2009,01,115,146.84,74.17,3395,498534,01115,2.47472023729,-1.44304986912,0.392528424472,-76.3051367951,-0.766465298689,-1.82840129878
2010,01,115,141.78,77.3,2920,414004,01115,2.29269081501,-3.44592754018,4.2200350546,-13.9911634757,-0.169557141539,-7.35555557122
2011,01,115,133.47,72.97,2552,340606,01115,2.28638481568,-5.86119339822,-5.60155239327,-12.602739726,-0.177288142144,-0.275047960567
2012,01,115,2.9,78.83,3222,9333,01115,0.0459850310795,-97.8272270922,8.03069754694,26.2539184953,-0.972598838541,-97.9887449057
2013,01,115,133.13,71.71,3157,420289,01115,2.32063171106,4490.68965517,-9.03209438031,-2.017380509,44.0325725919,4946.49373194
2014,01,115,134.58,73.24,2046,275358,01115,2.29690060076,1.08916097048,2.13359364105,-35.1916376307,-0.34483652915,-1.02261423822
