year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,085,41.25,31.0,622,25657,01085,1.66330645161,,,,,
2001,01,085,51.06,40.64,639,32628,01085,1.57049704724,23.7818181818,31.0967741935,2.73311897106,0.271699731068,-5.5798138869
2002,01,085,60.6,41.87,462,27997,01085,1.80917124433,18.6839012926,3.02657480315,-27.6995305164,-0.141933308815,15.1973668147
2003,01,085,76.65,54.15,459,35184,01085,1.76939058172,26.4851485149,29.3288750896,-0.649350649351,0.256706075651,-2.19883345675
2004,01,085,70.09,50.22,572,40091,01085,1.74457387495,-8.55838225701,-7.25761772853,24.6187363834,0.139466803092,-1.40255673471
2005,01,085,77.55,48.68,574,44516,01085,1.99132087099,10.6434584106,-3.06650736758,0.34965034965,0.110373899379,14.143682855
2006,01,085,85.61,68.92,458,39208,01085,1.55270603598,10.3932946486,41.5776499589,-20.2090592334,-0.119238026777,-22.0263264148
2007,01,085,102.01,56.59,448,45700,01085,2.25326912882,19.1566405794,-17.890307603,-2.18340611354,0.165578453377,45.1188490675
2008,01,085,96.84,56.27,1364,132088,01085,2.1512351164,-5.06813057543,-0.56547093126,204.464285714,1.89032822757,-4.52826567023
2009,01,085,104.01,69.87,233,24235,01085,1.86077715758,7.40396530359,24.16918429,-82.917888563,-0.816523832596,-13.5019160207
2010,01,085,90.61,53.48,204,18485,01085,2.11784779357,-12.8833765984,-23.4578502934,-12.4463519313,-0.237260160924,13.8152295638
2011,01,085,85.19,60.55,197,16783,01085,1.75867052023,-5.9816797263,13.219895288,-3.43137254902,-0.0920746551258,-16.9595413999
2012,01,085,2.92,58.33,216,630,01085,0.062575004286,-96.5723676488,-3.66639141206,9.64467005076,-0.962462015134,-96.4419143003
2013,01,085,100.46,62.59,297,29837,01085,2.00631091229,3340.4109589,7.30327447283,37.5,46.3603174603,3106.2497401
2014,01,085,82.54,56.64,191,15765,01085,1.82159251412,-17.8379454509,-9.50631091229,-35.6902356902,-0.47162918524,-9.20686803979
