year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,061,49.4,41.04,25,1235,08061,1.50462962963,,,,,
2001,08,061,55.35,44.35,23,1273,08061,1.56003382187,12.044534413,8.06530214425,-8.0,0.0307692307692,3.68224785361
2002,08,061,57.29,42.32,28,1604,08061,1.6921668242,3.50496838302,-4.57722660654,21.7391304348,0.260015710919,8.46988061878
2003,08,061,73.05,46.2,41,2995,08061,1.97646103896,27.5091639029,9.16824196597,46.4285714286,0.867206982544,16.800602086
2004,08,061,58.06,66.54,35,2032,08061,1.09069732492,-20.5201916496,44.025974026,-14.6341463415,-0.321535893155,-44.815642534
2005,08,061,42.06,45.71,31,1304,08061,1.15018595493,-27.5576989321,-31.3044785092,-11.4285714286,-0.358267716535,5.45418317776
2006,08,061,75.57,50.89,44,3325,08061,1.85620947141,79.6718972896,11.3323124043,41.935483871,1.54984662577,61.3834235627
2007,08,061,75.04,55.44,45,3377,08061,1.69191919192,-0.701336509197,8.94085281981,2.27272727273,0.0156390977444,-8.85084803306
2008,08,061,90.25,56.82,112,10108,08061,1.98543646603,20.2691897655,2.48917748918,148.888888889,1.9931892212,17.3481851566
2009,08,061,83.05,50.32,22,1827,08061,2.06304650238,-7.97783933518,-11.4396339317,-80.3571428571,-0.819252077562,3.90896599712
2010,08,061,66.66,63.38,29,1933,08061,1.3146891764,-19.7350993377,25.9538950715,31.8181818182,0.0580186097427,-36.2743799097
2011,08,061,55.84,67.26,19,1061,08061,1.03776390128,-16.2316231623,6.1218049858,-34.4827586207,-0.451112260735,-21.0639351179
2012,08,061,2.96,55.77,26,77,08061,0.0663439124978,-94.6991404011,-17.0829616414,36.8421052632,-0.927426955702,-93.6070321567
2013,08,061,88.94,77.17,18,1601,08061,1.44065051186,2904.72972973,38.3718845257,-30.7692307692,19.7922077922,2071.48862287
2014,08,061,102.05,82.37,19,1939,08061,1.548652422,14.7402743423,6.73836983284,5.55555555556,0.211118051218,7.49674603608
