year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,003,43.68,39.8,719,31407,05003,1.37185929648,,,,,
2001,05,003,49.18,45.86,942,46329,05003,1.34049280419,12.5915750916,15.2261306533,31.0152990264,0.475117012131,-2.28642196588
2002,05,003,55.27,48.26,665,36753,05003,1.43156858682,12.3830825539,5.23331879634,-29.4055201699,-0.206695590235,6.79420153173
2003,05,003,62.35,57.66,686,42773,05003,1.35167360388,12.8098425909,19.4778284293,3.15789473684,0.163796152695,-5.58093993344
2004,05,003,65.16,50.23,575,37469,05003,1.62154091181,4.50681635926,-12.885882761,-16.1807580175,-0.124003460127,19.9654196949
2005,05,003,69.76,53.28,683,47646,05003,1.63663663664,7.05954573358,6.07206848497,18.7826086957,0.271611198591,0.930949365572
2006,05,003,73.61,59.42,668,49174,05003,1.54851060249,5.51892201835,11.524024024,-2.19619326501,0.0320698484658,-5.38458153589
2007,05,003,68.65,59.13,534,36659,05003,1.45125147979,-6.73821491645,-0.488051161225,-20.0598802395,-0.254504412901,-6.28081735727
2008,05,003,77.33,65.06,1172,90628,05003,1.48574392868,12.6438455936,10.0287502114,119.475655431,1.47218963965,2.37673824084
2009,05,003,79.18,63.44,274,21696,05003,1.56013556116,2.39234449761,-2.49000922226,-76.6211604096,-0.760603786909,5.00702920893
2010,05,003,71.83,55.76,317,22769,05003,1.61024928264,-9.28264713311,-12.10592686,15.6934306569,0.049456120944,3.21213891455
2011,05,003,78.57,62.56,297,23335,05003,1.56989290281,9.38326604483,12.1951219512,-6.30914826498,0.0248583600509,-2.50621939483
2012,05,003,2.92,63.66,396,1155,05003,0.0573358466855,-96.2835687922,1.75831202046,33.3333333333,-0.950503535462,-96.347786108
2013,05,003,73.51,59.33,353,25950,05003,1.54875273892,2417.46575342,-6.80175934653,-10.8585858586,21.4675324675,2601.194503
2014,05,003,81.36,62.61,239,19444,05003,1.62434115956,10.6788192083,5.52840047194,-32.2946175637,-0.250712909441,4.88059964266
