asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,1.0,94.0,94.0,10.0,10.0,10.0,10.0,12.0,4.0,47.17,47.5,55.42,48.75,665.0,195.0,315.0,,162.0,159,48159,14.0,1.0,37.93,130.0,50.64,129.0,709.0,129.0,99.27,,136.2,,1.12244384003,89.14,113.98,,1.0,,38.0,,45.0,,45.0,,48,28078.0,,18464.0,221.0,130.0,105.83,138.92,96.18,118.35,21256.0,15386.0,2000.0
,,,,,,,,2.0,1.0,29.5,41.0,73.5,100.0,147.0,100.0,361.0,14.6031746032,190.0,159,48159,7.0,1.0,31.71,39.0,69.43,50.0,486.0,50.0,144.84,45.9051072832,180.15,-14.4778100561,0.959938552886,111.23,129.27,24.7812429886,2.0,1.0,40.0,56.0,54.0,64.0,108.0,64.0,48,40153.0,0.430051998006,24562.0,244.0,152.0,165.32,188.79,122.28,128.24,29836.0,19493.0,2001.0
,,,,,,,,5.0,1.0,33.0,43.0,69.2,47.0,346.0,47.0,470.0,30.1939058172,228.0,159,48159,12.0,7.0,58.75,66.86,61.25,56.14,735.0,393.0,164.29,13.428610881,158.24,-0.51253157174,0.955018564733,125.52,134.57,12.8472534388,1.0,,32.0,,50.0,,50.0,,48,58994.0,0.469230194506,30683.0,327.0,194.0,191.23,160.18,138.15,135.48,45176.0,26284.0,2002.0
,,,,,,,,10.0,5.0,49.4,63.2,79.9,85.8,799.0,429.0,597.0,27.0212765957,311.0,159,48159,15.0,9.0,205.8,308.56,72.33,74.44,1085.0,670.0,147.07,-10.4814657009,169.99,13.9781270505,1.08851227307,128.07,134.86,2.03154875717,2.0,,136.0,,246.0,,492.0,,48,76455.0,0.295979252127,41942.0,478.0,271.0,155.28,171.42,134.45,139.99,64266.0,37937.0,2003.0
5.0,4.0,85.0,77.5,36.6,34.5,183.0,138.0,5.0,2.0,29.8,39.0,39.6,40.0,198.0,80.0,459.0,-23.1155778894,202.0,159,48159,1.0,,12.0,,19.0,,19.0,,123.38,-16.1079757938,173.86,2.37292662797,1.11434187064,109.99,133.01,-14.1172796127,4.0,1.0,72.5,126.0,90.5,128.0,362.0,128.0,48,50486.0,-0.339663854555,26869.0,366.0,174.0,132.22,180.29,114.43,135.04,41880.0,23497.0,2004.0
2.0,2.0,224.5,224.5,183.5,183.5,367.0,367.0,8.0,,38.13,,56.25,,450.0,,551.0,20.0435729847,274.0,159,48159,,,,,,,,,141.86,14.9781163884,164.67,5.39722495311,1.17448540815,133.29,140.74,21.1837439767,4.0,3.0,86.75,111.0,94.75,97.0,379.0,291.0,48,73445.0,0.454759735372,38564.0,446.0,240.0,143.0,159.69,136.34,137.43,60807.0,32982.0,2005.0
2.0,2.0,96.0,96.0,151.0,151.0,302.0,302.0,8.0,4.0,93.13,98.25,201.88,219.0,1615.0,876.0,425.0,-22.8675136116,210.0,159,48159,,,,,,,,,150.34,5.97772451713,186.04,-8.06165489217,1.07980244779,129.87,138.62,-2.56583389602,2.0,1.0,81.0,132.0,67.5,104.0,135.0,104.0,48,55196.0,-0.248471645449,29111.0,346.0,183.0,147.15,188.85,129.25,135.48,44721.0,24792.0,2006.0
,,,,,,,,16.0,3.0,106.63,88.33,149.56,65.33,2393.0,196.0,405.0,-4.70588235294,197.0,159,48159,,,,,,,,,160.15,6.52520952508,198.28,16.5425768236,1.25842959725,161.23,168.58,24.1472241472,3.0,2.0,58.0,60.5,107.33,86.0,322.0,172.0,48,65300.0,0.183056743242,33211.0,332.0,176.0,164.64,189.87,166.18,173.36,55173.0,30511.0,2007.0
12.0,8.0,202.33,229.0,158.33,134.0,1900.0,1072.0,20.0,8.0,72.0,64.5,55.0,71.5,1100.0,572.0,1028.0,153.827160494,628.0,159,48159,,,,,,,,,239.51,49.5535435529,273.39,-24.9269606358,0.944741346917,181.02,204.39,12.2743906221,12.0,4.0,66.33,82.0,116.33,140.0,1396.0,560.0,48,186092.0,1.84980091884,128360.0,880.0,564.0,235.29,259.43,176.21,193.53,155068.0,109152.0,2008.0
1.0,1.0,207.0,207.0,158.0,158.0,158.0,158.0,3.0,,41.33,,49.0,,147.0,,407.0,-60.4085603113,234.0,159,48159,,,,,,,,,288.39,20.4083336813,276.74,2.34298045517,0.966876452027,223.07,219.21,23.2294774058,1.0,1.0,189.0,189.0,158.0,158.0,158.0,158.0,48,90791.0,-0.512117662232,51295.0,353.0,211.0,275.59,264.87,213.82,213.4,75480.0,45028.0,2009.0
