year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,068,95.0,71.2,10,950,02068,1.66783707865,,,,,
2001,02,068,99.52,60.0,31,3085,02068,2.07333333333,4.75789473684,-15.7303370787,210.0,2.24736842105,24.3127017544
2002,02,068,117.55,131.6,40,4702,02068,1.11654635258,18.1169614148,119.333333333,29.0322580645,0.52414910859,-46.1472820297
2003,02,068,93.63,76.89,35,3277,02068,1.52214202107,-20.3487877499,-41.5729483283,-12.5,-0.303062526584,36.3259140605
2004,02,068,107.42,72.62,45,4834,02068,1.84900853759,14.7281854107,-5.55338795682,28.5714285714,0.475129691791,21.4741142416
2005,02,068,122.02,82.4,47,5735,02068,1.8510315534,13.5915099609,13.4673643624,4.44444444444,0.186388084402,0.109410841755
2006,02,068,120.74,64.51,47,5675,02068,2.33955975818,-1.04900835929,-21.7111650485,0.0,-0.0104620749782,26.3922137838
2007,02,068,156.15,96.95,61,9525,02068,2.01328004126,29.3274805367,50.2867772438,29.7872340426,0.678414096916,-13.94620145
2008,02,068,110.48,68.48,124,13700,02068,2.01664719626,-29.2475184118,-29.3656523981,103.278688525,0.438320209974,0.16724722514
2009,02,068,176.32,76.16,25,4408,02068,2.89390756303,59.5944967415,11.214953271,-79.8387096774,-0.678248175182,43.5009340449
2010,02,068,163.68,98.3,37,6056,02068,2.08138351984,-7.16878402904,29.0703781513,48.0,0.37386569873,-28.0770558662
2011,02,068,167.73,120.4,30,5032,02068,1.74138289037,2.47434017595,22.482197355,-18.9189189189,-0.169088507266,-16.3353186105
2012,02,068,3.0,97.52,33,99,02068,0.0384536505332,-98.2114111966,-19.0033222591,10.0,-0.980325914149,-97.7917751032
2013,02,068,159.19,102.23,31,4935,02068,1.94646874694,5206.33333333,4.82977850697,-6.06060606061,48.8484848485,4961.85685872
2014,02,068,160.35,93.3,20,3207,02068,2.14831189711,0.728688988002,-8.73520493006,-35.4838709677,-0.350151975684,10.3697092738
