asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,126.0,29.0,32.6,30.21,42.24,43.28,5322.0,1255.0,1552.0,,490.0,373,48373,56.0,15.0,40.61,48.73,41.93,53.47,2348.0,802.0,48.18,,57.99,,1.24351390619,47.93,56.35,,9.0,2.0,67.67,112.0,42.78,59.0,385.0,118.0,48,74382.0,,27610.0,951.0,330.0,50.89,59.15,50.24,57.8,47782.0,19073.0,2000.0
,,,,,,,,61.0,12.0,51.89,55.58,47.89,47.83,2921.0,574.0,1288.0,-17.0103092784,454.0,373,48373,31.0,12.0,47.94,62.83,59.06,80.75,1831.0,969.0,59.13,22.7272727273,73.17,-0.430411634251,1.23816167766,58.57,70.87,22.1990402671,8.0,2.0,71.75,57.0,79.5,130.5,636.0,261.0,48,75435.0,0.0141566508026,32177.0,728.0,306.0,64.8,79.48,64.84,74.28,47206.0,22729.0,2001.0
3.0,1.0,27.67,23.0,61.67,56.0,185.0,56.0,42.0,13.0,52.95,66.31,50.12,60.15,2105.0,782.0,1209.0,-6.13354037267,476.0,373,48373,35.0,17.0,56.94,65.06,54.54,59.18,1909.0,1006.0,66.72,12.836123795,80.88,4.95078753456,1.29946043165,69.36,78.33,18.4224005464,11.0,3.0,48.91,83.67,69.64,125.0,766.0,375.0,48,83856.0,0.111632531318,37283.0,679.0,339.0,71.67,84.32,77.05,83.83,52318.0,28418.0,2002.0
8.0,4.0,78.75,69.0,83.25,76.0,666.0,304.0,64.0,10.0,68.25,76.5,54.69,50.5,3500.0,505.0,1611.0,33.2506203474,638.0,373,48373,50.0,17.0,52.08,67.29,57.28,67.76,2864.0,1152.0,73.47,10.1169064748,82.16,3.43416303903,1.34408602151,79.0,86.6,13.8985005767,10.0,5.0,56.0,55.6,73.0,84.6,730.0,423.0,48,127276.0,0.517792406029,55248.0,1073.0,508.0,77.82,86.8,84.27,90.32,90419.0,45882.0,2003.0
7.0,1.0,84.71,60.0,90.43,70.0,633.0,70.0,108.0,25.0,46.99,54.6,62.36,83.32,6735.0,2083.0,1676.0,4.034761018,579.0,373,48373,6.0,3.0,62.17,53.0,59.67,66.67,358.0,200.0,69.85,-4.92718116238,81.0,-0.422763063708,1.33840372226,74.79,83.22,-5.32911392405,20.0,3.0,37.1,50.0,58.0,73.0,1160.0,219.0,48,125355.0,-0.0150931833181,48183.0,1171.0,488.0,71.62,83.33,75.38,83.6,88266.0,40796.0,2004.0
12.0,7.0,120.33,131.71,114.83,137.0,1378.0,959.0,115.0,30.0,71.92,57.43,87.15,62.43,10022.0,1873.0,1651.0,-1.49164677804,564.0,373,48373,3.0,,21.67,,39.0,,117.0,,83.15,19.040801718,96.81,-5.97616400686,1.25841852075,83.71,88.87,11.9267281722,16.0,5.0,229.25,71.6,65.75,79.4,1052.0,397.0,48,138212.0,0.102564716206,50125.0,1232.0,476.0,82.91,101.3,84.25,90.15,103798.0,42912.0,2005.0
11.0,3.0,77.36,89.0,115.18,156.0,1267.0,468.0,85.0,18.0,57.76,66.17,78.36,85.39,6661.0,1537.0,1581.0,-4.23985463356,571.0,373,48373,5.0,3.0,40.6,43.0,72.8,70.67,364.0,212.0,78.89,-5.12327119663,86.68,14.3018169359,1.43839523387,90.78,92.5,8.44582487158,19.0,6.0,88.53,90.33,70.58,79.17,1341.0,475.0,48,143521.0,0.0384120047463,52817.0,1177.0,493.0,81.65,87.93,92.88,93.91,109317.0,46299.0,2006.0
2.0,1.0,43.0,66.0,56.0,47.0,112.0,47.0,57.0,12.0,76.02,138.17,99.3,130.25,5660.0,1563.0,1418.0,-10.3099304238,547.0,373,48373,3.0,,116.67,,194.0,,582.0,,90.56,14.7927493979,107.36,-2.33075954605,1.40486969965,101.78,110.08,12.1172064331,11.0,4.0,62.73,84.75,85.91,102.0,945.0,408.0,48,144320.0,0.00556712954899,60214.0,1122.0,466.0,92.11,105.8,102.71,110.14,115240.0,51324.0,2007.0
28.0,8.0,69.86,68.0,87.29,60.0,2444.0,480.0,64.0,16.0,80.75,118.5,81.5,136.0,5216.0,2176.0,3172.0,123.695345557,1396.0,373,48373,12.0,8.0,154.0,106.0,223.0,109.5,2676.0,876.0,109.32,20.7155477032,131.16,-7.42631147283,1.30053969996,113.74,122.48,11.7508351346,32.0,4.0,68.63,57.0,129.38,118.0,4140.0,472.0,48,360796.0,1.49997228381,170984.0,2580.0,1220.0,107.85,130.55,111.74,119.45,288288.0,145728.0,2008.0
5.0,2.0,168.2,146.5,199.2,160.5,996.0,321.0,28.0,9.0,72.07,94.44,103.11,109.67,2887.0,987.0,805.0,-74.6216897856,351.0,373,48373,1.0,,48.0,,223.0,,223.0,,122.84,12.3673618734,138.35,-1.31967903169,1.28337675024,126.12,130.86,10.8844733603,2.0,1.0,25.0,34.0,41.5,53.0,83.0,53.0,48,101523.0,-0.718613842726,45932.0,668.0,310.0,126.44,139.63,128.41,131.84,85778.0,40870.0,2009.0
