year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,081,37.66,41.79,549,20677,05081,1.12646566164,,,,,
2001,05,081,48.91,55.64,639,31256,05081,1.09880481668,29.8725438131,33.1418999761,16.393442623,0.511631281134,-2.45554266808
2002,05,081,46.36,51.45,545,25265,05081,1.12633624879,-5.2136577387,-7.53055355859,-14.710485133,-0.191675198362,2.50557985264
2003,05,081,57.32,62.57,579,33191,05081,1.14511746844,23.6410698878,21.6132167153,6.23853211009,0.313714624975,1.66746117515
2004,05,081,59.8,57.87,599,35823,05081,1.2916882668,4.32658757851,-7.51158702253,3.45423143351,0.0792986050435,12.7996299428
2005,05,081,60.99,54.67,511,31166,05081,1.39450338394,1.98996655518,-5.52963538967,-14.6911519199,-0.13000027915,7.9597469279
2006,05,081,58.48,69.15,564,32980,05081,1.05712219812,-4.11542875881,26.4861898665,10.3718199609,0.0582044535712,-24.1936441105
2007,05,081,67.86,65.57,500,33928,05081,1.2936556352,16.0396716826,-5.17715112075,-11.3475177305,0.0287446937538,22.3752218523
2008,05,081,65.64,80.11,1272,83496,05081,1.02421670203,-3.27144120248,22.1747750496,154.4,1.46097618486,-20.8277168849
2009,05,081,78.1,68.61,249,19448,05081,1.4228975368,18.9823278489,-14.3552615154,-80.4245283019,-0.767078662451,38.9254377492
2010,05,081,70.16,73.86,188,13191,05081,1.18738153263,-10.166453265,7.6519457805,-24.4979919679,-0.321729740847,-16.5518597145
2011,05,081,68.43,70.23,187,12797,05081,1.21796240923,-2.46579247434,-4.9147034931,-0.531914893617,-0.0298688499735,2.57548864937
2012,05,081,2.87,76.18,198,568,05081,0.0470924127067,-95.8059330703,8.47216289335,5.88235294118,-0.955614597171,-96.1335085262
2013,05,081,79.03,71.73,255,20153,05081,1.37721316046,2653.65853659,-5.84142819638,28.7878787879,34.4806338028,2824.49055231
2014,05,081,78.97,72.15,185,14609,05081,1.36815661816,-0.0759205365051,0.585529067336,-27.4509803922,-0.275095519278,-0.657599169557
