year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,009,46.85,45.81,47,2202,08009,1.27837808339,,,,,
2001,08,009,65.39,50.58,67,4381,08009,1.61600434955,39.5731056564,10.4125736739,42.5531914894,0.989554950045,26.4105174005
2002,08,009,65.05,52.52,95,6180,08009,1.54821972582,-0.519957179997,3.83550810597,41.7910447761,0.410636840904,-4.19458176246
2003,08,009,73.54,57.0,108,7942,08009,1.61271929825,13.051498847,8.53008377761,13.6842105263,0.285113268608,4.16604770959
2004,08,009,70.9,57.33,128,9075,08009,1.54587476016,-3.58988305684,0.578947368421,18.5185185185,0.142659279778,-4.14483401779
2005,08,009,85.5,53.22,113,9662,08009,2.00817361894,20.5923836389,-7.16902145474,-11.71875,0.0646831955923,29.9053242018
2006,08,009,78.12,54.68,122,9531,08009,1.78584491587,-8.63157894737,2.74332957535,7.96460176991,-0.0135582695094,-11.071189312
2007,08,009,61.03,60.72,65,3967,08009,1.25638175231,-21.8766001024,11.0460863204,-46.7213114754,-0.583779246669,-29.6477683399
2008,08,009,74.4,56.78,272,20236,08009,1.63790066925,21.9072587252,-6.48880105402,318.461538462,4.10108394253,30.3664802711
2009,08,009,85.92,78.1,39,3351,08009,1.37516005122,15.4838709677,37.5484325467,-85.6617647059,-0.834404032417,-16.0413035397
2010,08,009,85.16,62.23,31,2640,08009,1.71058974771,-0.884543761639,-20.3201024328,-20.5128205128,-0.212175470009,24.3920477618
2011,08,009,103.36,85.76,42,4341,08009,1.50652985075,21.3715359324,37.8113450104,35.4838709677,0.644318181818,-11.9292131405
2012,08,009,2.92,74.03,38,111,08009,0.04930433608,-97.1749226006,-13.6777052239,-9.52380952381,-0.974429854872,-96.7272911283
2013,08,009,95.02,88.02,45,4276,08009,1.34940922518,3154.10958904,18.8977441578,18.4210526316,37.5225225225,2636.89766958
2014,08,009,160.0,160.09,22,3520,08009,1.24929727029,68.3856030309,81.8791183822,-51.1111111111,-0.176800748363,-7.41894697493
