year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,095,63.26,50.58,3912,247483,01095,1.56336496639,,,,,
2001,01,095,82.17,55.29,4767,391692,01095,1.85770482908,29.8925071135,9.31198102017,21.8558282209,0.582702650283,18.8273288081
2002,01,095,89.4,61.1,4877,435980,01095,1.82896890344,8.7988316904,10.5082293362,2.30753094189,0.113068431318,-1.54685099571
2003,01,095,97.78,64.74,6539,639410,01095,1.88793636083,9.37360178971,5.95744680851,34.0783268403,0.466603972659,3.22408201037
2004,01,095,94.83,63.45,5029,476879,01095,1.86820330969,-3.01697688689,-1.99258572753,-23.0922159352,-0.254189018001,-1.04521802454
2005,01,095,100.72,68.87,5048,508455,01095,1.82808189342,6.21111462617,8.54215918046,0.377808709485,0.0662138613778,-2.14759368331
2006,01,095,106.09,70.87,4968,527045,01095,1.87120784535,5.33161239079,2.90402207057,-1.58478605388,0.0365617409604,2.35908205663
2007,01,095,115.24,78.41,4539,523088,01095,1.83713812014,8.62475256857,10.6391985325,-8.63526570048,-0.00750789780759,-1.82073441481
2008,01,095,130.58,80.71,12276,1603000,01095,2.02236401933,13.3113502256,2.93329932407,170.456047588,2.06449392836,10.0823066682
2009,01,095,138.65,84.2,2750,381298,01095,2.0583432304,6.18011946699,4.32412340478,-77.5985663082,-0.762134747349,1.77906700928
2010,01,095,138.93,89.33,2566,356485,01095,1.94405574835,0.201947349441,6.09263657957,-6.69090909091,-0.0650750856286,-5.5524015804
2011,01,095,136.91,84.5,2248,307782,01095,2.02529585799,-1.45396962499,-5.40691816859,-12.3928293063,-0.13662005414,4.17889814674
2012,01,095,2.9,88.21,2480,7188,01095,0.0410951139327,-97.8818201738,4.39053254438,10.3202846975,-0.976645807747,-97.9709081135
2013,01,095,127.79,81.74,2417,308876,01095,1.95421458282,4306.55172414,-7.33476930053,-2.54032258065,41.9710628826,4655.34533382
2014,01,095,121.99,83.14,1606,195920,01095,1.83410512389,-4.53869629861,1.71274773673,-33.5539925528,-0.365700151517,-6.14617555267
