year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,019,49.13,45.15,740,36357,05019,1.36018826135,,,,,
2001,05,019,59.42,55.16,787,46764,05019,1.3465373459,20.9444331366,22.1705426357,6.35135135135,0.286244739665,-1.00360485648
2002,05,019,67.92,58.93,798,54203,05019,1.44069234685,14.304947829,6.83466279913,1.39771283355,0.159075357112,6.99237947138
2003,05,019,76.41,75.94,974,74428,05019,1.25773637082,12.5,28.8647547938,22.0551378446,0.373134328358,-12.6991703977
2004,05,019,79.04,61.1,850,67180,05019,1.6170212766,3.44195785892,-19.5417434817,-12.7310061602,-0.0973827054334,28.5659947595
2005,05,019,88.29,59.25,790,69749,05019,1.86265822785,11.7029352227,-3.02782324059,-7.05882352941,0.0382405477821,15.1907061959
2006,05,019,80.46,69.18,741,59624,05019,1.45381613183,-8.86850152905,16.7594936709,-6.20253164557,-0.145163371518,-21.9493887771
2007,05,019,80.34,70.38,682,54795,05019,1.42689684569,-0.149142431022,1.73460537728,-7.96221322537,-0.0809908761573,-1.85162934609
2008,05,019,86.26,79.59,1792,154580,05019,1.35475562257,7.36868309684,13.0861040068,162.75659824,1.82106031572,-5.05581208248
2009,05,019,86.73,66.02,464,40242,05019,1.64211602545,0.544864363552,-17.0498806383,-74.1071428571,-0.73966877992,21.2112353029
2010,05,019,92.7,73.64,511,47371,05019,1.57353340576,6.88343133864,11.5419569827,10.1293103448,0.177153223001,-4.17647831373
2011,05,019,94.45,77.09,479,45243,05019,1.5314891685,1.88781014024,4.68495382944,-6.26223091977,-0.0449219986912,-2.67196343589
2012,05,019,2.96,75.54,566,1678,05019,0.0489806724914,-96.866066702,-2.01063691789,18.1628392484,-0.962911389607,-96.8017617428
2013,05,019,96.75,75.85,585,56599,05019,1.59442979565,3168.58108108,0.41037860736,3.35689045936,32.7300357569,3155.22234496
2014,05,019,87.54,75.91,356,31165,05019,1.44150968252,-9.51937984496,0.0791034937377,-39.1452991453,-0.44937189703,-9.5908966044
