year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,013,195.48,103.6,69903,13664363,06013,2.35859073359,,,,,
2001,06,013,235.33,110.85,135180,31811427,06013,2.65369869193,20.3857172089,6.99806949807,93.3822582722,1.32805780994,12.5120460338
2002,06,013,262.32,118.08,170104,44622027,06013,2.77693089431,11.4690009774,6.52232746955,25.8351827193,0.402704348975,4.64379029759
2003,06,013,275.22,115.97,218558,60151495,06013,2.96649995689,4.91765782251,-1.78692411924,28.4849268683,0.348022468813,6.82656752334
2004,06,013,318.49,120.43,155805,49622580,06013,3.30575853193,15.7219678802,3.8458221954,-28.7122868987,-0.175039955366,11.4363249612
2005,06,013,371.71,134.64,157486,58538405,06013,3.45096182412,16.7101007881,11.7993855352,1.07891274349,0.179672741724,4.39243492209
2006,06,013,381.1,153.82,132936,50661993,06013,3.09696398388,2.5261628689,14.2453951277,-15.5886872484,-0.134551189087,-10.2579471547
2007,06,013,401.65,161.61,95986,38553115,06013,3.10663015902,5.39228548937,5.06436094136,-27.7953300836,-0.23901306054,0.312117777213
2008,06,013,362.67,147.95,198184,71875880,06013,3.06412639405,-9.70496701108,-8.45244724955,106.471777134,0.864333919581,-1.368163019
2009,06,013,350.51,150.01,61917,21702560,06013,2.92072195187,-3.35291035928,1.39236228456,-68.7578210148,-0.698055035987,-4.68010857713
2010,06,013,369.71,157.06,58688,21697623,06013,2.94242646123,5.47773244701,4.69968668755,-5.21504594861,-0.000227484683834,0.743121382754
2011,06,013,359.36,158.34,54367,19537357,06013,2.83693318176,-2.79949149333,0.814975168725,-7.36266357688,-0.099562334547,-3.58524778289
2012,06,013,2.92,152.9,78213,228602,06013,0.0238718116416,-99.1874443455,-3.43564481496,43.8611657807,-0.988299236176,-99.1585345825
2013,06,013,368.45,149.9,68470,25227627,06013,3.07246497665,12518.1506849,-1.96206671027,-12.4570084257,109.356107996,12770.6820529
2014,06,013,408.73,151.92,39770,16255330,06013,3.36303646656,10.932283892,1.34756504336,-41.9161676647,-0.355653625289,9.45727590447
