year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,121,43.09,42.4,551,23744,05121,1.27034198113,,,,,
2001,05,121,59.65,49.22,578,34478,05121,1.51488216172,38.4311905314,16.0849056604,4.9001814882,0.452072102426,19.2499487715
2002,05,121,58.81,48.3,560,32932,05121,1.52199792961,-1.40821458508,-1.8691588785,-3.11418685121,-0.0448401879459,0.469724184728
2003,05,121,66.7,53.44,831,55426,05121,1.56016092814,13.4160856997,10.6418219462,48.3928571429,0.683043847929,2.50742775629
2004,05,121,63.34,46.62,647,40980,05121,1.69830544831,-5.03748125937,-12.7619760479,-22.1419975933,-0.260635802692,8.85450453666
2005,05,121,70.03,48.11,564,39497,05121,1.81952816462,10.5620461004,3.19605319605,-12.828438949,-0.0361883845778,7.13786300564
2006,05,121,71.68,56.34,549,39355,05121,1.59034433795,2.35613308582,17.1066306381,-2.65957446809,-0.00359520976277,-12.5957834086
2007,05,121,71.81,56.84,472,33894,05121,1.57921358198,0.181361607143,0.887468938587,-14.0255009107,-0.138762546055,-0.69989597209
2008,05,121,70.54,70.59,1748,123296,05121,1.24911460547,-1.76855591143,24.1907107671,270.338983051,2.63769398714,-20.9027442698
2009,05,121,71.93,60.57,515,37045,05121,1.4844394915,1.97051318401,-14.1946451339,-70.5377574371,-0.699544186348,18.8393350777
2010,05,121,73.87,61.88,528,39003,05121,1.49220265029,2.69706659252,2.16278685818,2.52427184466,0.0528546362532,0.52296902891
2011,05,121,77.21,68.63,450,34746,05121,1.40627276701,4.52145661297,10.9082094376,-14.7727272727,-0.10914545035,-5.75859339632
2012,05,121,2.97,73.62,447,1329,05121,0.0504278728606,-96.1533480119,7.27087279615,-0.666666666667,-0.96175099292,-96.4140759856
2013,05,121,85.09,78.88,442,37608,05121,1.34840897566,2764.98316498,7.14479760935,-1.11856823266,27.2979683973,2573.93585961
2014,05,121,83.41,70.87,358,29862,05121,1.47117962466,-1.97438006816,-10.1546653144,-19.0045248869,-0.205966815571,9.10485255007
