year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,04,009,60.64,42.01,1326,80407,04009,1.80433230183,,,,,
2001,04,009,68.6,49.38,1456,99883,04009,1.73653300932,13.1266490765,17.5434420376,9.80392156863,0.242217717363,-3.75758348108
2002,04,009,76.84,54.32,1430,109882,04009,1.76822533137,12.0116618076,10.0040502228,-1.78571428571,0.100107125337,1.82503424261
2003,04,009,78.74,56.83,1813,142752,04009,1.73191976069,2.47267048412,4.62076583211,26.7832167832,0.299139076464,-2.05322082179
2004,04,009,82.66,56.43,1652,136553,04009,1.83102959419,4.97840995682,-0.703853598452,-8.88030888031,-0.0434249607711,5.72254187216
2005,04,009,92.24,59.01,2078,191670,04009,1.95390611761,11.5896443262,4.57203615098,25.7869249395,0.403630824661,6.71078849898
2006,04,009,108.66,64.86,2195,238515,04009,2.09412580944,17.8013876843,9.91357397051,5.63041385948,0.24440444514,7.17637815681
2007,04,009,134.38,69.05,1915,257343,04009,2.43265749457,23.6701638137,6.46006783842,-12.7562642369,0.0789384315452,16.1657758864
2008,04,009,150.85,78.67,4064,613044,04009,2.39687936952,12.2562881381,13.9319333816,112.219321149,1.38220584978,-1.47074239307
2009,04,009,144.94,70.91,796,115371,04009,2.55499929488,-3.91779913822,-9.86398881403,-80.4133858268,-0.811806330378,6.59690793677
2010,04,009,132.21,73.45,579,76549,04009,2.25,-8.78294466676,3.58200535891,-27.2613065327,-0.336497039984,-11.9373533876
2011,04,009,121.81,77.08,549,66873,04009,1.97538271925,-7.866273353,4.94213750851,-5.18134715026,-0.126402696312,-12.2052124777
2012,04,009,2.97,82.01,713,2120,04009,0.04526886965,-97.5617765372,6.39595225739,29.8724954463,-0.968298117327,-97.7083494146
2013,04,009,126.42,80.86,804,101645,04009,1.95430373485,4156.56565657,-1.4022680161,12.762973352,46.945754717,4217.10301132
2014,04,009,124.32,78.35,466,57935,04009,1.98340778558,-1.66112956811,-3.10413059609,-42.039800995,-0.43002607113,1.48922862952
