year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,063,42.18,34.3,314,13246,01063,1.53717201166,,,,,
2001,01,063,49.69,35.77,357,17739,01063,1.7364411518,17.804646752,4.28571428571,13.6942675159,0.339196738638,12.9633598992
2002,01,063,58.18,37.98,264,15360,01063,1.91482359136,17.0859327833,6.17836175566,-26.0504201681,-0.13411128023,10.2728756097
2003,01,063,65.01,48.33,233,15147,01063,1.68140906269,11.7394293572,27.2511848341,-11.7424242424,-0.0138671875,-12.1898711569
2004,01,063,62.99,45.61,287,18078,01063,1.72632098224,-3.10721427473,-5.62797434306,23.1759656652,0.193503664092,2.67108822851
2005,01,063,71.87,48.76,360,25872,01063,1.84244257588,14.0974757898,6.90638017979,25.4355400697,0.431131762363,6.72653549576
2006,01,063,75.45,63.33,328,24747,01063,1.48922311701,4.9812160846,29.881050041,-8.88888888889,-0.0434833024119,-19.171260125
2007,01,063,82.11,67.03,270,22171,01063,1.53121736536,8.82703777336,5.84241275857,-17.6829268293,-0.104093425466,2.81987620747
2008,01,063,89.52,82.78,660,59080,01063,1.35177579125,9.02447935696,23.4969416679,144.444444444,1.66474223084,-11.7188831687
2009,01,063,65.69,56.42,125,8211,01063,1.45537929812,-26.6197497766,-31.8434404446,-81.0606060606,-0.861018957346,7.66425227746
2010,01,063,76.07,67.89,105,7987,01063,1.40061128296,15.8014918557,20.3296703297,-16.0,-0.0272804774084,-3.76314375464
2011,01,063,84.72,65.25,110,9319,01063,1.62298850575,11.3711055607,-3.88864339373,4.7619047619,0.16677100288,15.8771548891
2012,01,063,2.98,61.44,131,391,01063,0.0606282552083,-96.4825306893,-5.83908045977,19.0909090909,-0.958042708445,-96.2644063717
2013,01,063,84.84,64.14,134,11369,01063,1.65341440599,2746.97986577,4.39453125,2.29007633588,28.0767263427,2627.13506319
2014,01,063,73.11,56.54,90,6580,01063,1.61633356915,-13.8260254597,-11.8490801372,-32.8358208955,-0.42123317794,-2.24268257843
