year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,099,67.29,44.84,354,23821,08099,1.87583630687,,,,,
2001,08,099,67.95,48.08,420,28537,08099,1.76658693844,0.980829246545,7.22569134701,18.6440677966,0.197976575291,-5.82403528671
2002,08,099,67.61,48.7,421,28462,08099,1.73536960986,-0.500367917586,1.28951747088,0.238095238095,-0.00262816694116,-1.76709834656
2003,08,099,74.02,52.91,527,39009,08099,1.74872424872,9.48084602869,8.64476386037,25.1781472684,0.37056426112,0.769555879747
2004,08,099,75.88,53.15,550,41735,08099,1.78457196613,2.51283436909,0.4536004536,4.36432637571,0.0698813094414,2.04993539922
2005,08,099,71.03,53.52,565,40133,08099,1.65895926756,-6.39167105957,0.696142991533,2.72727272727,-0.0383850485204,-7.03881384185
2006,08,099,73.54,52.49,446,32801,08099,1.75128595923,3.53371814726,-1.9245142003,-21.0619469027,-0.18269254728,5.56533806899
2007,08,099,74.13,56.62,362,26835,08099,1.63656835041,0.802284471036,7.86816536483,-18.8340807175,-0.181884698637,-6.55047841956
2008,08,099,72.33,58.85,1052,76092,08099,1.53632115548,-2.42816673412,3.93853761922,190.607734807,1.83555058692,-6.12545115524
2009,08,099,86.82,61.94,197,17103,08099,1.7520988053,20.0331812526,5.25063721325,-81.2737642586,-0.775232613152,14.045087451
2010,08,099,89.89,70.39,187,16810,08099,1.59628498366,3.53605160101,13.6422344204,-5.07614213198,-0.0171314973981,-8.89298144386
2011,08,099,78.05,59.48,151,11786,08099,1.64025722932,-13.1716542441,-15.4993607046,-19.2513368984,-0.298869720405,2.75466136112
2012,08,099,2.93,75.98,203,595,08099,0.0482034745986,-96.2459961563,27.7404169469,34.4370860927,-0.949516375361,-97.0612246825
2013,08,099,81.89,68.21,204,16706,08099,1.50069637883,2694.88054608,-10.2263753619,0.492610837438,27.0773109244,3013.25353894
2014,08,099,93.4,73.5,141,13170,08099,1.58843537415,14.0554402247,7.75546107609,-30.8823529412,-0.211660481264,5.84655207791
