year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,105,78.58,52.39,558,43849,08105,1.87488070242,,,,,
2001,08,105,98.66,64.19,612,60379,08105,1.9212494158,25.5535759735,22.5233823249,9.67741935484,0.376975529659,2.47315540198
2002,08,105,100.07,64.37,684,68449,08105,1.94325772876,1.42915061829,0.280417510516,11.7647058824,0.133655741235,1.14552086667
2003,08,105,109.69,67.61,912,100037,08105,2.02799142139,9.6132707105,5.03340065248,33.3333333333,0.461482271472,4.36039395999
2004,08,105,114.48,74.74,869,99483,08105,1.91463740969,4.36685203756,10.5457772519,-4.7149122807,-0.00553795095815,-5.58947195264
2005,08,105,123.42,71.35,918,113299,08105,2.1622284513,7.80922431866,-4.53572384265,5.63866513234,0.138877999256,12.9314845911
2006,08,105,127.05,87.31,789,100246,08105,1.81894971939,2.94117647059,22.368605466,-14.0522875817,-0.115208430789,-15.876154608
2007,08,105,159.23,92.77,615,97925,08105,2.14549423305,25.3286107832,6.25357920055,-22.0532319392,-0.023153043513,17.9523661472
2008,08,105,183.85,117.02,1168,214736,08105,1.9638736968,15.461910444,26.1399159211,89.918699187,1.19286188409,-8.46520738428
2009,08,105,183.03,116.11,237,43377,08105,1.97043751615,-0.446015773729,-0.777644847035,-79.7089041096,-0.797998472543,0.334228181537
2010,08,105,186.17,116.61,209,38909,08105,1.99564788612,1.71556575425,0.430626130394,-11.8143459916,-0.103003896074,1.27943006368
2011,08,105,176.89,110.11,175,30956,08105,2.00810553083,-4.98469141108,-5.57413600892,-16.2679425837,-0.20440001028,0.624240618967
2012,08,105,2.92,107.15,174,508,08105,0.034064395707,-98.3492566001,-2.68822087004,-0.571428571429,-0.983589611061,-98.3036551026
2013,08,105,163.17,114.24,278,45362,08105,1.78538602941,5488.01369863,6.61689220719,59.7701149425,88.2952755906,5141.20857675
2014,08,105,152.12,92.86,130,19776,08105,2.04770622442,-6.77207820065,-18.7149859944,-53.2374100719,-0.564040386226,14.6926317721
