year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,017,45.17,34.93,1646,74351,01017,1.61644718007,,,,,
2001,01,017,57.52,44.67,2111,121429,01017,1.60958137452,27.3411556343,27.8843401088,28.2503037667,0.633185834757,-0.424746668792
2002,01,017,63.34,52.83,1778,112619,01017,1.49867499527,10.1182197497,18.2672934856,-15.7745144481,-0.0725526851082,-6.89038659442
2003,01,017,73.12,52.14,1891,138275,01017,1.75297276563,15.4404799495,-1.30607609313,6.35545556805,0.227812358483,16.9681732975
2004,01,017,75.71,50.4,1754,132793,01017,1.8777281746,3.54212253829,-3.33716915995,-7.24484399788,-0.039645633701,7.1167910545
2005,01,017,77.99,52.38,1895,147788,01017,1.86115883925,3.01149121648,3.92857142857,8.03876852908,0.112920108741,-0.882413949775
2006,01,017,84.07,55.57,1660,139562,01017,1.89108331834,7.79587126555,6.09011072929,-12.401055409,-0.0556608114326,1.60784122529
2007,01,017,91.04,58.45,1768,160952,01017,1.94696321642,8.29071012252,5.18265251035,6.50602409639,0.15326521546,2.95491465369
2008,01,017,102.55,65.64,3816,391328,01017,1.95288695917,12.6427943761,12.3011120616,115.837104072,1.43133356529,0.304255504006
2009,01,017,109.23,68.84,715,78102,01017,1.98340354445,6.51389566065,4.87507617307,-81.2631027254,-0.800418063619,1.562639616
2010,01,017,104.84,62.05,448,46968,01017,2.11200644641,-4.01904238762,-9.8634514817,-37.3426573427,-0.398632557425,6.48395039542
2011,01,017,95.07,60.62,430,40878,01017,1.96036786539,-9.31896222816,-2.3045930701,-4.01785714286,-0.129662749106,-7.17983514116
2012,01,017,2.98,62.89,641,1913,01017,0.0592304022897,-96.8654675502,3.74463873309,49.0697674419,-0.953202211458,-96.9786077738
2013,01,017,93.54,56.91,603,56402,01017,2.05455983131,3038.9261745,-9.50866592463,-5.92823712949,28.4835337167,3368.75886688
2014,01,017,89.88,74.19,429,38559,01017,1.51435503437,-3.91276459269,30.3637322088,-28.855721393,-0.316354029999,-26.2929698473
