year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,270,57.5,41.0,2,115,02270,1.75304878049,,,,,
2001,02,270,74.44,67.11,9,670,02270,1.3865295783,29.4608695652,63.6829268293,350.0,4.82608695652,-20.9075301419
2002,02,270,160.57,77.14,7,1124,02270,2.6019250713,115.703922622,14.9456116823,-22.2222222222,0.677611940299,87.6573794034
2003,02,270,44.8,55.6,5,224,02270,1.0071942446,-72.0993959021,-27.9232564169,-28.5714285714,-0.800711743772,-61.2904208613
2004,02,270,70.63,45.5,8,565,02270,1.94038461538,57.65625,-18.1654676259,60.0,1.52232142857,92.6524725275
2005,02,270,105.75,77.5,12,1269,02270,1.70564516129,49.7239133513,70.3296703297,50.0,1.24601769912,-12.0975734518
2006,02,270,143.83,65.33,6,863,02270,2.75198989744,36.0094562648,-15.7032258065,-50.0,-0.319936958235,61.3459798028
2007,02,270,76.5,36.58,12,918,02270,2.61413340623,-46.8122088577,-44.0073473136,100.0,0.063731170336,-5.00933856403
2008,02,270,26.5,62.0,8,212,02270,0.534274193548,-65.3594771242,69.4915254237,-33.3333333333,-0.769063180828,-79.5620915033
2009,02,270,38.0,47.0,2,76,02270,1.01063829787,43.3962264151,-24.1935483871,-75.0,-0.641509433962,89.1609795263
2011,02,270,127.0,61.0,1,127,02270,2.60245901639,234.210526316,29.7872340426,-50.0,0.671052631579,157.506471096
2012,02,270,3.0,67.0,1,3,02270,0.0559701492537,-97.6377952756,9.83606557377,0.0,-0.976377952756,-97.8493359972
2013,02,270,80.0,60.0,1,80,02270,1.66666666667,2566.66666667,-10.447761194,0.0,25.6666666667,2877.77777778
2014,02,270,81.33,78.33,3,244,02270,1.29787437763,1.6625,30.55,200.0,2.05,-22.127537342
