year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,04,015,71.28,59.56,8950,637947,04015,1.49597044997,,,,,
2001,04,015,82.37,63.02,13743,1132045,04015,1.63380672802,15.5583613917,5.80926796508,53.5530726257,0.774512616252,9.21383694842
2002,04,015,91.98,68.68,17751,1632809,04015,1.67406814211,11.6668690057,8.98127578546,29.1639380048,0.442353440013,2.4642703078
2003,04,015,103.91,72.71,25345,2633640,04015,1.78637738963,12.9702109154,5.86779266162,42.7806884119,0.612950443071,6.70876200895
2004,04,015,123.74,82.46,23667,2928585,04015,1.87575794325,19.0838225387,13.4094347408,-6.62063523377,0.111991388345,5.00345302924
2005,04,015,151.92,95.61,29491,4480358,04015,1.98619391277,22.7735574592,15.9471258792,24.6081041112,0.529871251816,5.88753841737
2006,04,015,170.02,107.49,25637,4358711,04015,1.97716066611,11.9141653502,12.4254785064,-13.0683937472,-0.0271511785442,-0.454801850115
2007,04,015,186.77,114.92,18899,3529785,04015,2.0315219283,9.85178214328,6.91227090892,-26.2823263252,-0.190176866509,2.74946103882
2008,04,015,177.3,103.81,32864,5826920,04015,2.13490993161,-5.07040745302,-9.66759484859,73.8927985608,0.650786096037,5.08918963009
2009,04,015,157.8,96.3,7360,1161381,04015,2.04828660436,-10.9983079526,-7.23437048454,-77.6046738072,-0.800686983861,-4.05746987084
2010,04,015,144.58,96.14,5719,826848,04015,1.87981069274,-8.37769328264,-0.166147455867,-22.2961956522,-0.288047591617,-8.22521180693
2011,04,015,136.06,96.61,5293,720153,04015,1.76042852707,-5.89293124914,0.488870397337,-7.44885469488,-0.129038227099,-6.3507546868
2012,04,015,2.92,95.41,8336,24325,04015,0.0382559480138,-97.8538879906,-1.24210744229,57.4910258832,-0.966222455506,-97.8268957004
2013,04,015,143.41,95.51,8042,1153312,04015,1.87689770705,4811.30136986,0.104810816476,-3.52687140115,46.4126207605,4806.15918436
2014,04,015,147.66,94.7,4757,702435,04015,1.94904963041,2.96353113451,-0.848078735211,-40.8480477493,-0.390941046308,3.84421181264
