year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,04,017,89.58,62.73,4331,387983,04017,1.7850310856,,,,,
2001,04,017,88.21,72.06,5448,480577,04017,1.53014848737,-1.52935923197,14.8732663797,25.7908104364,0.238654786421,-14.2788884904
2002,04,017,100.43,77.38,5970,599558,04017,1.62235073662,13.853304614,7.38273660838,9.58149779736,0.247579472176,6.02570600264
2003,04,017,107.92,81.16,8127,877035,04017,1.66214884179,7.45793089714,4.88498319979,36.1306532663,0.462802597914,2.4531135143
2004,04,017,116.87,83.92,6831,798370,04017,1.74079480458,8.29318013343,3.40068999507,-15.9468438538,-0.0896942539351,4.73158364668
2005,04,017,133.98,98.04,7861,1053217,04017,1.70823133415,14.6401985112,16.8255481411,15.0783194261,0.31920913862,-1.87060935274
2006,04,017,154.67,103.87,7728,1195314,04017,1.86134109945,15.4426033736,5.94655242758,-1.69189670525,0.134917115846,8.96305800281
2007,04,017,185.66,115.91,6245,1159421,04017,2.00219998275,20.0362061162,11.5914123424,-19.1899585921,-0.0300280930366,7.56760184017
2008,04,017,203.0,122.18,13604,2761664,04017,2.07685382223,9.33965312938,5.40936933828,117.838270616,1.38193374107,3.72859055677
2009,04,017,185.69,119.62,3321,616661,04017,1.94041548236,-8.52709359606,-2.09526927484,-75.5880623346,-0.776706724641,-6.56947245917
2010,04,017,168.68,119.8,2594,437567,04017,1.76001669449,-9.16042867144,0.150476508945,-21.8909966877,-0.290425371476,-9.29691550649
2011,04,017,156.28,119.4,2255,352404,04017,1.63609715243,-7.35119753379,-0.333889816361,-13.0686198921,-0.194628479753,-7.040816286
2012,04,017,2.9,126.18,3291,9535,04017,0.0287288001268,-98.1443562836,5.6783919598,45.9423503326,-0.972942985891,-98.2440651471
2013,04,017,153.67,114.4,3263,501429,04017,1.67908653846,5198.96551724,-9.33586939293,-0.850805226375,51.5882538018,5744.61074271
2014,04,017,150.01,110.78,2074,311122,04017,1.69265661672,-2.3817270775,-3.16433566434,-36.4388599448,-0.379529305246,0.80818218391
