year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,083,91.79,56.95,1054,96749,08083,2.01470588235,,,,,
2001,08,083,103.7,59.7,1623,168312,08083,2.17127303183,12.9752696372,4.82879719052,53.9848197343,0.739676895885,7.77121617821
2002,08,083,109.55,64.6,1621,177579,08083,2.1197755418,5.6412729026,8.20770519263,-0.123228589033,0.0550584628547,-2.3717648253
2003,08,083,116.88,66.28,2188,255729,08083,2.20428485214,6.69100867184,2.60061919505,34.9784083899,0.440085820959,3.98671032289
2004,08,083,131.49,71.3,1734,228012,08083,2.30522440393,12.5,7.57392878696,-20.7495429616,-0.108384266157,4.57924263675
2005,08,083,137.34,73.38,1904,261498,08083,2.33953393295,4.44900752909,2.91725105189,9.80392156863,0.146860691543,1.48833792347
2006,08,083,153.23,91.63,1466,224629,08083,2.09033613445,11.5698267074,24.870536931,-23.0042016807,-0.1409915181,-10.6516000896
2007,08,083,183.35,100.06,1186,217456,08083,2.29050069958,19.6567251844,9.20004365383,-19.0995907231,-0.0319326533974,9.57571185932
2008,08,083,189.99,80.35,3256,618616,08083,2.95566272558,3.62148895555,-19.6981810913,174.536256324,1.84478699139,29.0400271922
2009,08,083,184.71,86.5,908,167716,08083,2.66921965318,-2.77909363651,7.65401369011,-72.113022113,-0.728885124213,-9.69133148778
2010,08,083,179.67,87.67,715,128465,08083,2.5617371963,-2.72860159168,1.35260115607,-21.2555066079,-0.234032531184,-4.02673705579
2011,08,083,166.97,86.77,626,104522,08083,2.40535323268,-7.0685144988,-1.02657693624,-12.4475524476,-0.186377612579,-6.10460604022
2012,08,083,2.92,84.32,714,2085,08083,0.0432874762808,-98.2511828472,-2.82355652875,14.0575079872,-0.980052046459,-98.2003692558
2013,08,083,162.98,80.68,691,112622,08083,2.52509915716,5481.50684932,-4.31688804554,-3.22128851541,53.0153477218,5733.32495704
2014,08,083,171.26,94.15,450,77067,08083,2.27376526819,5.08037796049,16.6955875062,-34.8769898698,-0.315702083074,-9.95342651246
