year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,089,59.71,38.63,694,41440,08089,1.93211234792,,,,,
2001,08,089,68.89,46.38,831,57249,08089,1.85667313497,15.3743091609,20.0621278799,19.7406340058,0.381491312741,-3.90449411627
2002,08,089,77.11,52.74,905,69785,08089,1.82759764884,11.9320656118,13.7128072445,8.90493381468,0.218973257175,-1.56599918321
2003,08,089,80.46,54.41,1544,124235,08089,1.84846535563,4.3444430035,3.16647705726,70.6077348066,0.780253636168,1.14181077016
2004,08,089,79.81,48.68,1453,115967,08089,2.04935291701,-0.8078548347,-10.5311523617,-5.89378238342,-0.0665512939188,10.8678023509
2005,08,089,79.31,50.31,1359,107782,08089,1.97053269728,-0.626487908783,3.34839769926,-6.46937370957,-0.0705804237412,-3.84610279069
2006,08,089,82.05,54.47,1223,100349,08089,1.88291720213,3.45479762955,8.26873385013,-10.0073583517,-0.0689632777273,-4.44628476697
2007,08,089,84.15,57.01,802,67490,08089,1.84507104017,2.55941499086,4.66311731228,-34.4235486509,-0.32744720924,-2.00997483683
2008,08,089,79.58,56.01,1792,142604,08089,1.7760221389,-5.43077837195,-1.75407823189,123.441396509,1.11296488369,-3.74234377763
2009,08,089,93.33,67.47,349,32572,08089,1.72910182303,17.2782106057,20.46063203,-80.5245535714,-0.771591259712,-2.64187674486
2010,08,089,95.62,85.63,287,27442,08089,1.39583090039,2.45365905925,26.915666222,-17.7650429799,-0.157497236891,-19.2742219231
2011,08,089,86.37,66.82,268,23148,08089,1.61572134092,-9.6737084292,-21.9666004905,-6.62020905923,-0.156475475548,15.7533724515
2012,08,089,2.93,70.9,317,930,08089,0.0516572637518,-96.607618386,6.10595630051,18.2835820896,-0.959823742872,-96.8028358329
2013,08,089,95.84,67.14,363,34789,08089,1.78433124814,3170.98976109,-5.30324400564,14.5110410095,36.4075268817,3354.17298274
2014,08,089,87.91,78.53,242,21275,08089,1.39930599771,-8.27420701169,16.9645516831,-33.3333333333,-0.388456121188,-21.5781263054
