asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,84.0,16.0,31.65,30.75,42.46,43.5,3567.0,696.0,383.0,,111.0,253,13253,1.0,,45.0,,28.0,,28.0,,38.22,,51.9,,1.51883830455,46.44,54.09,,1.0,,33.0,,80.0,,80.0,,13,17786.0,,6004.0,175.0,69.0,42.5,61.71,48.42,58.04,8474.0,4005.0,2000.0
,,,,,,,,51.0,11.0,29.47,35.82,38.25,35.36,1951.0,389.0,416.0,8.61618798956,141.0,253,13253,4.0,2.0,46.75,67.0,52.0,85.0,208.0,170.0,44.37,16.0910518053,59.67,-2.65741628856,1.47847644805,52.48,65.57,13.0060292851,,,,,,,,,13,21833.0,0.227538513438,9246.0,177.0,94.0,57.92,70.21,66.14,74.55,11706.0,7008.0,2001.0
,,,,,,,,13.0,5.0,34.38,38.2,32.77,33.0,426.0,165.0,246.0,-40.8653846154,119.0,253,13253,1.0,1.0,13.0,13.0,10.0,10.0,10.0,10.0,58.82,32.5670498084,72.08,-5.95244651417,1.39047092826,65.43,73.22,24.6760670732,1.0,1.0,61.0,61.0,20.0,20.0,20.0,20.0,13,16096.0,-0.262767370494,8713.0,142.0,97.0,68.3,76.29,73.54,74.94,10442.0,7269.0,2002.0
,,,,,,,,44.0,15.0,43.39,66.8,41.64,37.4,1832.0,561.0,329.0,33.7398373984,179.0,253,13253,3.0,2.0,51.67,58.5,80.67,76.0,242.0,152.0,55.49,-5.66133968038,63.78,18.5890134403,1.64894575599,73.2,81.06,11.8752865658,,,,,,,,,13,24084.0,0.496272365805,14509.0,228.0,147.0,60.98,64.12,82.09,85.92,18716.0,12630.0,2003.0
,,,,,,,,69.0,18.0,39.14,32.33,47.51,34.56,3278.0,622.0,333.0,1.21580547112,133.0,253,13253,1.0,,104.0,,105.0,,105.0,,57.87,4.28906109209,63.71,-3.40530074474,1.59279419388,73.74,79.39,0.737704918033,1.0,,29.0,,34.0,,34.0,,13,24554.0,0.0195150307258,10559.0,204.0,105.0,67.48,71.22,84.56,88.39,17250.0,9281.0,2004.0
1.0,,131.0,,144.0,,144.0,,68.0,18.0,41.25,49.67,60.44,57.5,4110.0,1035.0,366.0,9.90990990991,153.0,253,13253,,,,,,,,,67.79,17.141869708,86.24,-4.20282159366,1.52585189556,82.75,92.7,12.2186059127,2.0,1.0,31.5,32.0,42.0,45.0,84.0,45.0,13,30285.0,0.233403926041,14183.0,240.0,125.0,76.55,90.21,92.2,99.48,22128.0,12435.0,2005.0
,,,,,,,,66.0,16.0,51.61,68.94,82.68,111.38,5457.0,1782.0,357.0,-2.45901639344,157.0,253,13253,,,,,,,,,64.01,-5.57604366426,68.45,20.0601662033,1.83194032182,93.81,98.85,13.3655589124,1.0,1.0,44.0,44.0,75.0,75.0,75.0,75.0,13,33491.0,0.105860987287,15519.0,225.0,129.0,71.72,69.57,99.36,97.44,22356.0,12570.0,2006.0
5.0,1.0,62.0,36.0,144.2,60.0,721.0,60.0,61.0,23.0,41.74,45.3,75.62,52.87,4613.0,1216.0,386.0,8.12324929972,152.0,253,13253,1.0,,25.0,,48.0,,48.0,,77.57,21.1841899703,81.92,-0.134486916213,1.82947660178,113.53,96.45,21.0212130903,1.0,1.0,35.0,35.0,103.0,103.0,103.0,103.0,13,43824.0,0.308530650025,14661.0,242.0,122.0,81.85,88.3,109.6,104.12,26523.0,12703.0,2007.0
,,,,,,,,184.0,64.0,64.41,52.38,90.02,50.13,16564.0,3208.0,1040.0,169.430051813,572.0,253,13253,,,,,,,,,67.41,-13.0978471058,67.9,-3.77053886687,1.76049547545,94.94,86.98,-16.3745265569,4.0,,108.0,,97.0,,388.0,,13,98736.0,1.25301204819,49752.0,772.0,488.0,69.01,69.08,96.13,90.88,74216.0,44348.0,2008.0
,,,,,,,,8.0,6.0,51.25,61.0,98.13,103.17,785.0,619.0,164.0,-84.2307692308,83.0,253,13253,,,,,,,,,68.65,1.83948968996,78.16,6.68510537034,1.87818645302,103.15,97.8,8.64756688435,,,,,,,,,13,16917.0,-0.828664316966,8117.0,144.0,75.0,69.69,78.33,102.26,97.64,14725.0,7323.0,2009.0
