year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,141,42.97,50.58,640,27498,05141,1.06193159352,,,,,
2001,05,141,53.56,50.47,1020,54634,05141,1.32653061224,24.6451012334,-0.217477263741,59.375,0.986835406211,24.9167667998
2002,05,141,62.53,57.17,885,55342,05141,1.36719433269,16.7475728155,13.2752129978,-13.2352941176,0.0129589632829,3.06541892601
2003,05,141,67.95,57.13,1022,69440,05141,1.48674076667,8.66783943707,-0.0699667657862,15.4802259887,0.254743232988,8.74392404371
2004,05,141,70.33,59.87,813,57176,05141,1.46838984466,3.50257542311,4.7960791178,-20.4500978474,-0.176612903226,-1.23430542973
2005,05,141,74.65,64.88,850,63451,05141,1.43823212084,6.14247120717,8.36813095039,4.55104551046,0.10974884567,-2.05379545048
2006,05,141,76.52,64.8,881,67410,05141,1.47608024691,2.50502344273,-0.123304562269,3.64705882353,0.0623946037099,2.63157285439
2007,05,141,83.54,81.31,770,64322,05141,1.28428237609,9.174072138,25.4783950617,-12.5993189557,-0.0458092271176,-12.9937292517
2008,05,141,86.86,70.44,2656,230700,05141,1.54138273708,3.97414412258,-13.3685893494,244.935064935,2.5866422064,20.0189900427
2009,05,141,109.36,80.55,513,56101,05141,1.69708255742,25.903753166,14.3526405451,-80.6852409639,-0.756822713481,10.101308169
2010,05,141,107.81,74.33,579,62422,05141,1.81302973227,-1.41733723482,-7.72191185599,12.865497076,0.112671788382,6.83214698958
2011,05,141,115.34,81.88,515,59399,05141,1.76080850024,6.98450978573,10.1574061617,-11.0535405872,-0.0484284386915,-2.88032959974
2012,05,141,2.9,80.83,598,1734,05141,0.0448472101942,-97.4856944685,-1.28236443576,16.1165048544,-0.970807589353,-97.4530330704
2013,05,141,104.44,81.04,566,59113,05141,1.61093287266,3501.37931034,0.259804528022,-5.35117056856,33.0905420992,3492.04700957
2014,05,141,92.77,71.86,383,35531,05141,1.61372808238,-11.1738797396,-11.327739388,-32.332155477,-0.398930861232,0.173514972249
