year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,123,112.9,67.73,14506,1637734,08123,2.08364092721,,,,,
2001,08,123,133.22,70.37,24664,3285761,08123,2.36642034958,17.9982285208,3.8978296176,70.0261960568,1.00628490341,13.5714085223
2002,08,123,147.17,106.73,26802,3944582,08123,1.72362503514,10.4714006906,51.6697456302,8.66850470321,0.200507888431,-27.1631924801
2003,08,123,155.98,77.41,34445,5372772,08123,2.51873143005,5.98627437657,-27.4711889815,28.5165286173,0.362063711694,46.1298936082
2004,08,123,156.0,79.24,31095,4850759,08123,2.46087834427,0.0128221566868,2.36403565431,-9.7256495863,-0.0971589711977,-2.29691364022
2005,08,123,151.6,81.76,33492,5077410,08123,2.3177592955,-2.82051282051,3.18021201413,7.70863482875,0.0467248527498,-5.815770987
2006,08,123,153.75,92.96,30044,4619376,08123,2.0674214716,1.41820580475,13.698630137,-10.2949958199,-0.0902101662068,-10.8008551356
2007,08,123,170.8,95.97,21460,3665322,08123,2.22465353756,11.0894308943,3.23795180723,-28.5714285714,-0.206533090184,7.60522554897
2008,08,123,182.9,99.24,38872,7109552,08123,2.30375856509,7.08430913349,3.40731478587,81.136999068,0.939680060851,3.5558358277
2009,08,123,191.64,96.48,10579,2027381,08123,2.48289800995,4.77856752324,-2.78113663845,-72.7850380737,-0.714837024893,7.77596435537
2010,08,123,185.78,94.11,10133,1882501,08123,2.46759111678,-3.05781673972,-2.45646766169,-4.21589942339,-0.0714616542229,-0.616493029946
2011,08,123,179.81,95.66,9088,1634089,08123,2.34959753293,-3.21347830768,1.64700881947,-10.3128392381,-0.13195849564,-4.78173158619
2012,08,123,2.89,95.94,12911,37307,08123,0.037653741922,-98.3927479006,0.292703324273,42.0664612676,-0.977169542173,-98.3974386509
2013,08,123,182.83,92.78,13229,2418724,08123,2.46321944385,6226.29757785,-3.29372524494,2.46301603284,63.8329804058,6441.76535481
2014,08,123,198.5,94.83,10244,2033476,08123,2.61652430665,8.57080347864,2.2095279155,-22.5640637992,-0.159277371044,6.22375985182
