year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,021,59.96,41.3,205,12291,08021,1.81476997579,,,,,
2001,08,021,74.01,54.4,215,15912,08021,1.70059742647,23.4322881921,31.7191283293,4.87804878049,0.294605809129,-6.29129591296
2002,08,021,78.79,52.97,203,15994,08021,1.85930715499,6.45858667748,-2.62867647059,-5.58139534884,0.00515334338864,9.33258665763
2003,08,021,87.96,61.37,399,35097,08021,1.79159198305,11.6385328087,15.8580328488,96.5517241379,1.19438539452,-3.64195726123
2004,08,021,93.51,65.17,302,28239,08021,1.79357833359,6.30968622101,6.1919504644,-24.3107769424,-0.195401316352,0.110870697919
2005,08,021,101.74,57.95,367,37340,08021,2.19456427955,8.80119773286,-11.0787172012,21.5231788079,0.322284783456,22.3567567947
2006,08,021,103.28,61.96,330,34083,08021,2.08360232408,1.51366227639,6.91975841242,-10.0817438692,-0.0872254954472,-5.05621806138
2007,08,021,99.65,58.4,202,20130,08021,2.13291952055,-3.51471727343,-5.7456423499,-38.7878787879,-0.409382976851,2.36691982428
2008,08,021,101.33,57.6,400,40532,08021,2.19900173611,1.68590065228,-1.3698630137,98.0198019802,1.01351217089,3.09820482801
2009,08,021,140.16,84.92,86,12054,08021,2.06311822892,38.3203394849,47.4305555556,-78.5,-0.70260534886,-6.1793269627
2010,08,021,199.11,114.7,70,13938,08021,2.16989973845,42.0590753425,35.0682995761,-18.6046511628,0.156296665007,5.17573389784
2011,08,021,147.07,79.52,67,9854,08021,2.31183978873,-26.1363065642,-30.6713164778,-4.28571428571,-0.293011909887,6.54131837381
2012,08,021,2.97,101.32,72,214,08021,0.0366413343861,-97.9805534779,27.4144869215,7.46268656716,-0.97828293079,-98.4150573684
2013,08,021,119.13,84.14,104,12389,08021,1.76981816021,3911.11111111,-16.9561784445,44.4444444444,56.8925233645,4730.11383144
2014,08,021,108.38,78.33,66,7153,08021,1.72954168262,-9.02375556115,-6.90515806988,-36.5384615385,-0.42263298087,-2.27574100492
