year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app
2004,35,031,94.96,65.98,1354,128576,35031,72147,76.0,72.0,1.0,76.0,05053,87.0,55.33,9.0,783.0,05053,55.6,44.6,10.0,556.0,28033,121.56,72.89,8588.0,1043977.0,05053,86.3,69.89,113.0,9752.0,05053,49.19,30.19,16.0,787.0,,,,,,72147,143.0,204.0,2.0,286.0
2004,39,165,157.42,85.9,20542,3233724,39165,31151,60.0,58.75,4.0,240.0,47123,150.46,78.04,24.0,3611.0,21207,72.0,40.33,3.0,216.0,40129,56.8,44.5,40.0,2272.0,21207,91.16,51.8,127.0,11577.0,47123,73.1,38.31,51.0,3728.0,,,,,,01011,21.0,142.0,1.0,21.0
2004,13,085,161.85,89.4,2143,346851,13085,28033,101.26,58.65,23.0,2329.0,36059,292.63,135.61,1706.0,499221.0,31147,34.0,37.67,3.0,102.0,23031,162.89,82.47,17231.0,2806754.0,31147,63.34,58.31,35.0,2217.0,31147,72.0,37.0,2.0,144.0,,,,,,20031,19.0,24.0,1.0,19.0
2004,46,043,62.07,49.16,58,3600,46043,22061,51.5,29.5,2.0,103.0,72147,206.0,113.86,7.0,1442.0,47123,82.06,66.12,17.0,1395.0,42045,153.36,92.86,27299.0,4186680.0,47123,89.11,56.44,381.0,33950.0,36059,242.04,98.2,10951.0,2650572.0,,,,,,31151,77.25,49.0,8.0,618.0
2004,46,057,81.22,65.85,242,19655,46057,22057,84.75,124.75,8.0,678.0,01011,15.5,47.0,2.0,31.0,36059,271.46,117.12,589.0,159887.0,12119,117.92,72.41,4073.0,480269.0,36059,273.78,135.89,21238.0,5814491.0,01011,55.79,37.63,164.0,9149.0,,,,,,31035,49.0,30.5,2.0,98.0
2004,21,211,132.28,71.59,3058,404517,21211,40135,49.83,33.17,6.0,299.0,42057,57.71,58.0,7.0,404.0,01011,46.0,48.0,1.0,46.0,36055,103.87,70.96,26771.0,2780743.0,01011,82.4,67.35,43.0,3543.0,72147,50.43,29.86,7.0,353.0,,,,,,28033,133.01,94.03,94.0,12503.0
2004,36,017,71.46,55.39,2375,169723,36017,51153,211.94,87.82,388.0,82231.0,20031,88.0,38.0,1.0,88.0,72147,97.0,121.0,4.0,388.0,18045,75.16,50.95,870.0,65390.0,72147,82.6,46.0,15.0,1239.0,42057,126.0,64.6,5.0,630.0,,,,,,22061,71.65,80.19,26.0,1863.0
2004,21,033,71.55,54.42,496,35490,21033,23031,170.68,79.68,22.0,3755.0,31151,65.81,51.63,16.0,1053.0,42057,97.0,66.25,4.0,388.0,28047,109.0,77.84,7499.0,817369.0,42057,101.4,56.91,168.0,17035.0,20031,137.0,65.0,1.0,137.0,,,,,,22057,89.76,44.28,29.0,2603.0
2004,40,043,71.64,61.27,67,4800,40043,47025,94.0,46.67,3.0,282.0,31035,45.0,40.33,3.0,135.0,20031,68.0,70.17,6.0,408.0,05141,69.22,58.55,712.0,49283.0,20031,76.83,48.97,60.0,4610.0,31151,80.22,53.56,9.0,722.0,,,,,,40135,165.0,60.0,2.0,330.0
2004,21,047,79.84,62.19,2768,220995,21047,23015,140.0,51.0,1.0,140.0,28033,113.83,76.79,126.0,14343.0,31151,51.47,42.87,15.0,772.0,48343,63.52,61.32,332.0,21088.0,31151,77.96,50.51,99.0,7718.0,31035,120.0,1440.0,1.0,120.0,,,,,,72041,103.0,43.0,1.0,103.0
2004,30,059,113.14,64.52,94,10635,30059,42045,117.64,73.67,107.0,12588.0,22061,98.38,90.5,16.0,1574.0,28033,123.27,74.81,48.0,5917.0,47181,79.88,54.18,328.0,26201.0,31035,58.88,47.81,32.0,1884.0,28033,128.26,58.83,1748.0,224200.0,,,,,,51153,245.48,93.59,4463.0,1095591.0
2004,40,057,54.98,52.15,48,2639,40057,12119,113.86,82.86,7.0,797.0,40129,62.0,61.0,1.0,62.0,22061,85.64,52.55,11.0,942.0,48153,52.92,47.19,104.0,5504.0,28033,116.14,70.65,1852.0,215090.0,22061,64.16,53.63,374.0,23994.0,,,,,,23031,149.45,65.98,120.0,17934.0
2004,27,005,120.09,72.96,2383,286180,27005,36055,95.82,57.53,118.0,11307.0,22057,98.85,88.32,41.0,4053.0,40129,34.0,18.0,1.0,34.0,19097,82.62,54.85,798.0,65932.0,22061,89.18,62.29,212.0,18907.0,22057,71.63,40.83,370.0,26502.0,,,,,,47025,44.75,22.75,4.0,179.0
2004,20,045,133.19,79.93,7653,1019284,20045,18045,45.0,30.0,1.0,45.0,40135,95.43,59.0,7.0,668.0,22057,64.19,51.43,70.0,4493.0,28087,95.24,71.24,1692.0,161144.0,40129,58.0,52.08,12.0,696.0,40135,81.71,49.12,34.0,2778.0,,,,,,23015,105.0,140.17,6.0,630.0
2004,29,099,116.44,62.88,23390,2723562,29099,39063,105.17,56.33,12.0,1262.0,72041,109.72,49.28,135.0,14812.0,40135,66.55,50.92,228.0,15174.0,17155,91.72,61.3,187.0,17151.0,22057,92.18,60.24,884.0,81490.0,72041,116.16,57.0,119.0,13823.0,,,,,,42045,153.89,122.87,1532.0,235754.0
2004,26,147,131.79,68.37,17327,2283602,26147,34009,338.36,152.0,14.0,4737.0,51153,217.04,90.65,2158.0,468363.0,72041,113.59,61.52,88.0,9996.0,45073,131.32,85.53,3382.0,444126.0,40135,75.77,49.81,200.0,15153.0,51153,219.85,86.05,8999.0,1978448.0,,,,,,12119,136.77,68.87,30.0,4103.0
2004,47,189,126.14,70.46,9020,1137785,47189,28047,86.85,75.65,20.0,1737.0,23031,161.12,78.15,439.0,70732.0,51153,183.75,80.73,617.0,113371.0,37143,118.69,76.35,438.0,51988.0,72041,101.53,57.14,191.0,19393.0,23031,156.44,85.16,102.0,15957.0,,,,,,36055,114.39,74.35,586.0,67031.0
2004,13,233,94.94,59.09,2159,204985,13233,05141,39.0,24.0,1.0,39.0,23015,173.44,142.03,32.0,5550.0,23031,121.1,64.37,71.0,8598.0,28035,88.55,68.84,2803.0,248214.0,51153,216.92,90.5,12791.0,2774663.0,23015,129.31,96.08,13.0,1681.0,,,,,,18045,77.5,51.5,2.0,155.0
2004,13,101,74.42,52.4,86,6400,13101,48343,20.0,40.5,2.0,40.0,47025,71.5,81.5,8.0,572.0,23015,139.21,105.43,14.0,1949.0,31027,63.34,54.53,218.0,13808.0,23031,158.37,82.65,4074.0,645181.0,47025,63.43,45.79,14.0,888.0,,,,,,39063,125.94,79.03,31.0,3904.0
2004,55,137,103.57,65.12,2024,209625,55137,48153,13.0,35.0,1.0,13.0,42045,161.44,87.3,354.0,57148.0,47025,122.0,52.6,10.0,1220.0,39059,78.78,55.11,1956.0,154088.0,47025,84.78,49.36,238.0,20178.0,42045,90.87,58.13,4287.0,389572.0,,,,,,34009,298.12,175.32,105.0,31303.0
2004,29,175,70.7,49.66,1196,84562,29175,28087,236.86,270.29,7.0,1658.0,29063,81.14,52.43,7.0,568.0,42045,125.2,270.13,566.0,70861.0,20053,64.01,51.71,105.0,6721.0,23015,154.17,92.93,360.0,55502.0,29063,113.43,62.29,7.0,794.0,,,,,,28047,100.0,90.02,256.0,25600.0
2004,27,NA ,154.1,67.5,1352,208343,27NA ,19097,95.0,65.0,1.0,95.0,12119,113.46,61.7,57.0,6467.0,29063,88.0,69.5,2.0,176.0,49007,88.47,55.34,978.0,86522.0,42045,133.2,84.47,11606.0,1545917.0,12119,82.07,49.22,164.0,13460.0,,,,,,48343,150.0,18.0,1.0,150.0
2004,36,013,79.46,66.41,5755,457299,36013,17155,83.0,44.0,2.0,166.0,36055,100.06,73.24,468.0,46826.0,12119,124.67,61.44,18.0,2244.0,27113,79.88,53.41,416.0,33231.0,29063,86.15,46.54,108.0,9304.0,36055,73.58,52.54,3506.0,257967.0,,,,,,05141,114.0,168.33,3.0,342.0
2004,01,093,75.57,52.74,987,74590,01093,45073,72.25,59.0,4.0,289.0,18045,122.67,65.33,3.0,368.0,36055,88.34,76.39,232.0,20496.0,18131,78.11,55.15,742.0,57955.0,12119,106.64,68.9,747.0,79659.0,18045,92.4,38.8,5.0,462.0,,,,,,47181,52.33,22.0,3.0,157.0
2004,48,047,63.0,59.48,205,12915,48047,36101,104.0,48.25,4.0,416.0,39063,72.9,56.62,29.0,2114.0,18045,58.0,49.0,2.0,116.0,28003,74.5,60.94,1414.0,105336.0,36055,100.55,77.54,6820.0,685732.0,39063,127.77,80.19,52.0,6644.0,,,,,,28087,140.38,62.88,16.0,2246.0
2004,46,135,91.62,62.89,888,81362,46135,28035,55.38,174.38,8.0,443.0,34009,399.78,381.47,152.0,60766.0,39063,89.4,53.2,20.0,1788.0,13253,84.56,67.48,204.0,17250.0,18045,69.74,52.46,144.0,10043.0,28047,81.21,55.49,1392.0,113048.0,,,,,,17155,150.0,95.0,1.0,150.0
2004,51,790,94.01,54.63,1533,144111,51790,13141,142.0,24.0,1.0,142.0,28047,91.53,157.58,139.0,12722.0,34009,201.4,111.37,52.0,10473.0,50009,87.68,55.88,262.0,22971.0,39063,102.88,57.64,862.0,88679.0,34009,140.76,85.19,259.0,36457.0,,,,,,45073,119.8,71.93,30.0,3594.0
2004,38,011,60.57,51.88,82,4967,38011,39091,126.0,48.0,1.0,126.0,48343,88.0,73.0,2.0,176.0,28047,89.23,57.93,44.0,3926.0,17181,74.87,51.22,350.0,26206.0,34009,222.06,130.48,3099.0,688170.0,48343,49.37,37.55,82.0,4048.0,,,,,,36101,140.13,87.96,23.0,3223.0
2004,34,031,218.18,97.98,33101,7221834,34031,48297,58.33,65.67,3.0,175.0,05141,85.0,38.4,5.0,425.0,48343,46.33,26.33,3.0,139.0,20095,73.65,56.1,312.0,22978.0,28047,100.09,72.66,2809.0,281152.0,05141,67.8,100.6,5.0,339.0,,,,,,28035,70.55,80.09,22.0,1552.0
2004,31,145,71.87,54.67,435,31264,31145,39059,80.0,84.0,1.0,80.0,30073,64.33,46.0,3.0,193.0,05141,88.8,37.0,5.0,444.0,29199,63.2,51.65,71.0,4487.0,48343,64.51,55.22,69.0,4451.0,47181,61.25,23.25,4.0,245.0,,,,,,39091,68.13,42.88,8.0,545.0
2004,17,185,68.24,56.05,303,20677,17185,47151,39.0,26.0,1.0,39.0,47181,61.75,52.25,4.0,247.0,30073,82.43,63.14,7.0,577.0,31177,127.87,74.78,1150.0,147050.0,05141,76.88,67.96,82.0,6304.0,30073,62.0,27.0,1.0,62.0,,,,,,39059,125.22,73.11,9.0,1127.0
2004,40,075,57.63,57.67,327,18846,40075,23027,74.5,109.0,2.0,149.0,48153,32.0,29.0,1.0,32.0,47181,42.5,40.83,6.0,255.0,45007,110.1,66.42,8228.0,905899.0,30073,61.71,44.75,24.0,1481.0,48153,37.2,32.8,5.0,186.0,,,,,,48297,65.67,88.0,3.0,197.0
2004,30,033,51.0,45.22,9,459,30033,49007,62.5,54.0,2.0,125.0,19097,142.86,69.29,7.0,1000.0,48153,29.0,38.5,6.0,174.0,48125,50.56,52.88,25.0,1264.0,47181,83.27,58.67,60.0,4996.0,28087,67.56,47.61,825.0,55740.0,,,,,,47151,33.0,29.0,2.0,66.0
2004,39,109,110.74,66.39,7828,866907,39109,18131,216.0,58.0,1.0,216.0,28087,92.04,68.85,26.0,2393.0,28087,64.7,50.3,10.0,647.0,37193,98.68,55.22,2842.0,280459.0,48153,44.76,46.38,34.0,1522.0,19097,110.0,73.0,1.0,110.0,,,,,,23027,102.0,57.4,5.0,510.0
2004,54,021,67.76,47.95,207,14026,54021,19143,43.0,52.67,3.0,129.0,46119,286.0,55.0,1.0,286.0,19097,146.8,42.2,5.0,734.0,27081,85.41,60.93,136.0,11616.0,28087,82.36,56.22,445.0,36651.0,17155,108.67,62.67,3.0,326.0,,,,,,49007,93.8,301.6,5.0,469.0
2004,39,031,87.35,50.09,2157,188411,39031,01015,92.83,60.17,12.0,1114.0,17155,73.75,65.25,4.0,295.0,46119,48.0,48.0,1.0,48.0,48369,63.06,65.77,168.0,10594.0,19097,76.33,55.04,83.0,6335.0,45073,85.53,45.9,238.0,20356.0,,,,,,27113,65.5,33.5,2.0,131.0
2004,08,107,276.52,145.06,3100,857203,08107,13253,105.0,104.0,1.0,105.0,45073,181.17,116.17,30.0,5435.0,17155,86.0,24.0,1.0,86.0,51035,84.02,51.55,1344.0,112921.0,46119,53.0,52.8,5.0,265.0,36101,86.02,63.23,48.0,4129.0,,,,,,18131,84.5,54.0,2.0,169.0
2004,42,103,129.83,76.71,8652,1123265,42103,06105,248.0,81.0,1.0,248.0,36101,76.0,65.86,21.0,1596.0,45073,101.21,46.0,14.0,1417.0,47033,77.98,49.66,473.0,36884.0,17155,100.54,79.5,26.0,2614.0,37143,77.25,52.15,73.0,5639.0,,,,,,28003,109.63,97.75,8.0,877.0
2004,16,071,89.38,54.52,293,26189,16071,31055,90.53,58.87,99.0,8962.0,28035,80.5,269.55,38.0,3059.0,36101,56.79,44.64,33.0,1874.0,29143,66.15,50.07,467.0,30891.0,45073,118.86,72.81,589.0,70011.0,28035,68.13,44.42,659.0,44896.0,,,,,,01015,133.45,91.8,20.0,2669.0
2004,42,055,107.92,62.4,9726,1049649,42055,51670,112.5,51.5,4.0,450.0,37143,122.6,70.6,10.0,1226.0,28035,90.56,46.78,9.0,815.0,26089,220.42,124.98,1537.0,338788.0,36101,79.03,66.76,861.0,68044.0,31027,55.0,35.0,2.0,110.0,,,,,,50009,435.0,96.0,1.0,435.0
2004,17,077,84.05,65.01,1524,128092,17077,48467,76.43,43.0,7.0,535.0,31027,25.0,41.0,1.0,25.0,37143,40.67,43.33,3.0,122.0,48275,49.03,67.78,58.0,2844.0,37143,125.99,71.98,99.0,12473.0,13141,67.77,47.51,127.0,8607.0,,,,,,72143,159.0,111.0,2.0,318.0
2004,08,079,174.31,103.41,75,13073,08079,21209,595.0,93.0,2.0,1190.0,13141,87.75,51.5,4.0,351.0,39091,106.38,59.77,13.0,1383.0,35051,72.92,57.0,421.0,30698.0,28035,84.29,63.43,595.0,50154.0,39091,86.18,53.89,55.0,4740.0,,,,,,06105,177.33,98.0,3.0,532.0
2004,13,113,191.15,103.0,10799,2064223,13113,31177,69.0,32.0,1.0,69.0,39091,92.67,69.07,15.0,1390.0,39059,50.3,39.6,10.0,503.0,48195,73.49,74.89,83.0,6100.0,31027,78.46,51.54,37.0,2903.0,39059,74.81,50.41,32.0,2394.0,,,,,,17181,129.67,121.33,3.0,389.0
2004,31,089,72.23,54.28,344,24846,31089,55111,150.5,46.0,2.0,301.0,39059,82.63,72.25,24.0,1983.0,48297,97.5,101.75,4.0,390.0,36061,487.43,305.66,21878.0,10663919.0,13141,91.88,58.83,76.0,6983.0,48297,83.2,65.0,5.0,416.0,,,,,,31055,124.58,84.74,502.0,62537.0
2004,12,123,78.23,56.53,987,77213,12123,45007,116.5,151.13,16.0,1864.0,48297,76.86,46.57,7.0,538.0,47151,131.6,59.2,5.0,658.0,27079,140.75,70.45,1931.0,271779.0,39091,99.19,65.1,551.0,54654.0,47151,84.2,46.4,5.0,421.0,,,,,,51670,66.85,61.23,13.0,869.0
2004,53,051,114.33,69.64,891,101865,53051,37193,111.0,70.57,7.0,777.0,47151,69.2,43.2,5.0,346.0,30027,98.0,42.0,3.0,294.0,72131,79.07,36.79,453.0,35818.0,39059,78.17,51.03,404.0,31579.0,30027,40.0,12.0,1.0,40.0,,,,,,20095,58.0,47.0,1.0,58.0
2004,41,021,83.4,71.66,92,7673,41021,01005,29.5,171.5,2.0,59.0,30027,92.33,52.67,6.0,554.0,23027,89.0,47.1,10.0,890.0,37129,161.9,99.26,12587.0,2037859.0,48297,82.05,72.86,104.0,8533.0,23027,107.7,54.6,10.0,1077.0,,,,,,21209,120.88,95.82,17.0,2055.0
2004,31,021,71.28,50.9,368,26231,31021,42125,159.67,37.5,12.0,1916.0,35021,20.0,52.0,1.0,20.0,49007,79.75,46.0,8.0,638.0,26013,96.52,62.14,192.0,18531.0,47151,75.29,45.86,176.0,13251.0,49007,80.5,38.5,10.0,805.0,,,,,,48467,81.57,98.57,7.0,571.0
2004,18,NA ,106.64,72.43,1275,135969,18NA ,51035,17.0,19.0,1.0,17.0,23027,130.15,101.15,26.0,3384.0,27113,96.0,62.0,1.0,96.0,39143,96.58,54.6,3292.0,317940.0,30027,90.24,66.38,55.0,4963.0,27113,85.0,81.0,1.0,85.0,,,,,,31177,216.5,150.0,2.0,433.0
2004,18,005,105.23,66.3,5185,545611,18005,47033,72.0,30.0,1.0,72.0,49007,93.0,49.92,13.0,1209.0,18131,90.25,42.25,4.0,361.0,48465,80.53,66.51,980.0,78915.0,35021,67.83,46.0,6.0,407.0,27159,72.0,39.67,3.0,216.0,,,,,,55111,162.59,94.29,17.0,2764.0
2004,55,053,94.41,56.62,636,60047,55053,29143,70.0,100.0,2.0,140.0,20053,14.0,30.0,1.0,14.0,27159,86.0,48.5,8.0,688.0,37041,112.65,75.1,427.0,48103.0,23027,114.37,75.48,469.0,53638.0,18131,72.8,72.3,10.0,728.0,,,,,,45007,147.28,88.02,60.0,8837.0
2004,20,083,83.69,45.49,67,5607,20083,36049,36.0,47.0,1.0,36.0,27159,108.75,70.0,4.0,435.0,28003,89.0,114.2,5.0,445.0,48279,51.71,72.03,209.0,10808.0,49007,82.58,54.08,184.0,15195.0,28003,60.15,38.55,142.0,8541.0,,,,,,37193,92.8,77.1,10.0,928.0
2004,29,065,79.42,49.64,541,42968,29065,26089,170.89,105.22,9.0,1538.0,18131,79.0,33.0,1.0,79.0,50009,164.25,192.5,4.0,657.0,20NA ,87.82,63.88,256.0,22482.0,20053,71.2,65.5,20.0,1424.0,01015,79.35,50.92,795.0,63086.0,,,,,,48369,37.0,88.5,2.0,74.0
2004,54,089,60.92,49.84,465,28327,54089,51073,137.14,66.57,7.0,960.0,28003,58.25,63.25,4.0,233.0,01015,92.67,67.63,27.0,2502.0,51109,137.57,77.36,2294.0,315595.0,27113,72.99,62.04,76.0,5547.0,72143,171.76,70.03,124.0,21298.0,,,,,,01005,158.17,48.17,6.0,949.0
2004,42,119,101.8,65.48,1924,195856,42119,35051,105.0,24.0,1.0,105.0,72017,90.65,39.5,52.0,4714.0,72017,66.89,45.09,47.0,3144.0,51820,98.95,57.51,1016.0,100534.0,27159,99.2,59.94,88.0,8730.0,13253,47.51,39.14,69.0,3278.0,,,,,,42125,177.42,115.38,78.0,13839.0
2004,53,063,112.24,69.63,33247,3731702,53063,06069,274.43,97.42,86.0,23601.0,72143,149.32,71.66,102.0,15231.0,72143,107.63,61.01,119.0,12808.0,28049,109.73,84.03,5503.0,603831.0,18131,76.96,54.76,95.0,7311.0,72017,82.19,35.25,53.0,4356.0,,,,,,51035,59.0,18.0,1.0,59.0
2004,13,311,123.88,82.34,2025,250850,13311,51610,154.0,82.33,3.0,462.0,01015,80.99,92.13,84.0,6803.0,13253,34.0,29.0,1.0,34.0,44003,162.88,79.28,16323.0,2658665.0,38041,50.0,77.0,1.0,50.0,06105,130.44,114.0,9.0,1174.0,,,,,,47033,90.0,54.0,1.0,90.0
2004,08,097,651.56,379.3,2027,1320702,08097,41051,136.94,69.47,418.0,57242.0,19143,31.5,34.0,2.0,63.0,06105,108.73,54.5,22.0,2392.0,21229,83.07,64.36,445.0,36966.0,28003,80.76,53.4,220.0,17767.0,17181,94.83,53.67,6.0,569.0,,,,,,39021,161.5,87.0,2.0,323.0
2004,48,399,56.04,59.57,246,13787,48399,36061,424.07,249.18,103.0,43679.0,50009,138.33,486.0,3.0,415.0,17181,24.0,26.5,2.0,48.0,27029,86.22,54.85,442.0,38110.0,01015,84.12,58.91,754.0,63425.0,31055,79.31,53.24,2705.0,214525.0,,,,,,36049,64.67,61.0,3.0,194.0
2004,47,089,95.68,56.91,3690,353061,47089,27079,217.33,70.0,3.0,652.0,17181,66.0,62.0,3.0,198.0,31055,82.56,50.71,228.0,18823.0,17061,63.73,46.52,501.0,31927.0,19143,62.96,46.04,25.0,1574.0,51670,77.52,48.78,385.0,29845.0,,,,,,29143,57.25,18.75,4.0,229.0
2004,45,079,118.52,72.31,26034,3085499,45079,21183,54.0,56.0,3.0,162.0,06105,137.2,49.13,15.0,2058.0,51670,65.8,37.4,5.0,329.0,51071,82.75,49.03,1004.0,83076.0,13253,67.02,46.05,58.0,3887.0,20095,60.67,42.0,3.0,182.0,,,,,,26089,178.6,118.6,5.0,893.0
2004,48,059,71.71,65.01,450,32271,48059,21081,105.0,42.0,5.0,525.0,31055,110.64,85.31,639.0,70702.0,48467,82.69,47.75,16.0,1323.0,72151,72.98,38.14,326.0,23793.0,72143,127.24,63.64,152.0,19340.0,21209,119.34,64.81,179.0,21362.0,,,,,,48275,24.0,90.0,1.0,24.0
2004,48,197,54.89,78.17,71,3897,48197,05025,94.0,46.0,1.0,94.0,51670,73.58,61.0,31.0,2281.0,21209,160.0,55.23,13.0,2080.0,20083,84.0,46.84,57.0,4788.0,50009,89.98,62.29,41.0,3689.0,48467,73.34,67.72,50.0,3667.0,,,,,,51073,137.69,47.15,13.0,1790.0
2004,01,105,56.42,40.73,229,12920,01105,37129,109.92,79.08,25.0,2748.0,20095,101.56,69.56,9.0,914.0,31177,60.0,32.0,1.0,60.0,20045,134.04,79.74,6303.0,844857.0,72017,66.22,35.48,88.0,5827.0,31177,330.17,105.83,12.0,3962.0,,,,,,35051,55.0,25.0,1.0,55.0
2004,13,087,80.82,53.08,1072,86638,13087,72009,59.0,14.0,1.0,59.0,48467,68.04,63.68,25.0,1701.0,47027,50.0,12.0,1.0,50.0,72145,95.56,52.37,1176.0,112384.0,06105,145.39,87.36,191.0,27769.0,47027,65.0,21.0,1.0,65.0,,,,,,06069,332.15,119.5,222.0,73737.0
2004,38,069,62.82,61.05,79,4963,38069,26013,57.0,15.0,1.0,57.0,21209,128.17,86.1,29.0,3717.0,55111,100.42,56.23,26.0,2611.0,20127,71.05,52.28,171.0,12150.0,17181,100.94,67.15,86.0,8681.0,29199,152.0,39.0,1.0,152.0,,,,,,41051,155.61,75.03,3630.0,564856.0
2004,53,039,127.87,78.33,1342,171608,53039,15007,259.27,88.99,601.0,155819.0,31177,145.71,67.86,14.0,2040.0,48045,32.0,61.0,1.0,32.0,55019,80.44,51.37,1493.0,120097.0,31055,102.14,69.07,5115.0,522424.0,55111,135.5,138.17,24.0,3252.0,,,,,,51610,235.03,115.11,87.0,20448.0
2004,47,021,106.02,60.77,3266,346264,47021,48189,70.33,37.33,3.0,211.0,29199,47.0,56.0,1.0,47.0,45007,95.1,48.75,51.0,4850.0,30025,75.34,76.95,74.0,5575.0,51670,84.47,51.91,281.0,23735.0,45007,87.21,46.8,1390.0,121215.0,,,,,,13025,63.0,30.0,1.0,63.0
2004,48,385,99.23,97.24,127,12602,48385,39143,66.0,42.2,5.0,330.0,47027,83.0,19.0,1.0,83.0,48125,25.0,50.0,1.0,25.0,13103,115.57,70.82,2784.0,321735.0,20095,73.25,52.85,53.0,3882.0,48125,78.0,30.0,2.0,156.0,,,,,,36061,402.53,217.89,2826.0,1137559.0
