year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app
2014,39,165,199.52,116.83,6809,1358519,39165,05053,160.0,121.0,1.0,160.0,21207,151.0,350.0,2.0,302.0,20031,58.5,353.5,2.0,117.0,28033,144.11,89.85,2609.0,375988.0,31147,132.4,77.6,5.0,662.0,01011,54.98,35.82,96.0,5278.0,,,,,,22061,184.71,142.52,21.0,3879.0
2014,02,195,192.31,76.06,16,3077,02195,13013,54.67,36.33,3.0,164.0,47123,205.0,90.0,4.0,820.0,31151,74.5,33.5,2.0,149.0,40129,136.86,87.86,29.0,3969.0,47123,135.92,127.79,87.0,11825.0,72147,81.0,55.0,2.0,162.0,,,,,,22057,142.45,93.86,22.0,3134.0
2014,21,033,88.38,75.78,144,12727,21033,47031,80.0,60.0,1.0,80.0,36059,265.6,136.66,890.0,236386.0,28033,117.53,79.35,17.0,1998.0,23031,197.71,110.13,5037.0,995885.0,36059,380.28,191.21,2404.0,914188.0,20031,152.0,43.0,1.0,152.0,,,,,,40135,46.0,47.6,5.0,230.0
2014,12,051,99.14,77.2,328,32519,12051,24013,256.29,110.0,7.0,1794.0,72147,190.29,110.43,7.0,1332.0,22061,85.0,51.5,2.0,170.0,42045,230.32,133.39,7945.0,1829868.0,01011,52.0,64.11,9.0,468.0,31151,59.0,27.5,2.0,118.0,,,,,,51153,274.11,113.13,1419.0,388959.0
2014,36,017,100.0,73.8,499,49900,36017,34025,302.38,134.22,32.0,9676.0,42057,113.5,113.5,2.0,227.0,40129,72.0,62.0,2.0,144.0,12119,184.93,104.2,3412.0,630983.0,72147,170.0,32.0,1.0,170.0,28033,153.59,74.29,430.0,66043.0,,,,,,23031,230.26,159.39,38.0,8750.0
2014,31,011,103.8,78.23,44,4567,31011,36059,325.71,123.42,79.0,25731.0,20031,148.6,76.4,5.0,743.0,22057,80.24,73.4,42.0,3370.0,36055,133.43,94.19,10004.0,1334816.0,42057,176.64,77.91,11.0,1943.0,22061,92.72,69.47,145.0,13445.0,,,,,,47025,146.6,107.4,5.0,733.0
2014,41,011,159.21,84.47,1075,171149,41011,02110,680.0,318.0,1.0,680.0,31151,127.63,73.0,8.0,1021.0,40135,92.61,83.96,94.0,8705.0,18045,83.71,68.09,247.0,20677.0,20031,93.29,100.29,7.0,653.0,22057,86.96,53.98,171.0,14870.0,,,,,,23015,227.33,192.67,3.0,682.0
2014,36,007,105.86,82.01,2331,246766,36007,42057,162.0,53.0,1.0,162.0,31035,220.0,279.0,1.0,220.0,51153,269.4,103.46,84.0,22630.0,28047,139.34,108.75,2245.0,312827.0,31151,89.0,50.93,15.0,1335.0,40135,70.22,48.89,9.0,632.0,,,,,,29063,85.0,98.0,1.0,85.0
2014,13,091,69.49,59.4,275,19109,13091,20031,56.0,76.0,1.0,56.0,28033,135.83,89.15,48.0,6520.0,23031,114.42,88.08,12.0,1373.0,05141,93.88,73.22,352.0,33045.0,31035,44.5,39.5,2.0,89.0,72041,102.5,36.17,6.0,615.0,,,,,,42045,234.73,122.48,652.0,153042.0
2014,51,095,248.35,116.02,1975,490499,51095,31151,51.0,45.0,1.0,51.0,22061,72.25,39.5,4.0,289.0,47025,160.25,102.0,4.0,641.0,48343,85.11,72.89,166.0,14128.0,28033,144.26,85.18,244.0,35200.0,51153,256.51,107.35,1271.0,326022.0,,,,,,12119,184.5,174.62,26.0,4797.0
2014,29,195,85.56,68.68,396,33882,29195,05085,145.0,105.5,2.0,290.0,22057,147.0,132.81,26.0,3822.0,23015,178.0,49.0,1.0,178.0,47181,95.83,70.27,113.0,10829.0,22061,147.96,83.13,71.0,10505.0,23031,167.54,76.15,13.0,2178.0,,,,,,36055,149.69,98.26,380.0,56881.0
2014,05,127,94.44,65.32,125,11805,05127,18109,212.0,68.0,1.0,212.0,40135,75.4,46.6,5.0,377.0,42045,192.84,85.29,31.0,5978.0,48153,61.34,73.6,35.0,2147.0,22057,113.29,75.53,129.0,14614.0,47025,84.75,33.25,4.0,339.0,,,,,,39063,142.25,98.5,24.0,3414.0
2014,40,135,93.75,73.77,622,58312,40135,28033,124.4,103.2,5.0,622.0,72041,103.46,46.58,57.0,5897.0,12119,104.67,59.33,6.0,628.0,19097,106.98,79.29,273.0,29206.0,40135,114.65,75.18,34.0,3898.0,42045,123.68,76.09,823.0,101786.0,,,,,,28047,119.07,84.13,111.0,13217.0
2014,48,211,158.87,160.58,79,12551,48211,12103,173.46,106.26,50.0,8673.0,51153,287.6,117.96,474.0,136321.0,36055,108.29,68.18,28.0,3032.0,28087,124.49,87.3,583.0,72576.0,72041,235.0,92.0,1.0,235.0,12119,142.97,89.19,37.0,5290.0,,,,,,34009,265.3,130.21,33.0,8755.0
2014,19,143,125.23,91.64,47,5886,19143,22057,355.0,140.0,1.0,355.0,23031,168.3,87.2,97.0,16325.0,18045,131.8,210.8,5.0,659.0,17155,98.02,97.08,52.0,5097.0,51153,285.37,122.43,1949.0,556177.0,36055,87.46,63.51,597.0,52216.0,,,,,,05141,46.0,28.0,1.0,46.0
2014,18,017,79.14,61.19,417,33001,18017,40135,69.67,57.33,3.0,209.0,47025,151.5,114.0,2.0,303.0,39063,102.0,91.5,2.0,204.0,45073,197.58,122.94,1084.0,214182.0,23031,219.62,122.65,626.0,137482.0,39063,122.2,67.4,10.0,1222.0,,,,,,48343,60.0,60.0,1.0,60.0
2014,19,101,114.16,71.41,282,32194,19101,51153,271.44,107.62,50.0,13572.0,23015,124.22,84.11,9.0,1118.0,28047,78.36,56.73,11.0,862.0,28035,118.9,98.81,1108.0,131740.0,47025,108.03,93.15,39.0,4213.0,28047,94.07,70.07,285.0,26809.0,,,,,,19097,150.0,54.0,1.0,150.0
2014,50,025,180.38,182.25,950,171357,50025,23031,201.0,70.5,4.0,804.0,29063,97.0,28.0,1.0,97.0,34009,227.5,85.83,6.0,1365.0,37143,166.45,90.89,171.0,28463.0,23015,175.98,103.57,61.0,10735.0,34009,182.17,125.83,30.0,5465.0,,,,,,28087,111.2,125.4,10.0,1112.0
2014,18,007,76.75,74.62,161,12357,18007,06113,241.18,111.33,55.0,13265.0,42045,169.62,122.87,221.0,37486.0,05141,63.0,39.67,3.0,189.0,31027,115.51,73.45,69.0,7970.0,29063,111.46,68.92,13.0,1449.0,05141,41.75,70.0,4.0,167.0,,,,,,17155,70.0,46.0,1.0,70.0
2014,29,173,98.57,71.04,170,16757,29173,42045,142.21,74.79,19.0,2702.0,12119,274.41,122.32,22.0,6037.0,48343,77.0,141.5,2.0,154.0,39059,92.91,65.43,507.0,47105.0,42045,215.16,128.55,1436.0,308975.0,48343,71.39,55.28,18.0,1285.0,,,,,,45073,173.75,98.5,8.0,1390.0
2014,48,033,100.11,144.56,9,901,48033,12119,181.0,63.5,4.0,724.0,36055,116.34,172.17,210.0,24431.0,30073,198.67,48.0,3.0,596.0,49007,117.35,74.63,369.0,43302.0,12119,198.7,114.55,477.0,94779.0,48153,55.0,67.33,3.0,165.0,,,,,,36101,210.47,155.93,15.0,3157.0
2014,48,245,135.65,103.49,2843,385644,48245,36055,177.94,116.47,17.0,3025.0,18045,63.0,247.75,4.0,252.0,47181,262.0,261.33,6.0,1572.0,20053,110.67,81.61,18.0,1992.0,36055,119.42,97.0,786.0,93861.0,28087,67.25,60.73,222.0,14930.0,,,,,,28025,30.0,25.0,1.0,30.0
2014,46,059,152.5,102.5,24,3660,46059,29145,130.0,77.0,1.0,130.0,39063,105.06,62.38,16.0,1681.0,19097,85.0,100.0,1.0,85.0,27113,122.79,83.26,140.0,17190.0,18045,82.17,54.11,18.0,1479.0,45073,97.62,56.67,21.0,2050.0,,,,,,08083,100.0,137.75,4.0,400.0
2014,37,105,129.81,75.84,865,112287,37105,39063,123.0,125.5,2.0,246.0,28047,150.32,108.43,53.0,7967.0,28087,73.5,70.5,2.0,147.0,18131,94.86,66.77,167.0,15841.0,39063,116.6,67.81,72.0,8395.0,36101,135.5,90.5,8.0,1084.0,,,,,,28035,104.12,123.82,17.0,1770.0
2014,26,065,129.99,97.78,4946,642945,26065,49005,96.86,62.14,7.0,678.0,34009,257.21,173.68,84.0,21606.0,45073,433.0,175.5,4.0,1732.0,28003,105.81,74.53,404.0,42749.0,28047,137.06,104.85,171.0,23438.0,28035,80.85,52.85,169.0,13664.0,,,,,,37143,137.0,129.0,1.0,137.0
2014,54,011,124.11,85.9,1736,215458,54011,13207,151.0,73.0,2.0,302.0,05141,92.0,150.0,1.0,92.0,36101,137.75,90.0,8.0,1102.0,13253,100.28,110.09,116.0,11633.0,34009,340.34,225.89,514.0,174933.0,37143,126.81,53.34,53.0,6721.0,,,,,,27063,27.0,53.0,1.0,27.0
2014,46,075,85.86,91.29,7,601,46075,55065,330.0,47.0,1.0,330.0,48343,104.0,76.0,3.0,312.0,28035,72.0,54.25,4.0,288.0,50009,111.79,76.27,113.0,12632.0,05141,90.55,53.27,22.0,1992.0,13141,84.29,49.33,24.0,2023.0,,,,,,48309,153.75,109.02,57.0,8764.0
2014,17,165,81.7,73.31,376,30721,17165,28047,123.2,75.3,10.0,1232.0,30073,115.2,60.2,5.0,576.0,37143,82.0,14.0,1.0,82.0,17181,110.51,80.61,147.0,16245.0,48343,56.2,42.4,5.0,281.0,39091,65.33,54.33,3.0,196.0,,,,,,13141,57.0,36.0,1.0,57.0
2014,29,041,79.8,59.56,54,4309,29041,34009,351.25,198.75,4.0,1405.0,19097,109.5,324.0,2.0,219.0,39091,133.3,181.1,10.0,1333.0,20095,107.77,124.34,151.0,16273.0,30073,80.33,50.67,3.0,241.0,39059,97.5,60.0,2.0,195.0,,,,,,28095,57.0,79.25,4.0,228.0
2014,12,063,91.56,68.66,614,56218,12063,18089,156.93,90.07,14.0,2197.0,28087,140.5,94.0,4.0,562.0,48297,132.5,82.0,2.0,265.0,29199,107.76,94.06,17.0,1832.0,47181,139.42,70.5,12.0,1673.0,47151,35.0,34.0,1.0,35.0,,,,,,39091,118.0,230.0,3.0,354.0
2014,34,031,243.21,119.11,6838,1663079,34031,47181,79.0,65.0,1.0,79.0,17155,125.0,64.0,1.0,125.0,47151,29.0,26.0,1.0,29.0,31177,166.59,94.0,388.0,64635.0,48153,56.5,65.5,2.0,113.0,23027,149.67,126.0,3.0,449.0,,,,,,45027,131.67,38.33,3.0,395.0
2014,31,145,102.81,73.81,159,16347,31145,19097,145.0,97.33,3.0,435.0,45073,266.32,155.87,38.0,10120.0,23027,110.89,56.78,9.0,998.0,45007,151.87,86.91,2914.0,442556.0,19097,59.6,41.13,15.0,894.0,28003,58.05,56.59,22.0,1277.0,,,,,,46099,146.47,68.72,75.0,10985.0
2014,01,093,77.98,59.1,442,34467,01093,45073,185.0,100.0,2.0,370.0,36101,163.0,108.0,3.0,489.0,49007,204.0,65.5,2.0,408.0,48125,76.18,88.18,11.0,838.0,28087,104.26,55.6,35.0,3649.0,01015,83.11,55.63,198.0,16455.0,,,,,,23027,60.75,35.0,4.0,243.0
2014,48,047,72.47,89.91,32,2319,48047,36101,24.0,32.0,1.0,24.0,28035,174.39,107.28,18.0,3139.0,18131,76.0,33.5,2.0,152.0,37193,123.17,68.92,1010.0,124405.0,17155,152.5,60.5,2.0,305.0,13253,52.83,40.34,29.0,1532.0,,,,,,49007,93.5,83.5,2.0,187.0
2014,36,013,99.21,91.12,1284,127386,36013,28025,168.0,95.0,1.0,168.0,37143,154.5,100.25,4.0,618.0,28003,135.4,95.8,5.0,677.0,27081,161.75,144.94,36.0,5823.0,45073,229.12,136.96,112.0,25661.0,72143,104.88,35.63,16.0,1678.0,,,,,,48083,34.0,31.0,1.0,34.0
2014,20,163,69.1,58.76,21,1451,20163,08083,183.0,67.33,3.0,549.0,13141,129.0,128.0,1.0,129.0,01015,82.54,42.08,13.0,1073.0,48369,83.67,60.17,52.0,4351.0,36101,88.1,78.86,274.0,24140.0,72017,71.5,26.5,2.0,143.0,,,,,,28003,181.0,34.0,1.0,181.0
2014,27,159,115.98,69.5,141,16353,27159,28035,65.0,30.0,1.0,65.0,39091,108.14,79.71,7.0,757.0,72143,295.0,126.0,1.0,295.0,47033,87.59,61.7,172.0,15066.0,28035,98.63,63.31,52.0,5129.0,31055,107.14,75.05,395.0,42321.0,,,,,,39169,148.58,64.92,12.0,1783.0
2014,38,011,155.94,92.97,32,4990,38011,37143,97.0,176.0,2.0,194.0,39059,89.67,53.0,3.0,269.0,50009,54.0,43.5,2.0,108.0,51035,101.55,70.71,410.0,41637.0,37143,156.86,88.71,28.0,4392.0,51670,72.86,55.02,51.0,3716.0,,,,,,01015,212.08,146.62,13.0,2757.0
2014,51,790,131.75,81.07,516,67984,51790,31027,25.0,46.0,1.0,25.0,48297,66.67,82.0,3.0,200.0,06105,130.0,45.0,3.0,390.0,29143,94.11,76.64,152.0,14304.0,31027,82.14,57.43,7.0,575.0,21209,140.83,71.98,40.0,5633.0,,,,,,19143,68.0,37.0,1.0,68.0
2014,46,135,132.29,94.3,386,51063,46135,27063,100.0,44.0,1.0,100.0,47151,230.0,90.0,1.0,230.0,31055,125.47,83.42,43.0,5395.0,26089,253.32,158.52,499.0,126408.0,13141,118.89,95.26,19.0,2259.0,48467,91.33,57.33,12.0,1096.0,,,,,,72143,70.0,17.0,1.0,70.0
2014,19,085,108.45,108.04,332,36006,19085,48309,156.0,265.88,8.0,1248.0,30027,158.4,70.8,5.0,792.0,51670,75.0,62.67,3.0,225.0,48275,39.19,72.78,27.0,1058.0,39091,137.94,200.81,67.0,9242.0,47027,60.0,68.0,2.0,120.0,,,,,,36065,110.84,90.86,51.0,5653.0
2014,40,075,83.51,100.36,130,10856,40075,45027,103.0,44.0,1.0,103.0,23027,166.5,72.38,8.0,1332.0,20095,94.0,52.0,1.0,94.0,35051,99.78,72.99,166.0,16564.0,39059,67.61,60.46,28.0,1893.0,55111,157.0,99.57,7.0,1099.0,,,,,,50009,188.0,185.0,1.0,188.0
2014,47,011,133.15,90.69,1973,262702,47011,46099,148.67,103.33,6.0,892.0,27113,156.5,69.0,2.0,313.0,21209,42.67,61.33,3.0,128.0,48195,116.42,102.36,36.0,4191.0,48297,99.15,103.85,33.0,3272.0,45007,109.34,61.79,217.0,23726.0,,,,,,01051,131.54,105.23,13.0,1710.0
2014,16,045,138.45,73.66,383,53028,16045,23027,234.0,88.0,1.0,234.0,27159,108.71,60.86,7.0,761.0,48467,98.21,60.86,14.0,1375.0,27079,165.24,94.4,581.0,96004.0,47151,87.14,61.05,21.0,1830.0,37193,92.27,47.27,26.0,2399.0,,,,,,18029,142.0,69.5,2.0,284.0
2014,30,043,218.99,103.29,210,45988,30043,49007,133.0,57.0,1.0,133.0,18131,140.25,66.0,4.0,561.0,47027,106.0,43.0,1.0,106.0,36061,849.2,440.36,11124.0,9446542.0,30027,130.5,67.0,10.0,1305.0,01005,58.04,41.91,75.0,4353.0,,,,,,06105,120.25,54.0,4.0,481.0
2014,17,185,86.33,66.98,123,10618,17185,28003,91.0,36.0,1.0,91.0,38041,86.0,83.0,1.0,86.0,55111,100.0,68.8,10.0,1000.0,72131,97.95,47.2,133.0,13028.0,35021,40.0,70.0,1.0,40.0,47033,53.23,37.85,13.0,692.0,,,,,,51105,19.0,29.0,1.0,19.0
2014,40,059,110.44,65.56,39,4307,40059,39169,135.33,54.0,3.0,406.0,28003,81.0,85.0,1.0,81.0,45007,113.71,72.0,7.0,796.0,37129,220.51,124.62,5281.0,1164506.0,23027,152.91,87.82,68.0,10398.0,42125,164.78,92.19,58.0,9557.0,,,,,,31055,170.81,113.03,327.0,55854.0
2014,30,057,515.0,365.65,274,141111,30057,01015,138.8,130.4,5.0,694.0,01015,100.0,94.03,31.0,3100.0,19173,199.0,62.0,1.0,199.0,26013,116.73,100.31,48.0,5603.0,49007,107.62,55.43,21.0,2260.0,39021,96.67,58.33,6.0,580.0,,,,,,51670,175.0,65.0,2.0,350.0
2014,20,045,159.83,105.22,2443,390474,20045,36065,70.33,35.0,3.0,211.0,13253,75.75,187.5,4.0,303.0,37193,79.67,37.67,3.0,239.0,39143,97.27,66.94,742.0,72173.0,27113,133.71,111.86,7.0,936.0,29143,70.72,42.28,18.0,1273.0,,,,,,51149,91.0,52.0,3.0,273.0
2014,12,039,101.5,61.83,567,57553,12039,01051,137.0,50.5,4.0,548.0,19143,112.0,68.0,1.0,112.0,01005,112.0,264.5,2.0,224.0,48465,121.7,92.51,410.0,49895.0,27159,101.71,68.86,7.0,712.0,36049,49.0,55.0,1.0,49.0,,,,,,39073,102.0,220.0,1.0,102.0
2014,30,075,176.26,129.22,27,4759,30075,18029,99.5,66.0,2.0,199.0,72017,72.34,48.25,32.0,2315.0,47033,42.5,38.5,2.0,85.0,48279,79.78,72.25,85.0,6781.0,18131,106.88,260.13,8.0,855.0,51135,90.11,57.94,35.0,3154.0,,,,,,12105,162.04,113.22,317.0,51368.0
2014,26,147,128.42,82.63,3200,410946,26147,17181,150.0,163.0,1.0,150.0,72143,130.08,72.03,71.0,9236.0,42125,145.43,76.29,7.0,1018.0,37041,148.1,90.37,207.0,30656.0,38041,46.5,62.0,2.0,93.0,26089,225.0,43.0,1.0,225.0,,,,,,21209,132.63,82.25,8.0,1061.0
2014,29,099,138.11,80.06,5463,754474,29099,31055,147.0,187.25,12.0,1764.0,50009,150.0,138.0,1.0,150.0,51035,74.0,27.0,2.0,148.0,20NA ,96.54,65.21,39.0,3765.0,28003,101.89,79.74,19.0,1936.0,51073,140.56,70.21,39.0,5482.0,,,,,,48467,160.33,65.0,3.0,481.0
2014,30,059,154.85,93.55,20,3097,30059,51670,62.0,132.0,1.0,62.0,06105,102.67,102.33,3.0,308.0,39021,107.9,154.6,10.0,1079.0,51109,210.54,112.41,758.0,159590.0,01015,98.49,57.58,144.0,14183.0,06069,314.9,113.6,10.0,3149.0,,,,,,13237,158.5,475.5,2.0,317.0
2014,21,047,102.5,124.72,706,72363,21047,51149,159.0,74.0,1.0,159.0,17181,33.0,120.0,1.0,33.0,36049,65.0,31.0,1.0,65.0,51820,136.74,78.89,348.0,47585.0,13253,104.75,201.88,8.0,838.0,41051,219.59,90.55,463.0,101671.0,,,,,,19127,79.75,75.25,8.0,638.0
2014,40,043,114.9,83.59,73,8388,40043,12105,131.83,66.33,40.0,5273.0,31055,130.84,157.99,187.0,24467.0,26089,115.88,60.38,8.0,927.0,28049,153.35,127.57,1473.0,225880.0,72143,131.0,75.67,3.0,393.0,13025,49.6,60.8,5.0,248.0,,,,,,28045,81.17,135.83,6.0,487.0
2014,40,057,50.09,71.85,34,1703,40057,21209,141.67,70.0,3.0,425.0,51670,108.86,57.43,7.0,762.0,51073,153.3,65.2,10.0,1533.0,21229,103.17,56.58,116.0,11968.0,72017,21.0,32.0,1.0,21.0,51610,180.0,81.0,2.0,360.0,,,,,,55111,154.33,145.83,12.0,1852.0
2014,20,171,113.75,62.57,28,3185,20171,13237,119.0,107.5,2.0,238.0,20095,163.0,155.0,1.0,163.0,35051,104.0,77.0,1.0,104.0,44003,179.68,95.11,3101.0,557195.0,50009,104.42,74.83,12.0,1253.0,36061,514.2,214.24,405.0,208252.0,,,,,,13135,183.68,90.18,3271.0,600829.0
2014,27,005,182.43,126.12,826,150685,27005,19127,70.5,33.5,2.0,141.0,21209,134.0,80.7,20.0,2680.0,06069,261.86,80.71,7.0,1833.0,27029,104.75,68.83,124.0,12989.0,06105,151.45,109.52,31.0,4695.0,21183,61.0,21.0,1.0,61.0,,,,,,45007,190.79,123.3,43.0,8204.0
2014,22,125,186.33,100.96,296,55155,22125,28045,45.0,37.0,2.0,90.0,48467,124.14,130.29,7.0,869.0,41051,221.43,98.01,129.0,28565.0,17061,78.58,88.08,197.0,15480.0,17181,84.05,73.05,21.0,1765.0,21081,72.0,43.0,1.0,72.0,,,,,,53021,187.15,97.46,48.0,8983.0
2014,13,101,79.22,57.73,37,2931,13101,55111,134.0,53.0,1.0,134.0,31177,95.43,70.0,7.0,668.0,36061,890.65,595.74,31.0,27610.0,51071,111.21,75.36,233.0,25911.0,31055,154.31,110.51,1252.0,193199.0,05025,36.43,22.29,7.0,255.0,,,,,,40091,217.5,167.0,2.0,435.0
2014,55,137,119.94,87.82,587,70402,55137,13135,165.63,108.3,60.0,9938.0,47027,154.0,95.0,1.0,154.0,18073,63.8,54.8,5.0,319.0,72151,81.17,41.13,76.0,6169.0,51670,77.38,69.63,32.0,2476.0,72131,33.5,65.5,2.0,67.0,,,,,,17005,50.0,11.0,1.0,50.0
2014,29,175,83.58,62.29,199,16633,29175,45007,146.0,89.29,7.0,1022.0,55111,143.64,76.45,11.0,1580.0,21183,132.5,36.5,2.0,265.0,20083,139.86,89.0,7.0,979.0,20095,111.2,73.5,10.0,1112.0,37129,133.09,70.24,227.0,30211.0,,,,,,13163,32.0,67.0,1.0,32.0
2014,13,143,109.02,65.83,426,46441,13143,53021,115.13,44.73,15.0,1727.0,45007,170.12,107.55,89.0,15141.0,21081,25.33,80.0,3.0,76.0,20045,159.23,102.82,2085.0,331998.0,21209,150.68,92.66,82.0,12356.0,72009,186.5,65.5,2.0,373.0,,,,,,01005,35.0,90.0,1.0,35.0
2014,27,NA ,177.7,91.32,394,70012,27NA ,40091,90.0,63.0,1.0,90.0,48125,86.0,40.0,1.0,86.0,05025,84.0,39.0,1.0,84.0,72145,105.42,61.4,262.0,27621.0,48467,103.34,80.19,64.0,6614.0,15007,450.14,200.57,7.0,3151.0,,,,,,55135,45.0,108.0,2.0,90.0
2014,18,013,153.69,119.03,485,74539,18013,37193,150.0,36.0,1.0,150.0,37193,265.0,134.33,3.0,795.0,72131,75.0,13.0,1.0,75.0,20127,104.77,84.49,39.0,4086.0,29199,71.67,51.0,3.0,215.0,48189,67.2,50.4,5.0,336.0,,,,,,42125,280.91,146.52,46.0,12922.0
2014,47,189,187.76,100.52,3777,709169,47189,19137,31.0,50.0,2.0,62.0,27081,205.0,74.0,1.0,205.0,37129,178.03,82.48,31.0,5519.0,30025,156.92,100.86,36.0,5649.0,31177,181.03,99.75,32.0,5793.0,32NA ,119.67,72.78,9.0,1077.0,,,,,,13175,264.33,109.33,3.0,793.0
2014,19,091,92.55,67.88,155,14346,19091,42125,107.8,57.2,5.0,539.0,01005,126.5,55.0,2.0,253.0,26013,148.0,108.6,5.0,740.0,55019,118.04,97.08,572.0,67521.0,47027,184.0,109.17,12.0,2208.0,22043,69.42,49.85,26.0,1805.0,,,,,,36123,136.0,202.5,2.0,272.0
2014,13,233,104.5,70.33,490,51204,13233,36123,271.0,24.0,1.0,271.0,48369,70.0,33.0,1.0,70.0,72009,119.0,32.0,1.0,119.0,13103,145.28,85.59,938.0,136274.0,55111,170.31,137.86,86.0,14647.0,39143,53.33,60.33,3.0,160.0,,,,,,39021,131.0,107.0,2.0,262.0
2014,18,NA ,147.66,137.69,671,99080,18NA ,39021,104.5,124.0,2.0,209.0,42125,143.07,102.58,55.0,7869.0,15007,386.5,129.08,12.0,4638.0,55011,138.97,100.61,187.0,25987.0,45007,154.23,84.92,261.0,40254.0,54047,57.23,29.38,13.0,744.0,,,,,,36049,200.0,47.0,2.0,400.0
