year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app
2012,05,019,96.62,75.54,566,54685,05019,05053,90.0,111.0,1.0,90.0,21207,180.33,63.0,3.0,541.0,31147,50.0,40.0,5.0,250.0,28033,144.11,96.28,4237.0,610595.0,05053,89.94,67.7,81.0,7285.0,21207,215.0,216.67,3.0,645.0,,,,,,28033,130.04,64.26,68.0,8843.0
2012,13,031,139.55,105.2,1490,207934,13031,13013,162.43,93.14,7.0,1137.0,31147,62.0,71.33,3.0,186.0,47123,338.25,118.5,4.0,1353.0,40129,114.81,74.92,26.0,2985.0,21207,90.43,97.29,14.0,1266.0,47123,113.29,54.35,17.0,1926.0,,,,,,22061,110.22,151.57,23.0,2535.0
2012,40,129,102.67,73.78,36,3696,40129,47123,231.0,130.0,1.0,231.0,47123,140.91,77.82,11.0,1550.0,36059,299.09,134.95,98.0,29311.0,23031,198.52,112.42,10173.0,2019594.0,31147,70.33,52.67,3.0,211.0,36059,235.32,106.91,1528.0,359574.0,,,,,,22057,129.58,377.96,24.0,3110.0
2012,08,047,209.93,93.82,470,98667,08047,24013,185.91,89.91,11.0,2045.0,36059,271.21,156.17,826.0,224020.0,42057,150.0,107.0,1.0,150.0,42045,222.2,135.68,18039.0,4008226.0,47123,140.72,68.36,102.0,14353.0,01011,56.87,36.01,90.0,5118.0,,,,,,40135,120.33,67.0,3.0,361.0
2012,22,123,92.39,71.58,179,16537,22123,31021,146.0,80.0,1.0,146.0,01011,174.0,300.0,1.0,174.0,31151,75.0,81.0,1.0,75.0,12119,159.13,89.73,5198.0,827164.0,36059,366.92,208.6,4295.0,1575929.0,31151,46.0,62.0,1.0,46.0,,,,,,51153,254.08,110.62,2278.0,578803.0
2012,42,121,81.51,72.88,1042,84931,42121,34025,282.84,163.2,64.0,18102.0,72147,204.75,356.25,4.0,819.0,28033,136.4,97.53,15.0,2046.0,36055,135.96,98.62,14544.0,1977470.0,01011,70.94,44.94,16.0,1135.0,28033,167.25,79.22,483.0,80784.0,,,,,,23031,186.81,110.79,67.0,12516.0
2012,27,105,114.1,81.9,240,27383,27105,36059,286.9,128.88,109.0,31272.0,42057,159.29,82.71,7.0,1115.0,22061,102.0,48.0,1.0,102.0,18045,90.1,70.65,374.0,33697.0,42057,127.52,58.08,25.0,3188.0,22061,101.14,64.98,149.0,15070.0,,,,,,47025,190.0,62.0,1.0,190.0
2012,13,109,96.36,66.63,177,17055,13109,02110,198.11,74.67,9.0,1783.0,20031,86.6,78.8,5.0,433.0,40129,47.0,66.75,4.0,188.0,28047,148.97,115.36,3330.0,496074.0,20031,91.2,79.6,15.0,1368.0,40129,198.0,35.0,1.0,198.0,,,,,,23015,199.5,102.0,4.0,798.0
2012,46,079,151.82,113.02,492,74695,46079,05085,56.75,43.75,4.0,227.0,31151,113.17,57.0,6.0,679.0,22057,84.52,61.68,44.0,3719.0,05141,99.21,80.48,551.0,54662.0,31151,101.68,68.05,19.0,1932.0,22057,82.88,55.31,190.0,15748.0,,,,,,29063,135.5,239.0,2.0,271.0
2012,51,009,134.22,77.42,764,102547,51009,18109,71.0,39.0,3.0,213.0,28033,145.08,88.86,155.0,22488.0,40135,80.8,51.08,104.0,8403.0,48343,78.85,74.34,170.0,13405.0,31035,65.25,56.5,4.0,261.0,40135,94.11,56.22,9.0,847.0,,,,,,42045,237.65,126.03,1173.0,278768.0
2012,31,181,77.07,76.63,30,2312,31181,28033,141.0,110.13,8.0,1128.0,22061,98.42,101.08,12.0,1181.0,72041,90.0,50.0,1.0,90.0,47181,112.12,68.06,160.0,17939.0,28033,162.25,97.71,388.0,62952.0,72041,78.67,22.33,3.0,236.0,,,,,,12119,172.12,122.61,33.0,5680.0
2012,48,497,156.15,109.1,1742,272006,48497,12103,174.64,104.98,61.0,10653.0,22057,130.59,105.17,41.0,5354.0,51153,226.52,92.9,90.0,20387.0,48153,68.44,81.93,27.0,1848.0,22061,152.75,94.11,80.0,12220.0,51153,246.7,111.87,1766.0,435671.0,,,,,,36055,175.0,117.14,436.0,76298.0
2012,23,001,133.86,80.28,3170,424322,23001,22057,97.5,61.0,4.0,390.0,40135,197.08,135.33,12.0,2365.0,23031,152.62,79.31,26.0,3968.0,19097,114.99,85.11,469.0,53930.0,40129,65.0,81.2,5.0,325.0,23031,222.29,102.52,21.0,4668.0,,,,,,18045,33.0,17.0,1.0,33.0
2012,48,495,56.27,78.29,70,3939,48495,40113,145.0,73.0,1.0,145.0,72041,123.46,55.92,26.0,3210.0,47025,67.83,253.0,6.0,407.0,28087,135.1,100.11,981.0,132529.0,22057,132.0,82.32,167.0,22044.0,47025,67.8,37.2,5.0,339.0,,,,,,39063,141.32,108.73,41.0,5794.0
2012,49,041,130.19,74.83,703,91526,49041,40135,41.0,15.0,2.0,82.0,51153,257.56,120.84,611.0,157370.0,23015,169.0,132.0,1.0,169.0,17155,125.62,125.4,104.0,13064.0,40135,69.79,52.97,75.0,5234.0,29063,207.0,86.0,1.0,207.0,,,,,,28047,121.85,94.26,139.0,16937.0
2012,29,203,86.26,46.98,101,8712,29203,48323,49.0,30.0,1.0,49.0,23031,212.57,110.06,381.0,80989.0,42045,162.48,119.38,42.0,6824.0,45073,229.71,131.5,2236.0,513637.0,72041,125.0,49.0,1.0,125.0,42045,127.34,81.27,1030.0,131159.0,,,,,,34009,348.48,270.68,87.0,30318.0
2012,45,033,88.25,62.22,416,36714,45033,51153,244.76,105.96,104.0,25455.0,47025,104.3,42.9,10.0,1043.0,12119,144.8,110.8,10.0,1448.0,28035,129.19,105.88,1449.0,187200.0,51153,271.25,131.49,4290.0,1163672.0,12119,140.51,88.76,41.0,5761.0,,,,,,05141,136.0,290.5,2.0,272.0
2012,51,061,276.44,139.28,4043,1117648,51061,23031,162.2,86.53,15.0,2433.0,23015,178.15,107.75,20.0,3563.0,36055,117.14,83.75,28.0,3280.0,37143,177.11,84.61,364.0,64469.0,23031,217.6,137.03,1102.0,239797.0,36055,94.03,69.63,511.0,48050.0,,,,,,30073,150.0,74.0,1.0,150.0
2012,72,013,106.5,54.65,582,61982,72013,06113,214.85,97.42,74.0,15899.0,29063,81.6,44.6,5.0,408.0,18045,157.0,391.0,5.0,785.0,31027,124.08,81.03,80.0,9926.0,47025,136.63,70.5,38.0,5192.0,39063,104.64,68.0,14.0,1465.0,,,,,,19097,102.0,30.0,1.0,102.0
2012,28,047,143.86,110.26,4081,587087,28047,47025,42.0,44.0,1.0,42.0,42045,208.1,132.63,689.0,143383.0,39063,166.5,94.63,8.0,1332.0,39059,100.29,72.14,837.0,83943.0,23015,217.19,144.05,129.0,28017.0,28047,107.85,74.63,335.0,36129.0,,,,,,28087,185.17,157.08,12.0,2222.0
2012,01,017,96.91,62.89,641,62122,01017,23015,81.0,39.0,1.0,81.0,12119,174.36,119.54,70.0,12205.0,28047,93.9,70.2,10.0,939.0,49007,131.44,85.66,482.0,63356.0,29063,92.56,77.67,18.0,1666.0,34009,183.71,165.15,65.0,11941.0,,,,,,45073,192.33,138.83,6.0,1154.0
2012,01,007,97.2,58.95,466,45295,01007,42045,188.73,137.67,33.0,6228.0,36055,126.11,116.36,152.0,19168.0,34009,243.57,131.14,7.0,1705.0,20053,64.93,53.13,15.0,974.0,42045,228.53,142.25,2873.0,656566.0,05141,51.0,30.2,5.0,255.0,,,,,,36101,186.79,138.11,28.0,5230.0
2012,51,157,293.54,171.16,374,109785,51157,12119,137.5,79.0,4.0,550.0,18045,77.25,913.0,4.0,309.0,05141,83.57,67.29,7.0,585.0,27113,114.82,76.78,228.0,26179.0,12119,168.42,112.66,517.0,87075.0,48343,54.21,48.63,19.0,1030.0,,,,,,28035,93.35,230.0,17.0,1587.0
2012,02,240,160.16,98.19,80,12813,02240,36055,114.43,80.43,23.0,2632.0,39063,139.2,101.1,20.0,2784.0,19097,169.0,134.0,1.0,169.0,18131,89.84,86.52,272.0,24437.0,36055,131.39,111.65,1059.0,139143.0,48153,76.0,52.0,2.0,152.0,,,,,,37143,171.22,158.67,9.0,1541.0
2012,26,117,100.48,78.14,1829,183775,26117,29145,49.0,27.0,1.0,49.0,28047,119.33,88.72,57.0,6802.0,28087,57.75,42.5,4.0,231.0,28003,99.34,82.81,778.0,77285.0,18045,124.13,238.31,16.0,1986.0,19097,185.0,63.0,1.0,185.0,,,,,,39091,143.5,225.5,2.0,287.0
2012,13,315,63.57,57.33,165,10489,13315,39063,101.33,86.67,3.0,304.0,34009,267.1,182.69,324.0,86542.0,45073,113.0,43.71,7.0,791.0,13253,102.57,75.96,149.0,15283.0,39063,121.71,76.1,143.0,17405.0,28087,82.29,63.84,296.0,24359.0,,,,,,39059,240.0,148.0,7.0,1680.0
2012,17,113,153.97,109.78,8566,1318879,17113,49005,121.9,60.5,10.0,1219.0,05141,117.4,202.0,5.0,587.0,36101,126.0,99.0,1.0,126.0,50009,116.17,79.6,149.0,17309.0,28047,144.88,105.02,201.0,29120.0,45073,109.07,63.35,46.0,5017.0,,,,,,48297,108.0,141.0,1.0,108.0
2012,20,119,76.44,64.19,32,2446,20119,13207,111.33,83.33,3.0,334.0,48343,132.89,73.78,9.0,1196.0,28035,127.67,84.33,3.0,383.0,17181,117.08,78.66,177.0,20723.0,34009,341.52,241.09,1368.0,467202.0,36101,129.31,108.77,13.0,1681.0,,,,,,47151,54.0,42.0,1.0,54.0
2012,13,077,162.82,94.29,5535,901208,13077,17075,92.0,64.0,1.0,92.0,30073,61.67,68.67,3.0,185.0,37143,43.0,41.0,1.0,43.0,20095,103.5,83.84,172.0,17802.0,05141,99.07,63.5,28.0,2774.0,28035,67.38,61.95,216.0,14554.0,,,,,,23027,86.0,63.33,3.0,258.0
2012,46,107,73.3,78.42,50,3665,46107,28047,120.67,96.0,9.0,1086.0,47181,140.5,66.75,4.0,562.0,13141,129.5,41.0,2.0,259.0,29199,90.12,66.49,51.0,4596.0,48343,72.64,64.82,11.0,799.0,37143,143.03,68.55,40.0,5721.0,,,,,,27113,129.0,287.0,2.0,258.0
2012,05,003,76.6,63.66,396,30335,05003,34009,247.36,195.79,14.0,3463.0,19097,153.5,55.0,4.0,614.0,39091,86.25,198.0,12.0,1035.0,31177,168.4,114.06,981.0,165201.0,30073,136.63,89.0,8.0,1093.0,13141,84.4,64.21,42.0,3545.0,,,,,,28003,113.33,67.33,3.0,340.0
2012,39,167,109.03,82.29,1671,182184,39167,18089,134.0,90.91,23.0,3082.0,28087,114.08,68.69,13.0,1483.0,39059,57.0,36.5,2.0,114.0,45007,155.06,86.69,4814.0,746451.0,47181,90.5,91.36,14.0,1267.0,39091,73.88,39.75,8.0,591.0,,,,,,01015,167.63,120.19,16.0,2682.0
2012,51,131,221.23,142.53,428,94687,51131,19097,48.0,76.0,1.0,48.0,45073,226.44,150.66,73.0,16530.0,47151,114.0,180.0,1.0,114.0,48125,53.0,60.0,7.0,371.0,48153,41.0,27.5,2.0,82.0,39059,101.0,29.0,2.0,202.0,,,,,,06105,227.5,63.5,4.0,910.0
2012,30,097,183.91,91.55,106,19494,30097,28087,218.0,90.0,1.0,218.0,36101,531.3,939.9,10.0,5313.0,30027,75.0,20.0,1.0,75.0,37193,124.63,70.6,1453.0,181083.0,46119,104.0,46.0,3.0,312.0,47151,84.0,43.0,1.0,84.0,,,,,,31055,165.57,123.3,489.0,80966.0
2012,37,005,155.06,113.76,450,69776,37005,45073,109.0,61.0,2.0,218.0,28035,102.28,90.53,32.0,3273.0,23027,191.29,103.0,7.0,1339.0,27081,105.54,71.54,84.0,8865.0,19097,78.26,62.83,35.0,2739.0,23027,161.67,100.33,3.0,485.0,,,,,,51670,99.0,50.2,5.0,495.0
2012,02,050,214.32,131.51,96,20575,02050,36101,73.0,33.0,2.0,146.0,37143,215.73,114.55,11.0,2373.0,49007,137.0,44.0,1.0,137.0,48369,102.35,80.43,40.0,4094.0,28087,94.83,57.72,86.0,8155.0,49007,31.0,20.0,1.0,31.0,,,,,,21209,248.0,115.0,17.0,4216.0
2012,19,109,114.07,73.07,362,41294,19109,08083,73.0,34.0,2.0,146.0,39091,140.11,81.79,28.0,3923.0,18131,201.33,245.33,3.0,604.0,47033,105.96,97.88,266.0,28185.0,17155,151.33,53.5,6.0,908.0,28003,72.7,62.37,27.0,1963.0,,,,,,48467,94.5,40.0,2.0,189.0
2012,42,083,74.98,72.69,612,45886,42083,54NA ,100.0,29.0,1.0,100.0,39059,90.17,91.67,6.0,541.0,38041,57.0,130.0,1.0,57.0,51035,113.25,70.15,598.0,67723.0,45073,251.61,143.04,184.0,46296.0,01015,89.61,51.58,218.0,19534.0,,,,,,31177,112.0,98.0,1.0,112.0
2012,26,025,110.64,88.36,3830,423765,26025,48309,117.33,79.83,12.0,1408.0,48297,102.0,120.5,2.0,204.0,28003,166.0,73.0,1.0,166.0,29143,86.28,97.8,184.0,15875.0,36101,127.82,106.37,182.0,23263.0,13253,51.8,58.76,25.0,1295.0,,,,,,55111,146.0,81.93,14.0,2044.0
2012,48,283,59.98,62.49,97,5818,48283,13141,143.0,123.0,1.0,143.0,47151,131.8,51.0,5.0,659.0,01015,75.75,38.88,8.0,606.0,26089,247.34,170.09,1111.0,274799.0,28035,110.84,84.26,50.0,5542.0,72017,85.86,34.57,7.0,601.0,,,,,,45007,186.46,99.55,56.0,10442.0
2012,40,079,88.77,69.63,1030,91428,40079,28095,21.0,153.0,1.0,21.0,30027,97.2,62.6,5.0,486.0,72143,10.0,25.0,1.0,10.0,48275,40.96,54.87,23.0,942.0,37143,194.09,89.69,75.0,14557.0,72143,159.18,73.91,11.0,1751.0,,,,,,37193,148.0,38.5,4.0,592.0
2012,48,415,111.62,94.26,203,22658,48415,48297,113.0,61.0,1.0,113.0,23027,183.71,109.35,17.0,3123.0,06105,175.75,48.0,4.0,703.0,35051,113.72,79.0,225.0,25588.0,31027,102.6,57.0,5.0,513.0,06105,125.0,101.0,1.0,125.0,,,,,,42125,240.51,123.77,84.0,20203.0
2012,48,467,120.19,87.05,962,115625,48467,72077,94.0,30.0,1.0,94.0,49007,95.75,85.75,4.0,383.0,17181,161.0,79.33,3.0,483.0,48195,95.73,77.34,56.0,5361.0,13141,131.87,102.73,15.0,1978.0,31055,110.38,74.35,517.0,57064.0,,,,,,39021,103.5,77.0,2.0,207.0
2012,17,087,109.81,97.78,243,26684,17087,47151,57.0,42.0,1.0,57.0,27113,76.42,70.33,12.0,917.0,31055,99.57,72.23,65.0,6472.0,27079,159.36,86.25,1163.0,185336.0,39091,142.12,109.05,110.0,15633.0,51670,95.18,77.02,50.0,4759.0,,,,,,29143,156.0,171.0,1.0,156.0
2012,42,071,159.11,91.25,17631,2805237,42071,45027,50.0,34.0,1.0,50.0,27159,98.88,59.13,8.0,791.0,51670,58.5,27.5,2.0,117.0,36061,621.17,367.34,21858.0,13577617.0,39059,85.24,62.11,46.0,3921.0,20095,105.0,52.0,1.0,105.0,,,,,,51135,102.5,80.25,4.0,410.0
2012,16,055,189.91,108.6,7238,1374536,16055,46099,115.43,52.29,7.0,808.0,18131,62.0,61.0,1.0,62.0,21209,282.0,430.0,1.0,282.0,72131,104.97,42.11,266.0,27921.0,48297,102.82,110.04,28.0,2879.0,21209,189.48,86.61,77.0,14590.0,,,,,,26089,308.5,423.25,4.0,1234.0
2012,19,031,126.99,79.28,717,91052,19031,23027,100.0,70.0,1.0,100.0,28003,112.5,111.58,12.0,1350.0,48467,83.0,109.67,3.0,249.0,37129,208.25,125.18,9894.0,2060397.0,47151,96.44,55.93,27.0,2604.0,48467,154.08,67.42,12.0,1849.0,,,,,,51073,220.25,112.75,8.0,1762.0
2012,18,093,105.86,69.74,837,88604,18093,28003,13.0,20.0,1.0,13.0,01015,108.69,91.33,64.0,6956.0,47027,41.0,131.0,1.0,41.0,26013,98.38,73.52,121.0,11904.0,30027,164.53,96.8,15.0,2468.0,31177,182.75,162.75,4.0,731.0,,,,,,06069,276.41,118.08,66.0,18243.0
2012,26,035,92.59,82.86,917,84906,26035,39169,61.0,19.0,1.0,61.0,13253,151.0,84.0,1.0,151.0,55111,185.5,35.0,2.0,371.0,39143,99.6,70.76,1318.0,131275.0,23027,178.61,111.36,113.0,20183.0,47027,55.0,24.0,1.0,55.0,,,,,,41051,197.2,93.72,2848.0,561624.0
2012,23,019,125.97,87.06,4139,521389,23019,01015,78.67,55.83,6.0,472.0,72017,84.85,39.15,13.0,1103.0,45007,151.74,84.83,23.0,3490.0,48465,121.04,109.44,505.0,61123.0,49007,144.48,83.44,25.0,3612.0,55111,98.0,58.67,3.0,294.0,,,,,,13025,29.0,118.0,1.0,29.0
2012,40,107,69.05,60.78,299,20647,40107,13253,22.0,26.5,2.0,44.0,72143,179.29,73.41,41.0,7351.0,48125,157.5,66.0,2.0,315.0,48279,96.09,117.64,100.0,9609.0,20053,97.5,89.75,4.0,390.0,45007,123.05,59.08,259.0,31869.0,,,,,,51610,398.15,180.05,79.0,31454.0
2012,51,141,115.55,70.86,372,42983,51141,72017,122.0,69.0,1.0,122.0,50009,83.0,95.0,4.0,332.0,37193,98.0,81.0,2.0,196.0,37041,164.15,94.34,305.0,50067.0,27113,97.93,61.47,15.0,1469.0,37193,80.09,56.32,44.0,3524.0,,,,,,27079,172.33,111.78,9.0,1551.0
2012,12,111,139.98,90.76,9040,1265456,12111,36065,99.11,109.78,9.0,892.0,06105,151.5,76.88,8.0,1212.0,01005,89.0,150.0,1.0,89.0,20NA ,113.56,72.54,166.0,18851.0,27159,90.86,63.43,7.0,636.0,01005,58.25,39.57,72.0,4194.0,,,,,,36061,549.03,284.64,3445.0,1891402.0
2012,45,047,141.28,87.87,1583,223650,45047,01051,131.0,28.0,2.0,262.0,17181,158.0,82.0,1.0,158.0,47033,161.5,97.25,4.0,646.0,51109,210.29,125.39,1325.0,278631.0,18131,100.0,434.54,13.0,1300.0,47033,86.59,44.29,17.0,1472.0,,,,,,18073,211.5,372.0,4.0,846.0
2012,37,193,123.49,70.96,1603,197956,37193,18029,184.0,73.0,2.0,368.0,31055,131.99,112.78,475.0,62693.0,42125,157.23,112.69,13.0,2044.0,51820,141.84,71.68,503.0,71346.0,28003,92.63,50.88,16.0,1482.0,42125,123.48,81.04,52.0,6421.0,,,,,,21081,78.0,59.0,1.0,78.0
2012,28,033,147.34,94.25,5354,788836,28033,17181,150.0,62.0,1.0,150.0,51670,100.83,73.83,6.0,605.0,51035,71.0,32.0,1.0,71.0,28049,167.02,138.07,2544.0,424908.0,01015,126.36,69.5,228.0,28809.0,51035,127.0,101.75,4.0,508.0,,,,,,05025,51.0,25.0,1.0,51.0
2012,37,NA ,140.26,83.41,618,86682,37NA ,31055,146.0,97.49,39.0,5694.0,20095,161.0,70.5,2.0,322.0,39021,132.67,132.17,6.0,796.0,21229,93.41,61.16,259.0,24193.0,13253,105.89,71.11,9.0,953.0,39021,156.0,58.0,5.0,780.0,,,,,,27055,231.0,91.0,5.0,1155.0
2012,12,023,116.53,77.45,1066,124221,12023,51670,63.5,32.0,2.0,127.0,21209,160.75,77.17,36.0,5787.0,36049,200.0,69.0,1.0,200.0,44003,184.71,103.15,6616.0,1222052.0,19143,56.0,401.33,3.0,168.0,29143,70.62,41.0,13.0,918.0,,,,,,37129,203.46,118.77,146.0,29705.0
2012,51,125,205.15,151.05,979,200838,51125,51149,142.0,40.0,2.0,284.0,48467,88.93,61.2,15.0,1334.0,51135,108.75,54.75,4.0,435.0,27029,107.69,72.47,215.0,23154.0,72143,116.0,38.5,2.0,232.0,51135,94.46,47.65,46.0,4345.0,,,,,,26013,127.67,119.67,3.0,383.0
2012,01,013,90.47,66.33,423,38267,01013,12105,148.16,79.27,45.0,6667.0,31177,128.05,74.53,19.0,2433.0,26089,103.8,102.0,5.0,519.0,17061,96.38,82.89,327.0,31515.0,72017,94.0,45.5,2.0,188.0,26089,386.2,258.4,5.0,1931.0,,,,,,15007,286.87,97.77,475.0,136262.0
2012,36,093,145.79,92.55,4348,633893,36093,21209,347.0,140.5,2.0,694.0,47027,183.0,50.0,1.0,183.0,51073,182.2,105.8,5.0,911.0,51071,114.59,79.42,424.0,48587.0,50009,117.0,88.06,16.0,1872.0,51073,142.12,93.63,43.0,6111.0,,,,,,48189,88.67,139.0,3.0,266.0
2012,46,097,103.91,80.86,58,6027,46097,48467,87.0,27.0,1.0,87.0,55111,156.5,103.47,38.0,5947.0,35051,62.0,40.0,1.0,62.0,72151,84.32,43.17,108.0,9107.0,06105,173.53,92.53,45.0,7809.0,06069,269.85,114.31,13.0,3508.0,,,,,,32NA ,169.0,93.81,27.0,4563.0
2012,37,159,136.33,81.57,3591,489575,37159,19127,38.0,42.0,1.0,38.0,45007,175.57,124.22,169.0,29672.0,06069,181.89,59.0,9.0,1637.0,20083,68.54,88.69,13.0,891.0,17181,94.74,69.65,34.0,3221.0,41051,197.04,85.2,596.0,117436.0,,,,,,39143,107.0,99.0,3.0,321.0
2012,19,077,166.04,142.11,471,78204,19077,31177,162.0,58.0,1.0,162.0,19173,38.5,56.5,2.0,77.0,41051,176.53,86.95,175.0,30893.0,20045,159.97,104.47,3878.0,620373.0,31055,151.24,108.55,2393.0,361915.0,13025,112.69,62.13,16.0,1803.0,,,,,,48465,184.75,78.75,4.0,739.0
2012,30,107,252.13,116.38,16,4034,30107,55111,151.67,54.0,3.0,455.0,37193,145.63,81.69,16.0,2330.0,51610,482.75,290.25,4.0,1931.0,72145,108.67,56.82,429.0,46620.0,51670,90.33,57.73,52.0,4697.0,51610,351.92,188.67,12.0,4223.0,,,,,,20NA ,190.0,72.0,1.0,190.0
2012,05,001,104.32,79.9,384,40059,05001,13135,141.71,74.82,103.0,14596.0,27081,48.0,27.0,1.0,48.0,27079,8.0,13.0,1.0,8.0,20127,117.84,137.6,70.0,8249.0,20095,95.53,76.73,15.0,1433.0,36061,412.65,207.22,691.0,285138.0,,,,,,22017,202.35,139.62,92.0,18616.0
2012,08,033,154.63,101.91,54,8350,08033,45007,153.7,114.7,10.0,1537.0,01005,78.75,55.75,4.0,315.0,36061,528.9,252.28,60.0,31734.0,30025,130.14,79.35,37.0,4815.0,21209,150.52,91.57,141.0,21224.0,18073,272.0,90.0,1.0,272.0,,,,,,13191,77.67,87.0,3.0,233.0
2012,47,181,111.06,69.87,178,19768,47181,53021,178.78,58.78,9.0,1609.0,47033,65.33,129.67,3.0,196.0,18073,194.14,154.0,7.0,1359.0,55019,109.13,81.76,1097.0,119712.0,48467,127.88,90.43,120.0,15345.0,21183,148.8,65.4,5.0,744.0,,,,,,35013,141.49,135.89,81.0,11461.0
2012,05,053,96.32,69.74,595,57308,05053,37193,133.5,67.0,2.0,267.0,42125,180.3,135.42,138.0,24882.0,21183,63.5,124.0,2.0,127.0,13103,143.08,89.1,1276.0,182572.0,29199,168.67,100.67,3.0,506.0,21081,177.4,93.07,15.0,2661.0,,,,,,17141,164.83,92.83,6.0,989.0
