year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app
2005,51,091,135.44,73.39,59,7991,51091,31151,143.0,31.0,1.0,143.0,31147,78.5,26.0,2.0,157.0,47123,98.64,37.36,11.0,1085.0,40129,59.78,46.0,40.0,2391.0,05053,89.87,63.81,126.0,11324.0,47123,80.63,46.59,71.0,5725.0,,,,,,36059,364.78,156.87,5177.0,1888460.0
2005,55,121,107.85,70.66,1230,132651,55121,28033,111.65,51.69,26.0,2903.0,47123,156.08,113.5,26.0,4058.0,31147,35.33,44.83,6.0,212.0,23031,172.71,84.33,18050.0,3117358.0,47123,105.58,79.74,451.0,47617.0,36059,265.24,103.51,12566.0,3333035.0,,,,,,01011,54.5,130.0,2.0,109.0
2005,20,019,63.58,53.81,118,7502,20019,22061,325.0,70.5,2.0,650.0,36059,373.81,213.11,785.0,293442.0,36059,299.55,128.9,514.0,153968.0,42045,165.89,96.48,27310.0,4530522.0,31147,59.94,42.83,18.0,1079.0,01011,52.9,47.49,210.0,11110.0,,,,,,72147,315.0,322.0,1.0,315.0
2005,30,035,75.75,68.98,215,16287,30035,22057,82.86,65.29,7.0,580.0,72147,538.5,554.75,4.0,2154.0,01011,60.0,110.0,1.0,60.0,12119,134.75,77.09,5196.0,700184.0,36059,307.7,145.98,22902.0,7046845.0,72147,97.63,34.88,8.0,781.0,,,,,,31151,59.75,54.42,12.0,717.0
2005,17,191,70.66,60.08,347,24520,17191,40135,95.5,49.75,4.0,382.0,01011,61.67,577.67,3.0,185.0,72147,99.88,56.44,16.0,1598.0,36055,103.33,73.53,26214.0,2708732.0,01011,77.76,34.19,42.0,3266.0,42057,122.57,68.86,7.0,858.0,,,,,,31035,119.0,133.0,1.0,119.0
2005,17,151,84.8,49.42,64,5427,17151,51153,260.83,99.15,440.0,114766.0,42057,254.0,114.43,7.0,1778.0,42057,103.0,55.6,5.0,515.0,18045,80.71,53.94,944.0,76186.0,72147,125.86,71.57,14.0,1762.0,31151,113.5,69.83,6.0,681.0,,,,,,28033,124.91,84.26,128.0,15989.0
2005,20,133,68.93,56.42,616,42459,20133,23031,187.81,90.57,21.0,3944.0,20031,59.0,38.0,1.0,59.0,20031,34.0,46.0,3.0,102.0,28047,113.69,85.69,6858.0,779665.0,42057,114.45,60.06,155.0,17739.0,31035,82.0,451.0,1.0,82.0,,,,,,22061,106.52,95.29,21.0,2237.0
2005,17,049,93.97,61.61,1091,102516,17049,47025,123.67,117.0,3.0,371.0,31151,112.2,50.2,5.0,561.0,31151,70.17,42.5,6.0,421.0,05141,73.74,65.49,729.0,53756.0,20031,79.43,55.1,51.0,4051.0,28033,125.19,61.73,2743.0,343388.0,,,,,,22057,94.24,46.38,21.0,1979.0
2005,16,003,148.11,102.35,447,66203,16003,23015,222.0,84.0,1.0,222.0,28033,141.79,88.33,203.0,28783.0,28033,130.52,86.6,63.0,8223.0,48343,65.36,55.87,305.0,19936.0,31151,90.29,68.93,68.0,6140.0,22061,80.92,52.37,440.0,35605.0,,,,,,40135,172.25,84.38,8.0,1378.0
2005,51,085,171.45,84.96,9309,1596020,51085,42045,116.98,72.2,153.0,17898.0,22061,140.17,90.78,63.0,8831.0,22061,176.83,63.33,6.0,1061.0,47181,85.59,50.84,369.0,31582.0,31035,78.55,68.11,38.0,2985.0,40129,30.0,91.0,1.0,30.0,,,,,,51153,297.11,117.57,6402.0,1902121.0
2005,30,025,73.12,57.91,67,4899,30025,29063,46.0,39.0,1.0,46.0,22057,108.44,148.64,25.0,2711.0,40129,54.43,26.43,7.0,381.0,48153,60.58,56.04,99.0,5997.0,28033,122.56,74.3,2305.0,282503.0,22057,77.29,51.2,347.0,26819.0,,,,,,23031,162.25,68.78,130.0,21093.0
2005,39,149,101.34,61.02,3085,312642,39149,12119,117.25,71.0,16.0,1876.0,40135,67.0,104.33,3.0,201.0,22057,67.39,50.61,95.0,6402.0,19097,86.03,58.07,861.0,74074.0,22061,89.32,65.75,201.0,17954.0,40135,68.06,48.97,33.0,2246.0,,,,,,23015,101.29,74.0,7.0,709.0
2005,47,093,117.83,73.19,35753,4212882,47093,36055,101.23,59.19,77.0,7795.0,72041,117.21,46.14,14.0,1641.0,40135,61.4,49.04,231.0,14184.0,28087,103.62,79.61,1607.0,166513.0,40129,51.55,47.18,11.0,567.0,72041,140.69,56.45,96.0,13506.0,,,,,,47025,183.67,91.33,6.0,1102.0
2005,05,103,68.35,51.15,854,58375,05103,18045,66.6,35.4,5.0,333.0,51153,271.18,109.72,1937.0,525278.0,72041,105.26,58.24,140.0,14736.0,17155,101.61,72.19,217.0,22050.0,22057,102.48,77.44,852.0,87311.0,51153,264.45,101.5,11320.0,2993581.0,,,,,,42045,157.32,87.49,1621.0,255010.0
2005,19,095,97.79,62.58,980,95836,19095,39063,99.45,51.6,20.0,1989.0,23031,193.97,108.37,407.0,78944.0,51153,236.65,92.48,578.0,136782.0,45073,146.23,90.68,3197.0,467492.0,40135,83.82,58.93,222.0,18608.0,23031,193.51,80.18,73.0,14126.0,,,,,,29063,164.67,79.0,3.0,494.0
2005,55,071,99.04,62.47,5359,530782,55071,34009,286.21,141.24,29.0,8300.0,47025,108.5,55.25,8.0,868.0,23031,160.09,162.52,66.0,10566.0,37143,136.05,69.16,552.0,75101.0,72041,108.95,72.3,134.0,14599.0,47025,58.93,26.67,15.0,884.0,,,,,,12119,154.54,71.28,39.0,6027.0
2005,05,055,79.95,57.11,1593,127359,05055,28047,87.59,66.04,46.0,4029.0,23015,147.33,79.63,30.0,4420.0,47025,83.6,55.2,5.0,418.0,28035,88.91,71.03,2529.0,224864.0,51153,262.15,102.63,11643.0,3052225.0,23015,116.0,72.0,2.0,232.0,,,,,,36055,124.85,79.72,625.0,78032.0
2005,28,099,77.99,57.38,668,52094,28099,05141,37.0,64.0,1.0,37.0,42045,224.83,136.2,297.0,66774.0,23015,224.5,67.0,2.0,449.0,31027,72.91,54.88,203.0,14800.0,23031,171.35,90.85,4562.0,781678.0,42045,96.91,58.93,5346.0,518061.0,,,,,,18045,62.67,12.67,3.0,188.0
2005,51,101,130.21,72.11,1809,235545,51101,48343,53.0,50.67,3.0,159.0,29063,20.33,87.0,3.0,61.0,42045,136.38,100.66,278.0,37913.0,39059,79.47,57.93,1867.0,148372.0,23015,153.58,92.97,468.0,71875.0,29063,128.5,48.0,4.0,514.0,,,,,,39063,127.1,64.74,62.0,7880.0
2005,27,015,99.16,58.16,1002,99363,27015,19097,71.75,84.5,4.0,287.0,12119,149.34,112.24,83.0,12395.0,29063,92.67,58.33,3.0,278.0,49007,91.45,60.0,1058.0,96755.0,47025,95.86,59.81,299.0,28662.0,12119,104.93,55.17,206.0,21615.0,,,,,,34009,403.31,220.64,87.0,35088.0
2005,08,041,152.74,82.98,74194,11332255,08041,28087,15.0,12.0,1.0,15.0,36055,117.43,88.6,283.0,33234.0,12119,91.84,56.16,19.0,1745.0,20053,66.84,55.35,95.0,6350.0,42045,142.56,88.43,10267.0,1463677.0,36055,72.64,51.86,4022.0,292151.0,,,,,,28047,112.62,97.62,281.0,31646.0
2005,27,037,182.42,88.18,42756,7799715,27037,45073,14.0,18.0,1.0,14.0,18045,63.11,37.11,9.0,568.0,36055,96.14,61.17,127.0,12210.0,27113,86.22,63.06,440.0,37935.0,29063,105.99,79.09,70.0,7419.0,18045,79.67,45.0,3.0,239.0,,,,,,05141,50.33,66.33,6.0,302.0
2005,54,093,136.85,128.66,372,50910,54093,36101,53.33,407.33,3.0,160.0,39063,80.96,77.26,23.0,1862.0,18045,127.33,44.17,6.0,764.0,18131,81.1,53.79,762.0,61799.0,12119,124.83,72.11,915.0,114222.0,39063,109.32,58.04,53.0,5794.0,,,,,,28087,109.4,72.3,10.0,1094.0
2005,20,001,61.09,45.66,578,35312,20001,28035,95.5,154.25,4.0,382.0,34009,595.41,398.49,308.0,183387.0,39063,143.05,68.7,20.0,2861.0,28003,83.86,64.65,1259.0,105578.0,36055,104.9,77.79,6850.0,718575.0,28047,90.65,54.88,1254.0,113679.0,,,,,,19097,23.0,32.0,1.0,23.0
2005,37,069,110.15,66.55,3948,434880,37069,39091,116.75,51.0,4.0,467.0,28047,112.12,126.39,262.0,29376.0,28047,138.07,90.26,46.0,6351.0,13253,92.2,76.55,240.0,22128.0,18045,81.52,53.76,134.0,10924.0,34009,186.71,98.33,278.0,51905.0,,,,,,45073,161.23,83.46,26.0,4192.0
2005,17,111,182.24,89.84,36214,6599666,17111,48297,67.33,62.0,3.0,202.0,05141,86.8,57.0,5.0,434.0,34009,214.0,128.22,54.0,11556.0,50009,94.23,65.77,314.0,29587.0,39063,109.19,68.76,765.0,83533.0,48343,56.53,40.61,76.0,4296.0,,,,,,36101,129.09,110.06,32.0,4131.0
2005,72,011,97.64,45.38,514,50189,72011,39059,86.67,56.0,3.0,260.0,30073,205.0,515.5,2.0,410.0,48343,51.67,43.5,6.0,310.0,17181,80.95,54.14,366.0,29626.0,28047,104.97,70.78,2183.0,229147.0,05141,70.33,41.0,6.0,422.0,,,,,,37143,82.0,28.33,3.0,246.0
2005,17,023,79.88,59.42,634,50643,17023,47151,70.0,47.0,2.0,140.0,47181,75.0,59.0,1.0,75.0,05141,91.5,83.1,10.0,915.0,20095,70.48,50.31,323.0,22764.0,34009,261.85,141.51,3900.0,1021199.0,47181,75.0,35.33,6.0,450.0,,,,,,28035,114.13,75.65,23.0,2625.0
2005,27,029,96.15,53.88,517,49708,27029,30027,28.0,25.0,3.0,84.0,19097,111.91,415.18,11.0,1231.0,30073,121.14,78.57,7.0,848.0,31177,137.63,77.07,1083.0,149054.0,05141,81.56,60.02,93.0,7585.0,28087,70.64,55.11,695.0,49092.0,,,,,,13141,132.67,95.67,3.0,398.0
2005,02,130,155.46,81.52,532,82703,02130,23027,201.0,71.0,2.0,402.0,28087,125.8,71.75,40.0,5032.0,47181,70.8,40.8,5.0,354.0,29199,67.45,49.08,60.0,4047.0,48343,69.99,73.03,79.0,5529.0,17155,97.6,55.8,5.0,488.0,,,,,,39091,129.58,53.58,12.0,1555.0
2005,31,093,87.77,58.07,253,22206,31093,27159,116.0,22.0,1.0,116.0,46119,125.0,31.0,1.0,125.0,48153,38.67,29.33,3.0,116.0,45007,112.03,68.13,8633.0,967188.0,47181,105.11,65.16,102.0,10721.0,45073,89.01,55.83,228.0,20295.0,,,,,,39059,208.0,129.33,3.0,624.0
2005,48,405,69.3,71.47,209,14484,48405,28003,71.75,73.5,4.0,287.0,17155,27.0,59.0,1.0,27.0,28087,100.56,125.78,9.0,905.0,48125,68.7,51.48,23.0,1580.0,30073,72.24,43.88,17.0,1228.0,36101,98.1,65.45,40.0,3924.0,,,,,,48297,51.0,31.0,1.0,51.0
2005,16,053,102.82,61.23,1318,135512,16053,01015,89.24,46.59,17.0,1517.0,45073,204.16,173.12,49.0,10004.0,19097,174.67,70.33,3.0,524.0,37193,95.58,60.65,3207.0,306528.0,48153,58.66,65.86,29.0,1701.0,37143,100.26,50.96,113.0,11329.0,,,,,,30027,125.0,109.0,6.0,750.0
2005,20,177,94.62,65.35,12550,1187462,20177,72143,113.0,24.0,1.0,113.0,36101,109.53,82.47,15.0,1643.0,45073,123.17,69.72,18.0,2217.0,27081,88.56,52.79,193.0,17092.0,19097,81.92,57.28,110.0,9011.0,28035,67.0,43.03,765.0,51255.0,,,,,,23027,211.43,105.86,7.0,1480.0
2005,39,153,117.53,70.81,48102,5653613,39153,06105,217.0,58.0,4.0,868.0,37143,232.67,103.5,12.0,2792.0,36101,112.56,108.5,16.0,1801.0,48369,64.75,51.75,119.0,7705.0,28087,98.09,76.7,333.0,32665.0,13141,82.48,43.98,123.0,10145.0,,,,,,49007,113.33,61.78,9.0,1020.0
2005,12,087,449.04,244.81,8651,3884674,12087,31055,89.65,58.28,75.0,6724.0,28035,99.69,63.25,61.0,6081.0,28035,164.5,56.64,14.0,2303.0,51035,91.73,55.97,1425.0,130713.0,46119,72.0,55.5,2.0,144.0,39091,79.65,50.18,34.0,2708.0,,,,,,27113,150.0,72.0,1.0,150.0
2005,51,113,165.55,76.3,1122,185749,51113,51670,72.0,31.33,3.0,216.0,13141,210.44,154.89,9.0,1894.0,37143,342.0,80.0,1.0,342.0,47033,71.64,48.33,529.0,37900.0,17155,113.74,74.61,31.0,3526.0,39059,64.26,55.43,23.0,1478.0,,,,,,27159,103.0,34.0,1.0,103.0
2005,47,105,130.74,73.33,3882,507551,47105,48467,105.0,49.0,2.0,210.0,39091,109.41,106.41,17.0,1860.0,31027,69.0,60.5,2.0,138.0,29143,69.11,58.3,538.0,37181.0,45073,128.65,74.19,640.0,82337.0,48297,54.0,54.0,2.0,108.0,,,,,,28003,165.0,66.5,4.0,660.0
2005,21,025,60.54,53.54,317,19191,21025,21209,88.5,55.5,2.0,177.0,39059,87.5,101.78,18.0,1575.0,13141,278.0,74.0,1.0,278.0,26089,233.37,128.32,1498.0,349589.0,36101,83.87,69.06,811.0,68022.0,47151,74.5,46.75,4.0,298.0,,,,,,01015,131.41,90.37,41.0,5388.0
2005,01,089,123.29,79.89,24630,3036544,01089,31177,350.0,630.0,1.0,350.0,48297,88.5,81.5,2.0,177.0,39091,106.26,39.95,19.0,2019.0,48275,45.09,46.28,53.0,2390.0,28035,86.69,58.59,504.0,43691.0,23027,123.82,37.09,11.0,1362.0,,,,,,72143,98.5,67.0,2.0,197.0
2005,36,027,217.83,101.33,24066,5242272,36027,55111,248.8,153.6,5.0,1244.0,47151,124.8,56.2,5.0,624.0,48297,68.4,81.8,5.0,342.0,35051,81.39,64.61,438.0,35649.0,37143,125.26,72.47,111.0,13904.0,49007,129.0,72.5,8.0,1032.0,,,,,,72017,134.5,45.5,2.0,269.0
2005,19,039,87.56,49.6,540,47285,19039,45007,86.1,61.81,21.0,1808.0,30027,107.5,55.0,2.0,215.0,39059,96.5,29.0,4.0,386.0,48195,68.45,56.25,77.0,5271.0,31027,86.0,59.31,35.0,3010.0,27113,56.0,68.0,1.0,56.0,,,,,,50009,100.0,173.0,1.0,100.0
2005,72,139,149.1,67.35,3422,510228,72139,37193,110.6,104.8,5.0,553.0,23027,118.51,60.06,35.0,4148.0,47151,111.5,60.0,4.0,446.0,36061,587.19,343.76,20865.0,12251804.0,13141,105.73,75.71,79.0,8353.0,18131,56.33,47.0,3.0,169.0,,,,,,13253,144.0,131.0,1.0,144.0
2005,12,091,199.67,117.77,21300,4252890,12091,19173,84.0,29.0,1.0,84.0,49007,96.27,55.09,11.0,1059.0,30027,105.0,67.0,3.0,315.0,27079,149.65,74.21,2086.0,312162.0,39091,100.17,62.38,818.0,81940.0,28003,69.69,51.74,140.0,9757.0,,,,,,06105,254.55,118.55,11.0,2800.0
2005,17,061,64.24,51.25,573,36807,17061,27081,38.0,9.0,1.0,38.0,20053,135.0,44.0,1.0,135.0,23027,133.5,66.25,8.0,1068.0,72131,89.67,40.78,644.0,57748.0,39059,92.71,58.04,408.0,37827.0,01015,83.16,51.54,964.0,80162.0,,,,,,17181,84.5,42.5,2.0,169.0
2005,21,035,90.23,59.96,1364,123069,21035,01005,76.0,54.0,2.0,152.0,27113,112.0,41.0,1.0,112.0,49007,72.7,175.2,10.0,727.0,37129,181.52,116.64,15745.0,2857984.0,48297,75.62,66.57,77.0,5823.0,72143,163.54,70.91,70.0,11448.0,,,,,,31055,127.79,89.9,477.0,60958.0
2005,48,225,74.95,68.09,669,50144,48225,42125,115.05,67.85,20.0,2301.0,27159,145.3,59.2,10.0,1453.0,27113,49.5,33.5,2.0,99.0,26013,90.44,65.87,181.0,16370.0,47151,84.46,56.67,192.0,16217.0,13253,60.44,41.25,68.0,4110.0,,,,,,51670,106.73,91.45,11.0,1174.0
2005,37,199,138.1,90.98,971,134094,37199,39021,71.0,48.33,3.0,213.0,18131,98.43,47.0,7.0,689.0,18131,62.0,14.0,1.0,62.0,39143,99.74,57.32,3303.0,329441.0,30027,68.35,51.0,31.0,2119.0,72017,80.39,32.61,46.0,3698.0,,,,,,20095,88.0,55.0,2.0,176.0
2005,18,029,125.32,69.37,4345,544516,18029,29143,143.0,83.0,1.0,143.0,38041,24.0,98.0,1.0,24.0,27159,100.0,34.33,3.0,300.0,48465,86.21,69.87,1298.0,111903.0,35021,31.0,27.5,2.0,62.0,06105,176.14,187.86,7.0,1233.0,,,,,,21209,154.89,67.32,19.0,2943.0
2005,17,009,66.83,45.53,87,5814,17009,51135,134.5,52.0,2.0,269.0,28003,87.0,102.44,9.0,783.0,28003,106.0,56.43,7.0,742.0,37041,125.73,82.11,494.0,62112.0,23027,123.1,68.15,613.0,75461.0,17181,156.0,17.0,1.0,156.0,,,,,,48467,92.83,285.17,6.0,557.0
2005,13,251,80.36,57.78,615,49423,13251,51073,164.73,94.36,11.0,1812.0,01015,99.07,81.45,114.0,11294.0,01015,94.75,55.44,32.0,3032.0,48279,53.31,60.43,244.0,13007.0,49007,82.16,55.99,131.0,10763.0,31055,84.26,56.35,2812.0,236953.0,,,,,,31177,152.0,164.0,1.0,152.0
2005,18,037,106.53,60.68,1563,166511,18037,35051,75.5,34.0,2.0,151.0,72017,109.25,39.88,8.0,874.0,50009,76.33,157.67,3.0,229.0,20NA ,119.8,67.65,314.0,37618.0,20053,68.35,58.09,23.0,1572.0,51670,88.99,54.17,522.0,46452.0,,,,,,47027,68.0,22.0,1.0,68.0
2005,48,025,70.76,64.79,703,49743,48025,06069,392.54,136.29,52.0,20412.0,72143,124.25,93.38,16.0,1988.0,19143,102.67,26.33,3.0,308.0,51109,160.82,85.23,2741.0,440805.0,27113,99.33,64.48,75.0,7450.0,20095,70.0,31.0,2.0,140.0,,,,,,55111,173.86,109.64,28.0,4868.0
2005,19,063,71.28,51.45,331,23595,19063,41051,154.15,76.79,539.0,83086.0,19143,53.0,56.75,4.0,212.0,72017,85.95,44.99,110.0,9454.0,51820,111.26,58.89,1263.0,140526.0,27159,114.04,57.21,104.0,11860.0,21209,99.11,60.77,158.0,15659.0,,,,,,45007,136.42,91.39,66.0,9004.0
2005,04,012,157.36,116.71,999,157206,04012,51610,316.0,127.33,3.0,948.0,13253,32.75,69.0,4.0,131.0,72143,113.15,59.59,228.0,25799.0,28049,121.43,87.33,5023.0,609961.0,18131,81.2,60.37,94.0,7633.0,48467,95.44,55.8,54.0,5154.0,,,,,,37193,133.7,89.7,10.0,1337.0
2005,01,021,85.92,55.67,2882,247635,01021,36061,446.98,282.7,127.0,56766.0,50009,20.0,60.0,1.0,20.0,13253,42.0,31.5,2.0,84.0,44003,177.3,80.78,15954.0,2828706.0,38041,56.33,47.67,3.0,169.0,31177,259.38,143.5,8.0,2075.0,,,,,,01005,62.0,53.6,5.0,310.0
2005,48,327,66.12,125.12,42,2777,48327,27079,96.5,41.0,2.0,193.0,17181,24.0,75.5,2.0,48.0,06105,144.16,71.16,19.0,2739.0,21229,83.19,54.38,518.0,43090.0,28003,72.56,50.3,156.0,11319.0,47027,96.0,10.0,1.0,96.0,,,,,,48369,40.0,52.5,2.0,80.0
2005,39,131,92.05,54.02,1422,130896,39131,18073,49.0,33.0,2.0,98.0,06105,144.63,91.88,8.0,1157.0,17181,87.0,69.5,2.0,174.0,27029,94.69,54.2,442.0,41851.0,01015,99.45,70.03,756.0,75181.0,55111,129.13,80.65,23.0,2970.0,,,,,,42125,196.47,115.88,75.0,14735.0
2005,08,081,117.0,70.31,1293,151287,08081,21183,10.0,26.0,1.0,10.0,31055,112.55,102.67,569.0,64043.0,31055,94.61,50.05,246.0,23274.0,17061,63.57,50.75,469.0,29815.0,13253,72.31,62.04,51.0,3688.0,45007,87.44,50.16,1328.0,116120.0,,,,,,51035,79.0,91.5,2.0,158.0
2005,48,035,90.93,72.79,776,70559,48035,21081,35.0,16.0,1.0,35.0,51670,86.5,64.63,32.0,2768.0,51670,77.38,47.0,8.0,619.0,51071,87.5,53.56,996.0,87146.0,50009,102.57,57.26,84.0,8616.0,37193,78.2,43.17,144.0,11261.0,,,,,,47033,23.0,16.0,1.0,23.0
2005,06,103,165.01,79.33,7628,1258707,06103,37129,120.94,162.44,34.0,4112.0,20095,92.33,48.0,6.0,554.0,20095,52.67,160.67,3.0,158.0,72151,78.09,40.13,437.0,34124.0,19143,82.38,75.19,21.0,1730.0,19173,45.0,13.0,1.0,45.0,,,,,,39021,120.0,76.0,3.0,360.0
2005,28,065,60.53,43.64,368,22275,28065,27055,55.0,43.0,2.0,110.0,21209,147.02,151.05,44.0,6469.0,48467,63.52,49.36,25.0,1588.0,20083,88.11,51.3,54.0,4758.0,72017,77.38,42.35,37.0,2863.0,27081,98.0,30.0,1.0,98.0,,,,,,36049,73.67,48.67,3.0,221.0
2005,12,085,233.43,130.17,13894,3243280,12085,72009,88.33,56.67,3.0,265.0,48467,110.4,81.1,10.0,1104.0,21209,148.81,59.63,16.0,2381.0,20045,133.15,83.94,6644.0,884678.0,72143,115.26,69.04,121.0,13946.0,01005,67.65,46.32,251.0,16980.0,,,,,,51135,74.67,23.67,3.0,224.0
2005,21,225,67.66,50.5,606,41002,21225,26013,60.0,30.0,1.0,60.0,31177,135.71,87.79,34.0,4614.0,29199,50.0,19.0,1.0,50.0,72145,102.61,52.63,1414.0,145084.0,17181,111.71,85.27,70.0,7820.0,51035,76.81,49.81,16.0,1229.0,,,,,,26089,131.5,103.17,6.0,789.0
2005,18,015,96.97,59.6,1519,147292,18015,15007,290.45,99.82,641.0,186180.0,47027,149.0,110.0,1.0,149.0,31177,189.67,78.33,3.0,569.0,20127,78.08,68.87,233.0,18193.0,06105,149.86,60.24,226.0,33869.0,47033,62.48,33.78,112.0,6998.0,,,,,,51073,145.27,88.2,15.0,2179.0
2005,06,055,407.35,153.31,14829,6040553,06055,48189,37.75,51.0,8.0,302.0,55111,131.91,145.42,101.0,13323.0,55111,94.04,58.35,26.0,2445.0,30025,73.6,58.05,57.0,4195.0,31055,101.46,72.43,4143.0,420357.0,42125,98.26,56.83,253.0,24859.0,,,,,,06069,430.22,171.3,245.0,105403.0
2005,39,157,94.39,57.63,5346,504588,39157,20171,60.0,48.0,1.0,60.0,48045,116.0,84.0,1.0,116.0,45007,116.74,60.81,43.0,5020.0,55019,88.92,53.31,1569.0,139515.0,51670,90.55,54.95,298.0,26984.0,39021,96.83,50.35,54.0,5229.0,,,,,,41051,167.2,86.51,4725.0,790032.0
2005,12,101,142.14,80.74,64363,9148444,12101,39143,69.86,55.29,7.0,489.0,45007,127.65,90.93,199.0,25403.0,37193,110.77,50.15,13.0,1440.0,13103,117.31,73.72,3211.0,376682.0,20095,72.48,45.41,58.0,4204.0,29143,68.17,44.62,53.0,3613.0,,,,,,51610,342.9,123.9,42.0,14402.0
