year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,fips,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,fips,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,fips,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,fips,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,fips,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,fips,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,fips,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app,fips,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app
2008,28,069,73.39,53.63,360,26420,28069,24013,258.18,104.0,44.0,11360.0,42057,178.0,58.67,12.0,2136.0,31151,9.0,22.0,4.0,36.0,28047,152.91,113.24,16820.0,2572024.0,42057,141.0,60.84,148.0,20868.0,40135,110.44,46.0,36.0,3976.0,,,,,,42045,193.76,97.11,4208.0,815328.0
2008,31,107,112.04,94.11,560,62744,31107,34025,324.53,174.25,292.0,94764.0,20031,56.5,66.25,16.0,904.0,28033,191.81,125.94,64.0,12276.0,05141,84.64,67.9,2348.0,198732.0,20031,127.23,110.92,52.0,6616.0,72041,92.62,68.43,84.0,7780.0,,,,,,29063,45.0,49.0,4.0,180.0
2008,18,179,99.02,66.07,3408,337472,18179,36059,381.41,126.03,696.0,265460.0,31151,171.5,83.0,16.0,2744.0,22061,338.0,128.0,4.0,1352.0,48343,79.54,66.24,852.0,67772.0,31151,42.73,58.0,44.0,1880.0,51153,270.61,107.46,9220.0,2495040.0,,,,,,12119,174.12,153.24,100.0,17412.0
2008,35,001,180.0,88.49,111372,20047132,35001,02110,233.42,109.25,96.0,22408.0,31035,152.0,97.0,4.0,608.0,40129,48.0,74.0,4.0,192.0,47181,96.59,52.63,996.0,96204.0,31035,51.63,41.38,32.0,1652.0,23031,212.7,99.83,120.0,25524.0,,,,,,36055,133.34,90.16,1416.0,188808.0
2008,05,101,80.56,58.59,1296,104400,05101,31151,150.0,57.0,4.0,600.0,28033,165.47,84.12,1168.0,193268.0,22057,82.36,68.6,188.0,15484.0,48153,57.57,63.67,232.0,13356.0,28033,159.05,80.99,2352.0,374076.0,47025,100.5,48.17,24.0,2412.0,,,,,,18045,43.5,144.0,8.0,348.0
2008,72,147,192.0,188.56,248,47616,72147,05085,106.0,47.0,8.0,848.0,22061,117.92,108.05,240.0,28300.0,40135,77.87,54.66,504.0,39248.0,19097,107.64,62.89,1632.0,175672.0,22061,142.5,82.55,256.0,36480.0,23015,110.5,62.5,8.0,884.0,,,,,,39063,141.93,86.89,112.0,15896.0
2008,47,129,95.34,58.57,2548,242936,47129,18109,118.5,29.0,8.0,948.0,40129,72.0,53.0,4.0,288.0,51153,251.82,108.51,452.0,113824.0,28087,131.93,97.54,4232.0,558320.0,40129,112.67,75.33,12.0,1352.0,42045,117.96,66.54,9452.0,1114916.0,,,,,,28047,142.23,111.73,808.0,114920.0
2008,51,103,231.47,133.8,2032,470348,51103,28033,100.3,99.1,40.0,4012.0,22057,177.34,92.97,128.0,22700.0,23031,200.14,74.34,116.0,23216.0,17155,120.63,76.04,464.0,55972.0,22057,119.24,77.17,920.0,109704.0,12119,134.41,56.75,384.0,51612.0,,,,,,34009,330.76,200.97,252.0,83352.0
2008,31,161,125.71,105.07,232,29164,31161,22061,113.0,325.5,8.0,904.0,40135,109.95,80.55,260.0,28588.0,47025,133.0,51.33,12.0,1596.0,45073,191.51,118.81,8524.0,1632412.0,40135,101.94,79.84,196.0,19980.0,36055,83.26,61.63,5188.0,431964.0,,,,,,05141,39.5,86.0,8.0,316.0
2008,19,127,101.47,67.39,4192,425380,19127,40129,30.0,67.0,4.0,120.0,72041,132.98,176.53,160.0,21276.0,23015,199.0,73.5,8.0,1592.0,37143,191.27,85.75,1556.0,297616.0,72041,113.89,52.11,36.0,4100.0,39063,129.41,81.41,68.0,8800.0,,,,,,28087,130.4,55.6,40.0,5216.0
2008,21,115,98.5,63.95,2300,226552,21115,12103,186.95,127.22,428.0,80016.0,51153,220.98,91.16,2632.0,581624.0,42045,141.5,95.03,304.0,43016.0,28035,123.77,96.8,7508.0,929284.0,51153,270.08,120.28,13808.0,3729304.0,28047,117.49,59.55,2572.0,302192.0,,,,,,17155,140.0,88.0,4.0,560.0
2008,18,117,93.39,70.63,1792,167360,18117,22057,41.0,43.0,4.0,164.0,23031,194.29,112.68,744.0,144552.0,29063,103.0,84.0,16.0,1648.0,31027,89.58,70.51,640.0,57332.0,23031,215.06,124.36,4304.0,925636.0,34009,215.66,100.73,528.0,113868.0,,,,,,45073,195.24,110.35,68.0,13276.0
2008,50,017,153.34,87.36,3216,493140,50017,40113,58.5,44.0,8.0,468.0,23015,231.63,154.94,64.0,14824.0,12119,108.43,57.93,56.0,6072.0,39059,89.07,62.7,3180.0,283256.0,23015,239.59,144.99,608.0,145668.0,48343,51.38,43.08,200.0,10276.0,,,,,,36101,166.36,152.78,144.0,23956.0
2008,18,025,80.62,56.07,1324,106736,18025,40135,3.0,11.0,4.0,12.0,47025,166.17,127.83,24.0,3988.0,36055,108.65,83.82,220.0,23904.0,49007,125.35,70.86,2380.0,298328.0,47025,120.5,63.64,168.0,20244.0,05141,106.0,117.0,12.0,1272.0,,,,,,28035,159.0,123.69,52.0,8268.0
2008,48,219,88.16,75.65,1604,141412,48219,48323,76.0,40.0,4.0,304.0,42045,231.77,118.92,1268.0,293888.0,18045,71.0,55.0,8.0,568.0,20053,79.11,77.47,220.0,17404.0,42045,184.81,106.61,11944.0,2207328.0,47181,79.33,30.11,36.0,2856.0,,,,,,37143,168.0,45.0,12.0,2016.0
2008,54,097,92.01,63.68,2588,238112,54097,51153,250.28,99.58,316.0,79088.0,29063,147.5,83.0,16.0,2360.0,39063,105.56,98.44,36.0,3800.0,27113,96.16,60.12,876.0,84232.0,29063,107.25,68.45,80.0,8580.0,28087,88.51,67.94,1396.0,123564.0,,,,,,13141,142.0,118.5,8.0,1136.0
2008,28,139,72.14,51.37,1468,105900,28139,23031,184.69,67.15,52.0,9604.0,12119,190.76,114.76,148.0,28232.0,34009,266.38,150.69,64.0,17048.0,18131,86.54,62.93,1344.0,116304.0,12119,175.8,88.46,1264.0,222208.0,45073,112.46,66.32,404.0,45432.0,,,,,,39091,103.33,58.0,12.0,1240.0
2008,05,085,121.58,75.48,7384,897772,05085,41065,68.0,50.0,4.0,272.0,36055,148.83,99.01,1028.0,153000.0,28047,151.83,90.11,72.0,10932.0,28003,85.13,71.66,3136.0,266960.0,36055,113.69,91.81,5364.0,609856.0,36101,92.87,66.53,60.0,5572.0,,,,,,39059,26.0,35.0,4.0,104.0
2008,48,037,97.69,82.23,9256,904180,48037,06113,261.34,104.29,432.0,112900.0,18045,62.25,51.25,16.0,996.0,05141,67.33,155.0,24.0,1616.0,13253,96.13,69.01,772.0,74216.0,18045,65.66,76.05,152.0,9980.0,37143,109.04,53.58,284.0,30968.0,,,,,,48297,145.0,96.0,4.0,580.0
2008,35,019,112.06,56.26,320,35860,35019,47025,36.0,43.5,8.0,288.0,39063,134.5,73.08,48.0,6456.0,48343,18.0,163.0,4.0,72.0,50009,118.8,76.71,696.0,82688.0,39063,112.79,70.83,964.0,108732.0,28035,79.42,52.61,1456.0,115640.0,,,,,,47151,108.0,102.0,8.0,864.0
2008,16,009,147.05,74.51,1144,168220,16009,21115,65.0,44.0,4.0,260.0,28047,156.86,184.14,776.0,121720.0,30073,59.25,40.75,16.0,948.0,17181,114.19,72.66,960.0,109620.0,28047,152.84,101.75,1852.0,283056.0,13141,94.37,52.2,380.0,35860.0,,,,,,23027,184.0,95.0,4.0,736.0
2008,21,029,129.06,69.46,11812,1524416,21029,23015,125.0,22.0,4.0,500.0,34009,313.41,202.59,820.0,256996.0,47181,96.0,32.5,16.0,1536.0,20095,79.89,63.82,736.0,58796.0,34009,316.49,196.23,5836.0,1847040.0,39091,83.9,55.1,40.0,3356.0,,,,,,49007,84.0,73.33,12.0,1008.0
2008,18,035,96.67,73.7,10104,976728,18035,42045,143.01,83.31,312.0,44620.0,48343,62.5,125.0,8.0,500.0,48153,25.0,40.0,4.0,100.0,29199,91.02,63.55,204.0,18568.0,05141,104.76,74.51,164.0,17180.0,39059,74.0,48.5,24.0,1776.0,,,,,,27113,137.5,127.0,8.0,1100.0
2008,48,431,48.56,65.22,36,1748,48431,29063,150.0,95.0,4.0,600.0,05141,120.0,99.79,96.0,11520.0,28087,73.0,50.0,4.0,292.0,31177,166.49,90.1,2900.0,482828.0,48343,69.83,59.59,116.0,8100.0,48297,123.75,58.25,16.0,1980.0,,,,,,28003,157.0,94.5,16.0,2512.0
2008,48,015,159.13,101.35,3124,497116,48015,12119,281.2,85.6,20.0,5624.0,30073,208.17,164.83,24.0,4996.0,45073,148.13,77.63,32.0,4740.0,45007,144.72,81.06,20528.0,2970912.0,47181,90.58,47.33,96.0,8696.0,47151,89.0,36.0,4.0,356.0,,,,,,01015,146.0,117.73,60.0,8760.0
2008,16,061,124.64,68.59,388,48360,16061,36055,100.21,95.1,192.0,19240.0,47181,101.29,37.43,28.0,2836.0,36101,81.75,38.75,16.0,1308.0,48125,58.46,59.62,52.0,3040.0,30073,80.6,56.8,20.0,1612.0,49007,92.5,48.5,8.0,740.0,,,,,,72143,67.5,57.0,8.0,540.0
2008,45,021,92.51,57.82,5060,468108,45021,29145,90.86,54.43,28.0,2544.0,48153,90.0,8.0,4.0,360.0,28035,95.29,54.0,28.0,2668.0,37193,124.16,76.9,6940.0,861664.0,48153,52.5,71.5,24.0,1260.0,18131,72.5,49.5,8.0,580.0,,,,,,06105,207.33,91.5,24.0,4976.0
2008,17,137,89.5,67.91,2600,232688,17137,26043,94.0,81.0,8.0,752.0,28087,138.47,127.8,240.0,33232.0,37143,255.0,49.0,8.0,2040.0,27081,124.46,71.98,360.0,44804.0,19097,87.09,58.53,180.0,15676.0,28003,59.02,47.23,264.0,15580.0,,,,,,17181,160.75,392.75,16.0,2572.0
2008,19,183,107.39,69.71,3648,391772,19183,72061,84.0,64.0,8.0,672.0,19097,103.08,67.08,48.0,4948.0,13141,212.0,64.0,8.0,1696.0,48369,84.82,67.26,272.0,23072.0,28087,114.94,59.46,404.0,46436.0,01015,90.84,57.97,1552.0,140984.0,,,,,,31055,160.07,100.0,1272.0,203608.0
2008,45,089,89.24,61.15,1924,171696,45089,39063,51.0,106.5,8.0,408.0,46119,73.5,68.0,8.0,588.0,39091,103.78,235.67,36.0,3736.0,51035,113.31,61.87,3376.0,382540.0,46119,119.5,55.5,8.0,956.0,13253,90.02,64.41,184.0,16564.0,,,,,,51670,107.78,63.44,36.0,3880.0
2008,47,079,93.11,84.33,4188,389960,47079,49005,156.75,60.94,64.0,10032.0,17155,40.0,46.0,4.0,160.0,48297,37.5,59.0,8.0,300.0,47033,93.94,66.02,1192.0,111980.0,17155,94.75,55.17,48.0,4548.0,72017,87.72,39.56,100.0,8772.0,,,,,,48467,53.5,87.5,16.0,856.0
2008,21,219,82.55,72.83,1032,85192,21219,13207,262.0,131.0,4.0,1048.0,45073,258.73,117.86,292.0,75548.0,30027,82.5,49.5,8.0,660.0,29143,79.95,72.1,1004.0,80268.0,45073,236.3,163.9,960.0,226848.0,72143,134.57,62.59,148.0,19916.0,,,,,,21209,223.91,109.73,44.0,9852.0
2008,05,091,99.72,71.17,4276,426404,05091,28047,162.15,94.69,104.0,16864.0,36101,113.83,65.5,24.0,2732.0,23027,88.0,47.0,4.0,352.0,26089,247.44,152.59,3036.0,751216.0,36101,105.53,78.47,1020.0,107636.0,50009,85.0,33.0,12.0,1020.0,,,,,,31177,80.0,56.0,4.0,320.0
2008,72,065,121.27,60.01,2164,262428,72065,34009,301.6,156.4,20.0,6032.0,28035,154.14,147.73,376.0,57956.0,49007,66.0,35.0,8.0,528.0,48275,42.11,72.76,184.0,7748.0,37143,169.4,82.06,200.0,33880.0,06105,164.8,50.4,20.0,3296.0,,,,,,55111,184.15,119.0,52.0,9576.0
2008,31,097,73.51,82.27,476,34992,31097,18089,140.52,86.39,132.0,18548.0,37143,349.14,118.57,28.0,9776.0,27113,29.0,34.0,4.0,116.0,35051,112.51,90.78,1360.0,153016.0,28035,109.01,77.7,500.0,54504.0,31055,99.12,71.87,3968.0,393304.0,,,,,,45007,165.61,89.65,216.0,35772.0
2008,21,037,139.72,89.17,14084,1967776,21037,05141,16.0,9.0,4.0,64.0,31027,113.17,151.33,24.0,2716.0,27159,70.0,27.0,4.0,280.0,48195,87.19,79.53,144.0,12556.0,31027,135.23,146.31,52.0,7032.0,51670,113.88,68.04,824.0,93840.0,,,,,,37193,104.63,49.38,32.0,3348.0
2008,31,129,49.14,49.94,252,12384,31129,47181,30.0,42.0,4.0,120.0,13141,259.0,187.4,20.0,5180.0,18131,72.5,58.5,8.0,580.0,36061,684.53,418.23,66396.0,45449972.0,13141,135.07,81.0,108.0,14588.0,21209,150.75,173.27,208.0,31356.0,,,,,,01005,146.0,43.5,8.0,1168.0
2008,20,131,96.65,70.26,1088,105160,20131,30073,56.0,60.0,4.0,224.0,39091,98.27,72.55,44.0,4324.0,28003,87.75,51.75,16.0,1404.0,27079,170.62,77.95,3572.0,609460.0,39091,110.47,83.81,520.0,57444.0,48467,148.93,86.0,60.0,8936.0,,,,,,42125,263.65,153.85,184.0,48512.0
2008,48,029,140.52,96.06,172412,24228176,48029,19097,122.75,116.5,16.0,1964.0,39059,122.63,79.0,32.0,3924.0,01015,125.11,58.56,36.0,4504.0,72131,98.77,47.75,1716.0,169496.0,39059,95.35,86.19,344.0,32800.0,31177,286.67,86.33,12.0,3440.0,,,,,,51035,65.0,18.0,4.0,260.0
2008,47,161,109.09,73.89,1688,184152,47161,45073,82.17,53.17,24.0,1972.0,48297,161.0,76.4,20.0,3220.0,13253,97.0,108.0,4.0,388.0,37129,226.9,124.11,33480.0,7596544.0,48297,111.68,71.79,76.0,8488.0,47027,45.0,52.5,8.0,360.0,,,,,,39021,89.5,115.0,8.0,716.0
2008,51,119,208.93,110.6,2668,557412,51119,36101,93.0,129.0,4.0,372.0,47151,90.0,43.0,4.0,360.0,72143,97.5,37.0,8.0,780.0,26013,100.18,61.77,348.0,34864.0,47151,84.24,49.89,180.0,15164.0,55111,163.5,56.63,32.0,5232.0,,,,,,36049,194.0,120.0,4.0,776.0
2008,06,087,386.3,162.26,35772,13818792,06087,37143,250.0,90.5,8.0,2000.0,30027,155.83,92.08,48.0,7480.0,50009,85.0,32.0,4.0,340.0,39143,105.82,63.56,4908.0,519388.0,30027,103.0,68.64,88.0,9064.0,45007,95.15,49.67,2200.0,209320.0,,,,,,29143,148.0,325.0,4.0,592.0
2008,21,015,162.03,89.95,19324,3131008,21015,28035,107.0,32.5,8.0,856.0,23027,154.05,95.0,80.0,12324.0,72017,78.0,44.0,4.0,312.0,48465,116.22,80.88,2652.0,308208.0,35021,112.0,74.0,4.0,448.0,37193,77.02,37.96,192.0,14788.0,,,,,,51135,225.0,108.5,8.0,1800.0
2008,56,023,218.1,101.0,3616,788664,56023,08083,219.0,91.67,12.0,2628.0,20053,83.0,73.0,4.0,332.0,06105,147.83,43.67,24.0,3548.0,37041,166.29,86.36,1592.0,264728.0,23027,184.56,95.23,668.0,123288.0,01005,86.52,45.91,472.0,40836.0,,,,,,26089,279.2,327.6,20.0,5584.0
2008,34,001,219.77,119.63,50540,11107276,34001,48309,91.92,83.31,52.0,4780.0,49007,187.0,180.0,16.0,2992.0,17181,185.0,48.0,4.0,740.0,48279,66.04,130.1,552.0,36452.0,49007,114.84,64.42,172.0,19752.0,48369,46.5,64.0,8.0,372.0,,,,,,51073,172.86,83.14,28.0,4840.0
2008,20,157,56.27,66.33,192,10804,20157,13141,38.0,11.0,4.0,152.0,27113,124.13,73.0,60.0,7448.0,31055,113.87,58.37,400.0,45548.0,20NA ,121.51,75.96,680.0,82628.0,20053,55.0,57.17,24.0,1320.0,42125,109.54,57.17,376.0,41188.0,,,,,,06069,324.41,128.22,196.0,63584.0
2008,47,107,107.38,63.85,7880,846124,47107,39091,160.5,137.5,8.0,1284.0,18131,22.0,44.0,4.0,88.0,51670,102.5,58.5,32.0,3280.0,51109,208.23,95.23,5680.0,1182752.0,27113,90.48,68.19,84.0,7600.0,47033,77.55,37.98,176.0,13648.0,,,,,,51610,367.32,147.29,136.0,49956.0
2008,56,009,160.78,84.05,2156,346652,56009,47151,61.0,52.0,4.0,244.0,27159,201.2,85.8,20.0,4024.0,20095,78.0,59.0,8.0,624.0,51820,142.14,69.49,2616.0,371844.0,27159,108.59,49.76,68.0,7384.0,51035,85.67,31.67,12.0,1028.0,,,,,,41051,226.8,97.44,8804.0,1996716.0
2008,05,087,89.2,56.56,1744,155564,05087,30027,118.0,26.0,4.0,472.0,28003,139.71,71.43,56.0,7824.0,21209,121.83,56.67,24.0,2924.0,28049,144.08,121.44,10780.0,1553136.0,18131,71.94,59.39,72.0,5180.0,39021,93.82,67.29,68.0,6380.0,,,,,,36061,550.4,276.47,12412.0,6831552.0
2008,51,775,151.24,81.42,3404,514820,51775,46099,106.86,153.86,28.0,2992.0,01015,138.35,73.08,564.0,78032.0,48467,70.0,59.75,64.0,4480.0,21229,95.94,60.95,952.0,91336.0,38041,14.0,45.0,4.0,56.0,29143,59.81,42.73,104.0,6220.0,,,,,,27079,148.38,53.13,32.0,4748.0
2008,40,067,72.21,87.02,412,29752,40067,23027,186.0,136.0,4.0,744.0,13253,103.67,62.67,12.0,1244.0,31177,217.0,176.5,8.0,1736.0,44003,194.21,88.62,20696.0,4019280.0,28003,106.9,53.38,232.0,24800.0,36049,42.67,59.67,12.0,512.0,,,,,,21183,86.0,30.0,4.0,344.0
2008,55,077,119.92,77.27,3232,387572,55077,49007,66.0,51.0,4.0,264.0,72017,85.64,56.14,144.0,12332.0,29199,45.0,58.0,4.0,180.0,27029,107.87,59.28,860.0,92772.0,13253,93.0,55.82,68.0,6324.0,51135,105.61,56.07,712.0,75192.0,,,,,,18073,137.0,52.0,4.0,548.0
2008,46,027,122.03,86.05,1576,192316,46027,27071,121.0,54.0,4.0,484.0,72143,134.76,74.23,376.0,50668.0,55111,109.59,61.95,88.0,9644.0,17061,66.82,55.83,1324.0,88464.0,01015,123.17,71.81,1124.0,138444.0,26089,130.0,59.0,4.0,520.0,,,,,,21081,196.0,97.0,20.0,3920.0
2008,72,099,106.21,49.45,1184,125756,72099,36065,101.31,104.62,52.0,5268.0,06105,210.0,84.71,56.0,11760.0,45007,146.95,71.86,88.0,12932.0,51071,105.93,61.35,2360.0,250004.0,19143,28.5,38.0,8.0,228.0,51073,159.08,55.55,440.0,69996.0,,,,,,37129,222.98,111.28,628.0,140032.0
2008,06,091,222.14,108.82,604,134172,06091,01015,99.44,65.22,36.0,3580.0,17181,112.0,26.0,4.0,448.0,37193,84.13,50.13,32.0,2692.0,72151,88.88,60.48,1144.0,101684.0,50009,100.11,52.89,36.0,3604.0,35051,124.5,43.5,8.0,996.0,,,,,,27055,250.0,88.0,20.0,5000.0
2008,39,001,96.59,56.74,2020,195104,39001,72143,214.0,39.0,4.0,856.0,31055,186.81,113.53,3000.0,560420.0,19173,126.0,68.0,4.0,504.0,20083,82.1,59.1,80.0,6568.0,72017,62.0,56.8,20.0,1240.0,06069,295.25,82.5,32.0,9448.0,,,,,,15007,324.58,98.66,2312.0,750436.0
2008,27,035,202.53,115.46,8696,1761232,27035,01051,163.5,75.25,16.0,2616.0,51670,109.5,61.77,88.0,9636.0,01005,41.83,50.0,24.0,1004.0,20045,161.06,98.05,12500.0,2013280.0,72143,262.68,161.16,76.0,19964.0,51610,211.42,140.25,48.0,10148.0,,,,,,48189,173.0,70.0,4.0,692.0
2008,02,060,119.11,69.0,112,13340,02060,18029,159.8,104.2,20.0,3196.0,20095,95.8,70.7,40.0,3832.0,48369,48.5,53.25,16.0,776.0,72145,112.93,63.52,3068.0,346456.0,06105,201.75,81.48,208.0,41964.0,13025,94.64,30.57,56.0,5300.0,,,,,,32NA ,239.26,133.58,76.0,18184.0
2008,16,023,114.9,67.49,496,56988,16023,06105,120.0,26.0,4.0,480.0,48467,135.16,82.8,244.0,32980.0,42125,82.64,57.55,44.0,3636.0,20127,88.87,66.12,488.0,43368.0,17181,118.41,61.73,88.0,10420.0,41051,218.38,78.92,4096.0,894480.0,,,,,,22043,136.0,72.0,4.0,544.0
2008,42,123,72.34,64.09,5388,389764,42123,17181,129.0,116.0,8.0,1032.0,21209,165.78,89.19,308.0,51060.0,47033,32.0,28.25,16.0,512.0,55019,97.98,59.1,4856.0,475796.0,31055,131.57,93.56,5460.0,718372.0,36061,438.28,195.1,3420.0,1498924.0,,,,,,48465,92.0,41.5,8.0,736.0
2008,40,073,110.55,74.73,1720,190140,40073,31055,131.49,112.27,148.0,19460.0,47027,103.0,129.0,8.0,824.0,51035,60.0,33.0,4.0,240.0,30025,99.13,73.4,212.0,21016.0,51670,111.49,56.28,376.0,41920.0,27079,156.38,77.63,32.0,5004.0,,,,,,48279,26.0,7.0,4.0,104.0
