asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,,,,,,,,,145.0,,42.0,007,40007,8.0,2.0,53.0,46.5,42.88,37.5,343.0,75.0,54.97,,59.4,,1.10128251774,48.43,51.36,,,,,,,,,,40,7022.0,,2157.0,64.0,20.0,55.17,64.9,50.42,57.45,3227.0,1149.0,2000.0
,,,,,,,,,,,,,,,,149.0,2.75862068966,36.0,007,40007,4.0,2.0,31.25,34.0,69.25,74.0,277.0,148.0,51.49,-6.33072585046,62.58,36.7382940269,1.50587492717,62.03,75.56,28.0817674995,1.0,,82.0,,40.0,,40.0,,40,9242.0,0.316149245229,2720.0,51.0,23.0,59.57,72.7,75.82,85.57,3867.0,1968.0,2001.0
,,,,,,,,1.0,1.0,40.0,40.0,77.0,77.0,77.0,77.0,109.0,-26.8456375839,41.0,007,40007,4.0,1.0,27.0,34.0,34.5,34.0,138.0,34.0,52.34,1.65080598174,64.44,-1.37024616942,1.48524073366,62.19,79.59,0.257939706594,,,,,,,,,40,6779.0,-0.266500757412,3263.0,68.0,31.0,55.88,68.97,71.63,90.29,4871.0,2799.0,2002.0
1.0,,21.0,,56.0,,56.0,,,,,,,,,,153.0,40.3669724771,55.0,007,40007,9.0,2.0,31.22,32.5,45.22,43.0,407.0,86.0,58.13,11.0622850592,57.65,11.7857361088,1.66028728712,77.21,84.16,24.1517928927,2.0,1.0,40.5,51.0,60.0,51.0,120.0,51.0,40,11813.0,0.742587402272,4629.0,98.0,44.0,61.8,61.59,83.64,90.8,8197.0,3995.0,2003.0
,,,,,,,,2.0,,105.0,,146.0,,292.0,,140.0,-8.49673202614,33.0,007,40007,,,,,,,,,67.64,16.3598830208,76.21,-8.59454553852,1.51759314015,82.12,87.24,6.35927988603,,,,,,,,,40,11497.0,-0.0267501904681,2879.0,101.0,28.0,66.95,70.07,81.99,85.36,8281.0,2390.0,2004.0
,,,,,,,,,,,,,,,,148.0,5.71428571429,32.0,007,40007,,,,,,,,,60.32,-10.8219988173,63.63,14.9345639622,1.74423905836,84.17,87.41,2.49634680955,,,,,,,,,40,12457.0,0.0835000434896,2797.0,126.0,25.0,63.1,66.36,86.55,92.92,10905.0,2323.0,2005.0
2.0,1.0,48.0,48.0,68.0,68.0,136.0,68.0,2.0,1.0,97.0,140.0,70.0,55.0,140.0,55.0,127.0,-14.1891891892,44.0,007,40007,,,,,,,,,61.55,2.03912466844,72.93,-9.54323128688,1.57778229082,77.69,83.16,-7.69870500178,3.0,,62.33,,47.33,,142.0,,40,9866.0,-0.207995504536,3659.0,94.0,35.0,64.63,75.74,80.98,87.49,7612.0,3062.0,2006.0
,,,,,,,,,,,,,,,,82.0,-35.4330708661,29.0,007,40007,,,,,,,,,61.91,0.584890333063,68.14,4.78037919302,1.65320626716,81.88,88.79,5.39322950187,5.0,2.0,75.6,70.5,74.4,84.0,372.0,168.0,40,6714.0,-0.319481046017,2575.0,69.0,27.0,62.01,67.96,82.23,89.15,5674.0,2407.0,2007.0
,,,,,,,,,,,,,,,,184.0,124.390243902,72.0,007,40007,,,,,,,,,66.22,6.96171862381,68.78,-9.05484368621,1.50351102386,79.65,84.06,-2.72349780166,4.0,,51.0,,50.0,,200.0,,40,14656.0,1.18290140006,6052.0,164.0,68.0,66.17,68.12,79.27,81.82,13000.0,5564.0,2008.0
,,,,,,,,,,,,,,,,31.0,-83.152173913,12.0,007,40007,,,,,,,,,70.94,7.12775596497,68.17,5.17155068225,1.58126585847,89.74,89.33,12.6679221594,3.0,1.0,18.33,43.0,58.33,75.0,175.0,75.0,40,2782.0,-0.810180131004,1072.0,26.0,10.0,66.58,56.9,91.42,88.2,2377.0,882.0,2009.0
