year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,069,62.11,48.72,4137,256931,01069,1.59354474548,,,,,
2001,01,069,75.77,59.3,5305,401978,01069,1.59717537943,21.9932378039,21.7159277504,28.233019096,0.564536782249,0.227833824719
2002,01,069,89.83,71.22,5246,471269,01069,1.57662875597,18.5561567903,20.1011804384,-1.11215834119,0.172375105105,-1.28643502297
2003,01,069,100.06,73.01,6765,676933,01069,1.71312149021,11.3881776689,2.51333894973,28.9553945864,0.436404686071,8.65725261719
2004,01,069,98.77,67.24,5673,560294,01069,1.83614663891,-1.28922646412,-7.90302698261,-16.1419068736,-0.1723050878,7.18134407874
2005,01,069,103.25,71.43,6142,634171,01069,1.80683886322,4.5357902197,6.23140987507,8.26723074211,0.13185399094,-1.59615659565
2006,01,069,107.61,75.45,6110,657507,01069,1.78280318091,4.22276029056,5.62788744225,-0.521002930641,0.0367976460608,-1.33026153009
2007,01,069,118.81,74.25,5659,672324,01069,2.00016835017,10.4079546511,-1.59045725646,-7.38134206219,0.0225351212991,12.1923256353
2008,01,069,127.17,82.49,15028,1911064,01069,1.92705176385,7.03644474371,11.0976430976,165.559286093,1.84247475919,-3.65552161207
2009,01,069,146.59,91.76,3097,453989,01069,1.99692131648,15.2708972242,11.2377257849,-79.3918019697,-0.762441760192,3.62572266808
2010,01,069,144.82,90.82,2577,373195,01069,1.9932283638,-1.20744934852,-1.02441150828,-16.7904423636,-0.177964664342,-0.184932308087
2011,01,069,138.22,92.22,2369,327445,01069,1.87350900022,-4.55738157713,1.54151068047,-8.07140085371,-0.122590066855,-6.00630443326
2012,01,069,2.93,92.39,2952,8662,01069,0.0396417361186,-97.8801909999,0.184341791368,24.6095398902,-0.9735467025,-97.8840915035
2013,01,069,133.14,91.88,2861,380919,01069,1.81132999565,4444.02730375,-0.552007793051,-3.08265582656,42.9758716232,4469.24991939
2014,01,069,130.93,88.87,1943,254397,01069,1.84159446382,-1.65990686495,-3.27601218981,-32.086682978,-0.332149354587,1.67084232303
