year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,125,62.82,48.31,302,18971,08125,1.62543986752,,,,,
2001,08,125,78.8,56.78,406,31993,08125,1.73476576259,25.4377586756,17.5326019458,34.4370860927,0.686416108798,6.72592676325
2002,08,125,85.1,55.73,485,41273,08125,1.90875650458,7.99492385787,-1.84924269109,19.4581280788,0.29006345138,10.0296389135
2003,08,125,90.39,61.14,618,55864,08125,1.84801275761,6.21621621622,9.70751839225,27.4226804124,0.353524095656,-3.18237275548
2004,08,125,94.45,68.34,589,55631,08125,1.7275753585,4.49164730612,11.7762512267,-4.6925566343,-0.00417084347702,-6.5171302854
2005,08,125,93.03,68.41,539,50143,08125,1.69986113141,-1.50344097406,0.102429031314,-8.48896434635,-0.0986500332548,-1.60422681139
2006,08,125,104.24,74.67,466,48574,08125,1.74501138342,12.049876384,9.15070896068,-13.5435992579,-0.0312905091438,2.65611414794
2007,08,125,103.46,70.21,342,35385,08125,1.84197407777,-0.748273215656,-5.97294763627,-26.6094420601,-0.271523860502,5.55656514723
2008,08,125,122.96,70.1,792,97388,08125,2.19258202568,18.8478639088,-0.156672838627,131.578947368,1.75223964957,19.034358417
2009,08,125,127.01,88.97,178,22607,08125,1.78444981454,3.29375406636,26.9186875892,-77.5252525253,-0.767866677619,-18.6142277166
2010,08,125,130.19,80.81,170,22133,08125,2.01382873407,2.503739863,-9.17163088682,-4.49438202247,-0.0209669571372,12.8543216881
2011,08,125,142.58,85.1,200,28515,08125,2.09430082256,9.51685997388,5.30874891721,17.6470588235,0.28834771608,3.99597478836
2012,08,125,2.98,87.98,191,569,08125,0.0423391679927,-97.9099452939,3.38425381904,-4.5,-0.98004559004,-97.9783626336
2013,08,125,147.27,113.39,192,28276,08125,1.62348972573,4841.94630872,28.8815639918,0.523560209424,48.6942003515,3734.48660589
2014,08,125,124.67,77.7,142,17703,08125,2.00563063063,-15.3459631968,-31.4754387512,-26.0416666667,-0.373921346725,23.5382398084
