asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,,66.0,,48.0,,48.0,,,,,,,,,,203.0,,93.0,027,20027,,,,,,,,,44.47,,46.08,,1.3773330335057343,49.0,46.17,,,,,,,,,,20,9946.0,,4294.0,131.0,78.0,46.77,46.59,47.84,45.87,6267.0,3578.0,2000.0
,,,,,,,,1.0,1.0,19.0,19.0,43.0,43.0,43.0,43.0,320.0,57.63546798029557,133.0,027,20027,,,,,,,,,45.28,1.821452664717782,49.91,15.40810016586136,1.5895538869257948,57.58,59.16,17.51020408163264,1.0,1.0,41.0,41.0,38.0,38.0,38.0,38.0,20,18426.0,0.8526040619344459,7868.0,144.0,99.0,46.74,49.06,59.33,58.78,8544.0,5819.0,2001.0
,,,,,,,,1.0,,30.0,,50.0,,50.0,,321.0,0.31250000000000444,131.0,027,20027,1.0,1.0,25.0,25.0,25.0,25.0,25.0,25.0,50.99,12.610424028268552,57.96,-5.661660838223604,1.499558737007256,61.17,65.19,6.234803751302542,,,,,,,,,20,19636.0,0.06566807771627059,8540.0,153.0,106.0,55.93,60.83,66.14,68.05,10119.0,7213.0,2002.0
,,,,,,,,2.0,2.0,35.0,35.0,58.0,58.0,116.0,116.0,367.0,14.330218068535828,153.0,027,20027,3.0,3.0,53.0,53.0,70.0,70.0,210.0,210.0,59.84,17.35634438125122,59.48,-2.962764199709933,1.4551303475935826,69.66,66.99,13.879352623835196,,,,,,,,,20,25567.0,0.3020472601344468,10249.0,256.0,121.0,63.32,60.28,67.86,66.75,17371.0,8077.0,2003.0
1.0,,65.0,,80.0,,80.0,,6.0,1.0,26.5,14.0,54.67,36.0,328.0,36.0,378.0,2.997275204359684,137.0,027,20027,1.0,,20.0,,37.0,,37.0,,52.11,-12.91778074866311,55.85,6.45966181766271,1.549126847054308,64.58,60.55,-7.2925638817111675,2.0,,48.0,,53.5,,107.0,,20,24410.0,-0.045253647279696496,8296.0,288.0,118.0,52.12,56.8,65.43,61.71,18844.0,7282.0,2004.0
3.0,,64.0,,79.0,,237.0,,1.0,1.0,25.0,25.0,65.0,65.0,65.0,65.0,411.0,8.73015873015872,140.0,027,20027,,,,,,,,,55.65,6.793321819228559,62.87,10.777413918172506,1.7160826594788858,76.4,75.35,18.302880148652847,,,,,,,,,20,31402.0,0.28643998361327316,10549.0,335.0,120.0,55.31,64.58,75.66,76.58,25347.0,9189.0,2005.0
1.0,1.0,24.0,24.0,68.0,68.0,68.0,68.0,5.0,,45.8,,29.2,,146.0,,420.0,2.1897810218978186,153.0,027,20027,,,,,,,,,57.61,3.5220125786163514,55.12,-1.606782744778712,1.6885089394202395,77.82,76.27,1.8586387434554874,,,,,,,,,20,32686.0,0.040889115342971794,11670.0,330.0,135.0,59.21,56.41,78.19,78.0,25803.0,10530.0,2006.0
2.0,1.0,64.0,46.0,103.5,95.0,207.0,95.0,3.0,2.0,61.33,62.0,61.0,66.5,183.0,133.0,387.0,-7.857142857142863,145.0,027,20027,1.0,,43.0,,60.0,,60.0,,63.46,10.154487068217332,60.52,3.7887237333959156,1.7524818783485658,88.97,80.41,14.327936263171438,3.0,1.0,79.67,38.0,137.0,148.0,411.0,148.0,20,34431.0,0.05338677109465828,11660.0,307.0,123.0,63.29,60.2,90.65,85.57,27831.0,10525.0,2007.0
,,,,,,,,,,,,,,,,888.0,129.45736434108528,360.0,027,20027,8.0,4.0,76.0,45.0,101.0,29.0,808.0,116.0,58.16,-8.351717617396792,59.51,13.123119719968045,1.982462173314993,92.24,90.78,3.6753962009666186,4.0,4.0,81.0,81.0,116.0,116.0,464.0,464.0,20,81908.0,1.3789027330022363,32680.0,788.0,336.0,57.6,59.88,91.98,91.88,72484.0,30872.0,2008.0
1.0,1.0,83.0,83.0,25.0,25.0,25.0,25.0,2.0,1.0,74.0,56.0,76.5,55.0,153.0,55.0,228.0,-74.32432432432432,118.0,027,20027,,,,,,,,,71.21,22.438101788170563,70.36,-17.954188733395824,1.6265271731498385,92.66,85.1,0.45533391153513847,2.0,,52.0,,62.5,,125.0,,20,21126.0,-0.7420764760462959,10042.0,188.0,101.0,67.46,69.94,95.13,86.94,17884.0,8781.0,2009.0
