asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,,30.0,,90.0,,90.0,,1.0,,44.0,,109.0,,109.0,,701.0,,305.0,051,16051,43.0,17.0,33.7,37.76,61.12,65.94,2628.0,1121.0,58.86,,72.4,,1.68195718654,79.2,82.25,,4.0,1.0,36.75,34.0,73.5,60.0,294.0,60.0,16,55520.0,,25085.0,504.0,251.0,64.8,78.44,84.14,84.67,42405.0,21253.0,2000.0
6.0,2.0,45.67,37.5,112.5,97.5,675.0,195.0,1.0,,55.0,,88.0,,88.0,,1272.0,81.455064194,593.0,051,16051,21.0,8.0,36.0,38.13,63.67,56.25,1337.0,450.0,52.93,-10.0747536527,57.63,29.049387699,2.1705554506,91.91,96.3,16.047979798,3.0,3.0,56.67,56.67,61.67,61.67,185.0,185.0,16,116913.0,1.10578170029,57104.0,821.0,477.0,55.09,58.51,98.66,99.43,80996.0,47429.0,2001.0
3.0,2.0,44.33,42.5,88.33,73.5,265.0,147.0,2.0,1.0,33.5,29.0,75.5,59.0,151.0,59.0,1436.0,12.893081761,704.0,051,16051,24.0,8.0,41.54,41.13,63.54,69.5,1525.0,556.0,57.08,7.84054411487,60.56,-0.379598822986,2.16231604765,98.74,101.36,7.43118267871,4.0,,45.75,,145.0,,580.0,,16,141784.0,0.212730834039,71356.0,981.0,592.0,58.8,61.37,100.82,101.34,98901.0,59993.0,2002.0
12.0,5.0,46.42,47.8,122.33,118.8,1468.0,594.0,2.0,1.0,47.5,62.0,107.5,88.0,215.0,88.0,2010.0,39.9721448468,978.0,051,16051,55.0,23.0,47.44,63.17,72.29,80.87,3976.0,1860.0,62.14,8.86475122635,59.38,-6.04974464542,2.03150144834,100.99,102.01,2.27871176828,4.0,1.0,41.75,31.0,118.0,102.0,472.0,102.0,16,202993.0,0.431705975286,99765.0,1567.0,851.0,63.98,59.07,103.14,102.46,161615.0,87192.0,2003.0
6.0,3.0,43.5,67.67,77.67,117.0,466.0,351.0,2.0,,34.5,,74.5,,149.0,,1740.0,-13.4328358209,803.0,051,16051,5.0,1.0,56.6,49.0,105.4,104.0,527.0,104.0,60.67,-2.36562600579,62.28,12.564833466,2.28675622219,110.99,108.96,9.90197049213,7.0,3.0,29.0,30.33,56.71,38.67,397.0,116.0,16,193120.0,-0.0486371451232,87493.0,1477.0,742.0,60.75,61.66,112.93,109.08,166796.0,80934.0,2004.0
4.0,2.0,39.25,41.5,123.5,124.5,494.0,249.0,3.0,1.0,76.33,36.0,388.67,85.0,1166.0,85.0,1986.0,14.1379310345,887.0,051,16051,4.0,3.0,36.5,35.0,90.5,79.67,362.0,239.0,65.01,7.15345310697,67.97,-3.94318732199,2.19658514075,114.24,120.97,2.92819172898,10.0,1.0,52.8,41.0,83.2,100.0,832.0,100.0,16,226879.0,0.174808409279,107299.0,1765.0,822.0,65.2,68.2,114.55,121.59,202180.0,99944.0,2005.0
9.0,3.0,65.33,59.0,97.67,88.0,879.0,264.0,12.0,1.0,93.83,74.0,154.92,320.0,1859.0,320.0,2205.0,11.0271903323,1019.0,051,16051,4.0,3.0,53.5,51.67,126.5,103.33,506.0,310.0,74.04,13.890170743,77.29,-4.07209834906,2.1071380335,124.81,127.09,9.25245098039,13.0,5.0,50.69,50.6,124.46,133.4,1618.0,667.0,16,275212.0,0.213034260553,129500.0,1875.0,949.0,75.48,78.58,127.49,128.26,239042.0,121716.0,2006.0
4.0,1.0,126.5,59.0,263.75,204.0,1055.0,204.0,6.0,3.0,109.83,146.67,202.83,208.33,1217.0,625.0,2049.0,-7.07482993197,938.0,051,16051,1.0,1.0,86.0,86.0,244.0,244.0,244.0,244.0,76.86,3.80875202593,76.99,15.6728281633,2.43738615665,149.87,150.19,20.0785193494,7.0,5.0,46.57,50.2,92.57,95.0,648.0,475.0,16,307075.0,0.115776201619,140875.0,1830.0,870.0,76.45,76.76,149.41,149.64,273417.0,130191.0,2007.0
12.0,8.0,49.33,44.0,132.33,141.5,1588.0,1132.0,,,,,,,,,5196.0,153.587115666,2356.0,051,16051,8.0,4.0,58.0,58.0,164.0,164.0,1312.0,656.0,74.78,-2.70621909966,77.72,13.0685570715,2.75591735758,164.87,158.19,10.0086741843,12.0,4.0,45.0,60.0,148.33,51.0,1780.0,204.0,16,856660.0,1.78974191973,372704.0,4776.0,2248.0,75.46,78.39,163.94,158.0,783000.0,355188.0,2008.0
6.0,5.0,120.33,138.0,202.0,177.4,1212.0,887.0,1.0,,76.0,,140.0,,140.0,,1210.0,-76.7128560431,617.0,051,16051,1.0,1.0,115.0,115.0,416.0,416.0,416.0,416.0,76.1,1.76517785504,80.24,-5.28682535446,2.61021681997,158.91,153.82,-3.61496936981,6.0,1.0,119.0,57.0,106.5,74.0,639.0,74.0,16,192280.0,-0.775546891415,94904.0,1067.0,584.0,76.0,79.89,160.16,153.13,170886.0,89430.0,2009.0
4.0,2.0,68.5,55.0,231.0,128.5,924.0,257.0,,,,,,,,,955.0,-21.0743801653,530.0,051,16051,1.0,,42.0,,200.0,,200.0,,84.18,10.61760841,88.82,-9.97963242073,2.34972677596,158.24,153.64,-0.421622301932,4.0,1.0,242.5,35.0,125.75,137.0,503.0,137.0,16,151121.0,-0.214057624298,81429.0,874.0,500.0,83.71,88.07,157.41,153.9,137580.0,76950.0,2010.0
5.0,2.0,55.6,39.5,183.0,115.0,915.0,230.0,,,,,,,,,671.0,-29.7382198953,353.0,051,16051,,,,,,,,,85.03,1.00974103112,87.25,-8.8513561561,2.14174409032,145.69,145.82,-7.9309908999,1.0,,140.0,,107.0,,107.0,,16,97758.0,-0.353114391779,51473.0,597.0,329.0,84.58,88.13,144.89,144.79,86502.0,47636.0,2011.0
8.0,4.0,52.25,61.5,123.75,139.0,990.0,556.0,2.0,1.0,40.5,46.0,97.0,66.0,194.0,66.0,905.0,34.8733233979,540.0,051,16051,4.0,3.0,68.5,63.0,109.25,99.0,437.0,297.0,87.16,2.50499823592,91.71,1.60738957667,2.17617026159,151.74,144.18,4.15265289313,5.0,2.0,50.2,59.0,92.6,67.0,463.0,134.0,16,137327.0,0.404764827431,77859.0,813.0,506.0,88.58,92.78,152.21,144.01,123748.0,72868.0,2012.0
2.0,1.0,76.5,62.0,199.0,175.0,398.0,175.0,,,,,,,,,915.0,1.10497237569,527.0,051,16051,,,,,,,,,83.51,-4.18770078017,86.16,8.12626460847,2.35301161538,157.2,155.59,3.59826018189,2.0,2.0,70.5,70.5,188.5,188.5,377.0,377.0,16,143836.0,0.0473978168896,81995.0,829.0,504.0,84.51,86.3,155.48,154.18,128895.0,77708.0,2013.0
5.0,2.0,173.6,230.5,194.8,106.0,974.0,212.0,,,,,,,,,532.0,-41.8579234973,299.0,051,16051,3.0,1.0,55.67,61.0,65.0,155.0,195.0,155.0,82.23,-1.53275056879,88.32,0.303302751328,2.36014836434,155.26,158.47,-1.23409669211,2.0,1.0,32.5,44.0,62.5,73.0,125.0,73.0,16,82600.0,-0.425734864707,47382.0,475.0,281.0,81.97,88.17,155.25,158.52,73742.0,44544.0,2014.0
