asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,2.0,2.0,49.5,49.5,85.0,85.0,170.0,170.0,650.0,,214.0,105,42105,2.0,2.0,39.5,39.5,47.0,47.0,94.0,94.0,45.88,,52.77,,1.48648648649,54.56,65.44,,1.0,,30.0,,18.0,,18.0,,42,35467.0,,14005.0,387.0,150.0,46.02,53.75,54.48,68.43,21082.0,10264.0,2000.0
2.0,2.0,35.5,35.5,87.5,87.5,175.0,175.0,1.0,,47.0,,120.0,,120.0,,819.0,26.0,295.0,105,42105,1.0,,22.0,,41.0,,41.0,,48.51,5.73234524847,55.66,-0.134461498098,1.48448773449,57.61,61.93,5.59017595308,2.0,,18.0,,49.5,,99.0,,42,47183.0,0.33033524121,18269.0,387.0,205.0,53.7,58.19,58.16,60.5,22506.0,12403.0,2001.0
,,,,,,,,1.0,,49.0,,150.0,,150.0,,899.0,9.76800976801,352.0,105,42105,,,,,,,,,50.77,4.65883323026,54.3,6.5944359656,1.58238132756,64.27,63.49,11.56049297,3.0,2.0,29.67,34.0,51.0,56.0,153.0,112.0,42,57782.0,0.224635991777,22349.0,437.0,274.0,55.15,54.03,64.93,59.85,28373.0,16398.0,2002.0
2.0,1.0,127.5,125.0,99.0,99.0,198.0,99.0,3.0,,51.33,,84.33,,253.0,,1061.0,18.0200222469,410.0,105,42105,3.0,1.0,22.67,22.0,72.67,104.0,218.0,104.0,60.39,18.9481977546,70.16,-8.76151908503,1.44374068554,69.75,64.31,8.52652870702,3.0,1.0,168.67,220.0,140.0,184.0,420.0,184.0,42,74001.0,0.280692949361,26368.0,796.0,372.0,62.3,70.27,68.36,62.31,54414.0,23180.0,2003.0
2.0,1.0,27.0,27.0,40.0,40.0,80.0,40.0,8.0,1.0,45.25,94.0,80.75,45.0,646.0,45.0,1022.0,-3.67577756833,330.0,105,42105,,,,,,,,,55.84,-7.53435999338,62.58,12.7067889823,1.62719376791,72.69,67.27,4.21505376344,5.0,,39.4,,87.4,,437.0,,42,74292.0,0.00393237929217,22199.0,786.0,292.0,57.4,61.58,70.98,64.12,55788.0,18723.0,2004.0
3.0,1.0,55.67,117.0,108.33,62.0,325.0,62.0,2.0,,37.5,,99.5,,199.0,,967.0,-5.38160469667,336.0,105,42105,,,,,,,,,53.87,-3.52793696275,59.06,10.1738355405,1.79274178578,77.26,65.34,6.28697207319,7.0,,62.71,,100.43,,703.0,,42,74714.0,0.00568028859097,21954.0,783.0,306.0,54.09,59.48,75.13,65.46,58824.0,20032.0,2005.0
,,,,,,,,2.0,1.0,63.5,17.0,102.5,52.0,205.0,52.0,879.0,-9.10031023785,344.0,105,42105,4.0,1.0,27.25,25.0,67.5,46.0,270.0,46.0,62.76,16.5026916651,69.73,-14.1317436575,1.53939611217,77.29,71.71,0.0388299249288,5.0,1.0,54.8,44.0,92.0,53.0,460.0,53.0,42,67942.0,-0.0906389699387,24668.0,702.0,312.0,63.04,71.01,75.31,71.06,52867.0,22172.0,2006.0
1.0,,42.0,,80.0,,80.0,,1.0,,64.0,,23.0,,23.0,,771.0,-12.2866894198,290.0,105,42105,,,,,,,,,59.58,-5.06692160612,62.51,8.43110988981,1.66918429003,79.56,68.26,2.93699055505,2.0,,26.0,,119.0,,238.0,,42,61341.0,-0.0971563981043,19795.0,646.0,263.0,59.22,62.45,79.04,68.3,51059.0,17963.0,2007.0
,,,,,,,,4.0,,32.0,,65.0,,260.0,,2152.0,179.118028534,1040.0,105,42105,,,,,,,,,68.1,14.3001007049,69.41,-9.51993674461,1.51027900147,82.28,74.74,3.4188034188,4.0,,45.0,,116.0,,464.0,,42,177056.0,1.88642180597,77728.0,1916.0,960.0,66.56,66.78,81.81,74.2,156756.0,71232.0,2008.0
1.0,1.0,42.0,42.0,157.0,157.0,157.0,157.0,1.0,1.0,338.0,338.0,252.0,252.0,252.0,252.0,422.0,-80.3903345725,258.0,105,42105,,,,,,,,,90.57,32.9955947137,90.84,-21.8121561338,1.18085458761,85.56,85.7,3.98638794361,,,,,,,,,42,36107.0,-0.79607016989,22110.0,374.0,235.0,91.03,90.06,85.62,86.12,32023.0,20239.0,2009.0
,,,,,,,,3.0,2.0,125.33,159.0,160.0,212.0,480.0,424.0,326.0,-22.7488151659,198.0,105,42105,,,,,,,,,71.64,-20.900960583,77.45,29.4380974531,1.52847571189,87.6,87.57,2.38429172511,,,,,,,,,42,28558.0,-0.20907303293,17338.0,296.0,183.0,70.03,75.28,86.5,85.77,25603.0,15696.0,2010.0
,,,,,,,,1.0,1.0,88.0,88.0,172.0,172.0,172.0,172.0,353.0,8.28220858896,201.0,105,42105,,,,,,,,,79.85,11.4600781686,86.5,-9.15517966049,1.3885410144,88.7,90.01,1.25570776256,,,,,,,,,42,31311.0,0.0964003081448,18092.0,319.0,185.0,79.45,85.77,86.0,86.88,27435.0,16072.0,2011.0
,,,,,,,,1.0,,55.0,,161.0,,161.0,,382.0,8.21529745042,240.0,105,42105,,,,,,,,,83.55,4.63368816531,89.37,4.70845249926,1.4539198085,97.18,90.42,9.5603156708,1.0,,21.0,,134.0,,134.0,,42,37122.0,0.185589728849,21700.0,342.0,224.0,76.8,80.25,95.11,89.38,32529.0,20022.0,2012.0
,,,,,,,,1.0,1.0,1234.0,1234.0,320.0,320.0,320.0,320.0,336.0,-12.0418848168,191.0,105,42105,,,,,,,,,76.98,-7.86355475763,84.2,0.895486547611,1.4669394648,90.34,93.04,-7.03848528504,,,,,,,,,42,30355.0,-0.182290824848,17771.0,308.0,181.0,73.96,77.84,87.56,89.59,26969.0,16216.0,2013.0
1.0,,40.0,,54.0,,54.0,,,,,,,,,,258.0,-23.2142857143,149.0,105,42105,,,,,,,,,72.84,-5.378020265,76.95,9.22831704062,1.6023132894,93.37,89.61,3.35399601505,1.0,,104.0,,166.0,,166.0,,42,24090.0,-0.206391039367,13352.0,217.0,129.0,71.38,75.47,93.9,90.19,20377.0,11634.0,2014.0
