year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,037,46.23,39.08,745,34443,05037,1.4786975435,,,,,
2001,05,037,59.2,44.66,773,45759,05037,1.65696372593,28.0553752974,14.2784032753,3.75838926174,0.32854280986,12.0556217336
2002,05,037,69.91,51.22,606,42366,05037,1.70612065599,18.0912162162,14.6887595163,-21.6041397154,-0.0741493476693,2.96668715768
2003,05,037,78.07,56.03,841,65657,05037,1.74170087453,11.672149907,9.39086294416,38.7788778878,0.549756880517,2.08544562266
2004,05,037,77.63,54.22,758,58847,05037,1.78969937293,-0.563596772128,-3.23041227914,-9.86920332937,-0.103720852308,2.75584051748
2005,05,037,86.37,61.67,638,55105,05037,1.75064861359,11.2585340719,13.7403172261,-15.8311345646,-0.0635886281374,-2.18197312506
2006,05,037,85.63,60.75,670,57371,05037,1.76193415638,-0.856778974181,-1.49181125345,5.01567398119,0.0411214953271,0.644649229008
2007,05,037,84.3,64.56,688,57998,05037,1.63220260223,-1.55319397407,6.27160493827,2.68656716418,0.0109288665005,-7.36301942263
2008,05,037,87.75,72.88,2000,175508,05037,1.50504253568,4.09252669039,12.8872366791,190.697674419,2.02610434843,-7.79070357942
2009,05,037,85.03,65.78,418,35544,05037,1.61580267559,-3.09971509972,-9.7420417124,-79.1,-0.797479317182,7.35926974054
2010,05,037,88.99,76.95,372,33104,05037,1.44558154646,4.65717981889,16.9808452417,-11.004784689,-0.0686473103759,-10.5347720794
2011,05,037,81.62,67.46,385,31424,05037,1.51237770531,-8.28182941904,-12.3326835608,3.49462365591,-0.0507491541808,4.62071192122
2012,05,037,2.97,68.91,409,1214,05037,0.0538746190684,-96.3611859838,2.14942187963,6.23376623377,-0.961367107943,-96.4377536855
2013,05,037,90.84,65.97,462,41967,05037,1.72123692588,2958.58585859,-4.26643447976,12.9584352078,33.5691927512,3094.89391413
2014,05,037,93.31,70.4,317,29579,05037,1.65678267045,2.71906649053,6.71517356374,-31.3852813853,-0.295184311483,-3.7446474946
