year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,34,015,91.93,69.1,10694,983115,34015,1.66298842258,,,,,
2001,34,015,103.33,75.75,16181,1671934,34015,1.70511551155,12.4007396932,9.62373371925,51.3091453151,0.700649466237,2.5332160106
2002,34,015,115.26,79.38,23338,2689842,34015,1.81500377929,11.5455337269,4.79207920792,44.2308880786,0.608820683113,6.4446230765
2003,34,015,128.31,83.09,36590,4694781,34015,1.93028643639,11.3222280062,4.67372134039,56.7829291285,0.745374263618,6.35164832273
2004,34,015,144.16,83.72,27042,3898313,34015,2.15241280459,12.3528953316,0.758213984836,-26.0945613556,-0.16964965991,11.5074304002
2005,34,015,162.35,86.4,32416,5262619,34015,2.34881365741,12.6179245283,3.20114667941,19.8727904741,0.349973437228,9.1246833508
2006,34,015,170.35,92.04,30539,5202175,34015,2.31353215993,4.92762550046,6.52777777778,-5.79035044423,-0.011485536004,-1.50209861756
2007,34,015,184.66,95.09,25269,4666051,34015,2.42743716479,8.40035221603,3.31377661886,-17.2566226792,-0.103057663381,4.92342431342
2008,34,015,190.1,97.99,51064,9707408,34015,2.42499234616,2.94595472761,3.04974234935,102.081601963,1.08043332574,-0.100716041961
2009,34,015,189.82,102.92,12658,2402797,34015,2.30543140303,-0.147290899527,5.03112562506,-75.211499295,-0.752478004427,-4.93036373149
2010,34,015,186.15,107.17,11030,2053277,34015,2.17119996268,-1.93341059952,4.12942090944,-12.8614315058,-0.145463807388,-5.82240010173
2011,34,015,176.28,106.99,9713,1712228,34015,2.05953827461,-5.30217566479,-0.167957450779,-11.9401631913,-0.166099849168,-5.14285602388
2012,34,015,2.95,109.95,11907,35159,34015,0.0335379718054,-98.3265259814,2.76661370222,22.5882837434,-0.979465935611,-98.3715781241
2013,34,015,172.89,109.1,10744,1857582,34015,1.98086617782,5760.6779661,-0.773078672124,-9.76736373562,51.8337552263,5806.3386102
2014,34,015,176.67,107.38,5923,1046423,34015,2.05659806295,2.18636127017,-1.57653528873,-44.8715562174,-0.436674666314,3.82317018603
