year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,011,89.58,56.3,509,45597,06011,1.98889875666,,,,,
2001,06,011,102.82,64.64,845,86881,06011,1.98831992574,14.7800848404,14.8134991119,66.0117878193,0.90541044367,-0.0291030861291
2002,06,011,108.35,61.33,1244,134791,06011,2.20834012718,5.378331064,-5.12066831683,47.2189349112,0.551443929052,11.0656337841
2003,06,011,124.5,71.3,2085,259577,06011,2.18267882188,14.9053991694,16.2563182782,67.6045016077,0.925773976007,-1.16201779724
2004,06,011,147.66,66.56,2146,316887,06011,2.77306189904,18.6024096386,-6.64796633941,2.92565947242,0.220782272698,27.0485547961
2005,06,011,187.2,79.22,2856,534650,06011,2.95379954557,26.777732629,19.0204326923,33.0848089469,0.687194488887,6.51762034571
2006,06,011,211.45,88.33,2177,460319,06011,2.99232989924,12.9540598291,11.4996213078,-23.7745098039,-0.139027401104,1.3044335974
2007,06,011,223.81,102.94,1545,345791,06011,2.71772391684,5.84535351147,16.5402468018,-29.0307762977,-0.248801374699,-9.17699557346
2008,06,011,197.85,73.56,2760,546064,06011,3.36205138662,-11.5991242572,-28.5408976103,78.640776699,0.579173547027,23.7083489528
2009,06,011,172.61,91.78,407,70254,06011,2.35086620179,-12.7571392469,24.7688961392,-85.2536231884,-0.871344750798,-30.07643455
2010,06,011,168.47,95.6,335,56436,06011,2.20279811715,-2.39847054052,4.16212682502,-17.6904176904,-0.196686309676,-6.2984479729
2011,06,011,157.03,93.73,354,55587,06011,2.09418009175,-6.79052650323,-1.95606694561,5.67164179104,-0.0150435891984,-4.93091148735
2012,06,011,2.89,87.61,523,1512,06011,0.0412338774113,-98.15958734,-6.52939293716,47.7401129944,-0.972799395542,-98.0310252412
2013,06,011,161.54,83.84,474,76569,06011,2.40845658397,5489.61937716,-4.30316173953,-9.3690248566,49.6408730159,5740.96557292
2014,06,011,170.78,94.39,347,59262,06011,2.26162729103,5.71994552433,12.5834923664,-26.7932489451,-0.226031422638,-6.09640605192
