asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,134.0,38.0,34.25,31.66,47.78,55.82,6403.0,2121.0,401.0,,104.0,093,13093,4.0,1.0,35.25,36.0,61.5,52.0,246.0,52.0,35.86,,39.11,,1.76171221417,50.54,53.53,,1.0,,22.0,,7.0,,7.0,,13,20266.0,,5567.0,91.0,28.0,39.23,48.75,59.37,57.57,5403.0,1612.0,2000.0
1.0,,24.0,,12.0,,12.0,,80.0,21.0,29.84,34.62,44.25,47.76,3540.0,1003.0,376.0,-6.23441396509,115.0,093,13093,2.0,1.0,22.0,31.0,27.0,12.0,54.0,12.0,38.97,8.67261572783,45.43,-7.76201067476,1.62496792404,50.66,56.48,0.237435694499,,,,,,,,,13,19047.0,-0.0601500049344,6495.0,107.0,58.0,46.25,51.34,56.42,58.79,6037.0,3410.0,2001.0
1.0,1.0,48.0,48.0,23.0,23.0,23.0,23.0,68.0,28.0,34.79,42.14,46.51,47.46,3163.0,1329.0,312.0,-17.0212765957,142.0,093,13093,6.0,4.0,21.33,23.5,15.67,12.5,94.0,50.0,44.68,14.6522966384,50.49,-2.93176621859,1.57732766338,56.38,55.96,11.2909593368,1.0,,92.0,,132.0,,132.0,,13,17589.0,-0.0765474877934,7947.0,127.0,80.0,51.92,56.08,63.44,60.43,8057.0,4834.0,2002.0
,,,,,,,,67.0,24.0,58.19,47.21,54.03,44.08,3620.0,1058.0,247.0,-20.8333333333,121.0,093,13093,4.0,4.0,29.75,29.75,27.0,27.0,108.0,108.0,56.19,25.7609668756,52.76,-7.18440531514,1.4640060509,65.81,65.97,16.725789287,1.0,,60.0,,110.0,,110.0,,13,16255.0,-0.0758428563307,7982.0,140.0,85.0,52.31,56.39,72.04,73.22,10085.0,6224.0,2003.0
3.0,2.0,122.0,32.0,42.0,20.0,126.0,40.0,90.0,27.0,44.06,43.52,60.88,47.19,5479.0,1274.0,316.0,27.9352226721,131.0,093,13093,1.0,,20.0,,47.0,,47.0,,60.73,8.07972948923,69.81,-1.82387145927,1.43730446237,69.83,65.47,6.10849414983,2.0,,39.0,,44.0,,88.0,,13,22067.0,0.357551522608,8576.0,166.0,91.0,68.84,76.52,74.37,68.63,12345.0,6245.0,2004.0
2.0,1.0,30.0,25.0,11.5,2.0,23.0,2.0,92.0,34.0,47.15,50.32,51.77,35.32,4763.0,1201.0,315.0,-0.316455696203,126.0,093,13093,2.0,2.0,50.0,50.0,55.0,55.0,110.0,110.0,64.87,6.81705911411,64.4,-3.3252991845,1.38950978881,72.11,61.47,3.26507231849,,,,,,,,,13,22716.0,0.0294104318666,7745.0,170.0,83.0,69.38,72.14,81.91,73.84,13925.0,6129.0,2005.0
3.0,1.0,29.67,36.0,41.33,50.0,124.0,50.0,76.0,29.0,53.7,60.79,76.76,58.48,5834.0,1696.0,295.0,-6.34920634921,121.0,093,13093,1.0,1.0,56.0,56.0,8.0,8.0,8.0,8.0,61.42,-5.31832896562,69.49,29.50576476,1.79949527841,88.42,80.47,22.6182221606,2.0,,95.0,,74.0,,148.0,,13,26083.0,0.148221517873,9737.0,149.0,77.0,66.53,73.95,94.3,85.12,14051.0,6554.0,2006.0
2.0,2.0,89.5,89.5,81.0,81.0,162.0,162.0,70.0,18.0,54.43,55.39,77.7,72.22,5439.0,1300.0,247.0,-16.2711864407,92.0,093,13093,,,,,,,,,62.11,1.1234125692,69.52,-1.16685229608,1.77849782644,88.37,83.55,-0.0565482922416,2.0,1.0,47.0,64.0,49.5,73.0,99.0,73.0,13,21827.0,-0.163171414331,7687.0,131.0,61.0,67.27,73.26,89.94,82.85,11782.0,5054.0,2007.0
12.0,8.0,157.0,174.5,94.33,86.0,1132.0,688.0,172.0,76.0,44.91,54.53,57.67,67.11,9920.0,5100.0,612.0,147.773279352,328.0,093,13093,,,,,,,,,71.06,14.4099178876,73.05,-19.3108441368,1.4350548832,81.58,81.63,-7.6836030327,,,,,,,,,13,49928.0,1.28744215879,26776.0,368.0,228.0,83.23,77.88,92.63,87.35,34088.0,19916.0,2008.0
1.0,,6.0,,43.0,,43.0,,25.0,10.0,46.04,59.7,53.92,58.3,1348.0,583.0,111.0,-81.862745098,71.0,093,13093,,,,,,,,,71.3,0.337742752603,77.86,-3.24416752312,1.38849929874,79.2,74.49,-2.9173817112,1.0,,36.0,,124.0,,124.0,,13,8791.0,-0.823926454094,5289.0,77.0,60.0,82.68,80.87,89.01,77.18,6854.0,4631.0,2009.0
,,,,,,,,32.0,14.0,61.94,100.36,64.28,78.86,2057.0,1104.0,90.0,-18.9189189189,47.0,093,13093,1.0,,79.0,,71.0,,71.0,,69.98,-1.85133239832,87.21,1.2944896233,1.40647327808,78.74,64.02,-0.580808080808,,,,,,,,,13,7087.0,-0.193834603572,3009.0,54.0,33.0,75.5,81.64,81.72,57.73,4413.0,1905.0,2010.0
1.0,1.0,68.0,68.0,81.0,81.0,81.0,81.0,19.0,7.0,42.84,59.71,43.16,48.71,820.0,341.0,112.0,24.4444444444,61.0,093,13093,1.0,1.0,22.0,22.0,26.0,26.0,26.0,26.0,72.3,3.31523292369,72.03,-0.160311911219,1.40421853389,81.22,79.26,3.14960629921,,,,,,,,,13,9097.0,0.283617891915,4835.0,81.0,52.0,82.91,74.73,92.21,84.37,7469.0,4387.0,2011.0
,,,,,,,,35.0,16.0,39.03,39.63,51.26,30.69,1794.0,491.0,138.0,23.2142857143,67.0,093,13093,,,,,,,,,63.73,-11.8533886584,64.09,8.82397818951,1.52812647105,77.91,73.4,-4.07535089879,,,,,,,,,13,10752.0,0.181928108168,4918.0,91.0,47.0,72.68,69.28,83.97,81.68,7641.0,3839.0,2012.0
,,,,,,,,33.0,14.0,40.88,40.07,62.61,47.14,2066.0,660.0,138.0,0.0,65.0,093,13093,,,,,,,,,55.93,-12.2391338459,56.54,25.8364032658,1.92293938852,86.04,81.0,10.4351174432,1.0,1.0,51.0,51.0,26.0,26.0,26.0,26.0,13,11874.0,0.104352678571,5265.0,92.0,47.0,61.1,60.04,95.02,91.55,8742.0,4303.0,2013.0
,,,,,,,,19.0,8.0,47.89,56.5,50.95,38.75,968.0,310.0,103.0,-25.3623188406,49.0,093,13093,,,,,,,,,71.14,27.1947076703,83.31,-16.8481436739,1.59895979758,91.0,92.2,5.76476057648,,,,,,,,,13,9373.0,-0.210628263433,4518.0,76.0,39.0,74.84,89.1,97.17,99.08,7385.0,3864.0,2014.0
