asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,7.0,4.0,49.0,54.0,35.14,39.0,246.0,156.0,397.0,,113.0,233,21233,,,,,,,,,38.6,,42.12,,1.4128886010362693,43.63,44.8,,,,,,,,,,21,17323.0,,5062.0,247.0,88.0,39.26,41.7,44.0,44.78,10868.0,3941.0,2000.0
,,,,,,,,9.0,3.0,35.44,32.33,42.89,33.0,386.0,99.0,536.0,35.01259445843829,177.0,233,21233,1.0,,30.0,,14.0,,14.0,,43.79,13.445595854922265,49.29,7.96763688424591,1.525462434345741,53.44,62.49,22.484528993811594,1.0,1.0,39.0,39.0,72.0,72.0,72.0,72.0,21,28642.0,0.6534087629163541,11061.0,278.0,140.0,44.29,49.17,57.43,63.77,15966.0,8928.0,2001.0
1.0,,64.0,,76.0,,76.0,,7.0,1.0,50.29,104.0,66.0,165.0,462.0,165.0,505.0,-5.783582089552242,202.0,233,21233,2.0,,22.5,,32.0,,64.0,,50.78,15.962548527060981,52.54,-7.423523129007847,1.4122193777077587,57.37,59.8,7.354041916167664,3.0,,57.67,,66.0,,198.0,,21,28972.0,0.011521541791774226,12080.0,305.0,173.0,51.99,52.61,58.68,60.24,17896.0,10421.0,2002.0
1.0,1.0,61.0,61.0,100.0,100.0,100.0,100.0,18.0,5.0,47.89,64.8,59.33,76.2,1068.0,381.0,729.0,44.35643564356435,347.0,233,21233,3.0,2.0,38.0,36.0,43.0,43.0,129.0,86.0,48.61,-4.273335959038993,54.17,7.978407717821967,1.524891997531372,59.3,60.29,3.3641275928185443,1.0,,48.0,,37.0,,37.0,,21,43232.0,0.49219936490404526,20919.0,584.0,314.0,50.0,54.96,59.53,59.96,34765.0,18826.0,2003.0
2.0,1.0,41.0,60.0,63.0,76.0,126.0,76.0,23.0,5.0,73.04,41.0,55.48,62.4,1276.0,312.0,683.0,-6.310013717421126,282.0,233,21233,2.0,,36.5,,67.0,,134.0,,53.2,9.442501542892412,52.14,-4.220999378716606,1.4605263157894735,62.16,58.24,4.822934232715004,1.0,,60.0,,88.0,,88.0,,21,42455.0,-0.017972797927461093,16424.0,553.0,263.0,51.1,52.88,61.03,57.43,33752.0,15103.0,2004.0
,,,,,,,,15.0,8.0,52.8,65.63,53.67,53.88,805.0,431.0,575.0,-15.812591508052709,260.0,233,21233,,,,,,,,,51.94,-2.3684210526315863,52.17,4.551509538032472,1.5270023103581056,63.45,60.52,2.075289575289596,7.0,,41.71,,105.14,,736.0,,21,36481.0,-0.14071369685549406,15735.0,487.0,237.0,52.14,51.29,61.46,59.54,29932.0,14112.0,2005.0
,,,,,,,,13.0,6.0,44.85,58.83,49.15,71.33,639.0,428.0,540.0,-6.086956521739129,270.0,233,21233,,,,,,,,,54.85,5.602618405852922,59.37,-4.947195338242494,1.4514585232452142,63.69,63.08,0.378250591016549,2.0,,29.5,,61.5,,123.0,,21,34395.0,-0.057180450097310875,17032.0,478.0,256.0,54.96,59.36,64.88,63.64,31011.0,16291.0,2006.0
2.0,1.0,36.5,37.0,56.0,47.0,112.0,47.0,15.0,6.0,44.13,37.33,39.13,37.67,587.0,226.0,471.0,-12.777777777777777,244.0,233,21233,,,,,,,,,53.7,-2.096627164995435,52.34,1.1472147591057968,1.4681098696461823,63.07,60.03,-0.9734652221698781,2.0,1.0,47.0,42.0,38.0,46.0,76.0,46.0,21,29707.0,-0.1362988806512575,14648.0,415.0,222.0,52.93,52.47,61.78,59.39,25640.0,13185.0,2007.0
,,,,,,,,44.0,16.0,57.0,48.5,47.45,31.0,2088.0,496.0,1512.0,221.01910828025478,756.0,233,21233,4.0,,28.0,,16.0,,64.0,,73.94,37.69087523277466,89.76,-1.2340106323379119,1.4499932377603462,85.77,96.74,35.99175519264308,4.0,,25.0,,71.0,,284.0,,21,129680.0,3.365301107483085,73136.0,1360.0,700.0,64.08,69.14,74.61,75.65,101472.0,52952.0,2008.0
,,,,,,,,10.0,4.0,50.5,45.25,36.9,21.75,369.0,87.0,324.0,-78.57142857142857,194.0,233,21233,1.0,,33.0,,115.0,,115.0,,67.01,-9.372464160129823,74.72,-4.98028542304092,1.3777794359050886,73.86,70.69,-13.885974116824062,,,,,,,,,21,23931.0,-0.8154611351017891,13714.0,281.0,182.0,59.52,60.95,72.14,67.91,20270.0,12359.0,2009.0
,,,,,,,,6.0,3.0,56.0,74.0,79.67,97.0,478.0,291.0,265.0,-18.20987654320988,160.0,233,21233,1.0,1.0,32.0,32.0,33.0,33.0,33.0,33.0,72.54,8.252499626921361,82.57,-8.673967269129868,1.258271298593879,73.02,74.34,-1.1372867587327473,,,,,,,,,21,19349.0,-0.19146713467886844,11895.0,247.0,150.0,73.66,83.59,72.55,73.17,17920.0,10976.0,2010.0
,,,,,,,,4.0,1.0,50.25,14.0,28.5,10.0,114.0,10.0,285.0,7.547169811320753,164.0,233,21233,1.0,1.0,74.0,74.0,105.0,105.0,105.0,105.0,71.97,-0.7857733664185407,78.65,4.077191845547823,1.3095734333750173,75.4,77.43,3.2593809915091976,1.0,1.0,11.0,11.0,29.0,29.0,29.0,29.0,21,21490.0,0.11065171326683543,12699.0,268.0,158.0,72.2,79.39,75.76,78.22,20303.0,12359.0,2011.0
,,,,,,,,4.0,1.0,59.0,59.0,95.0,140.0,380.0,140.0,328.0,15.087719298245617,178.0,233,21233,2.0,,65.0,,61.5,,123.0,,65.03,-9.642906766708348,71.67,14.385527430514644,1.4979624788559127,77.93,78.22,3.3554376657825014,3.0,2.0,43.33,61.0,82.33,73.5,247.0,147.0,21,25562.0,0.18948348068869247,13924.0,305.0,172.0,65.33,71.26,76.29,76.77,23267.0,13205.0,2012.0
,,,,,,,,6.0,3.0,60.5,50.67,96.83,98.67,581.0,296.0,305.0,-7.012195121951215,174.0,233,21233,,,,,,,,,68.9,5.951099492541911,76.95,-0.3847653088989711,1.492198838896952,82.25,86.49,5.543436417297576,,,,,,,,,21,25087.0,-0.018582270557859326,15050.0,283.0,166.0,69.98,78.02,82.25,86.26,23276.0,14319.0,2013.0
,,,,,,,,1.0,,20.0,,76.0,,76.0,,156.0,-48.852459016393446,86.0,233,21233,1.0,1.0,84.0,84.0,148.0,148.0,148.0,148.0,63.69,-7.561683599419455,73.83,19.42573283109057,1.7820693986497094,90.8,99.08,10.3951367781155,,,,,,,,,21,14165.0,-0.4353649300434488,8521.0,149.0,83.0,63.5,73.52,89.58,96.84,13347.0,8038.0,2014.0
