year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,083,238.59,128.21,14465,3451190,06083,2.32616410576,,,,,
2001,06,083,257.93,125.08,28871,7446689,06083,2.57765030381,8.1059558238,-2.44130723033,99.5921189077,1.15771632393,10.8111976029
2002,06,083,285.03,131.01,36952,10532478,06083,2.71954430959,10.5067266313,4.7409657819,27.9900245922,0.414384030272,5.5047810628
2003,06,083,289.96,127.63,51452,14918774,06083,2.83984956515,1.72964249377,-2.57995572857,39.2400952587,0.416454323474,4.42372845811
2004,06,083,353.27,140.51,36489,12890584,06083,3.14274784713,21.8340460753,10.0916712372,-29.0814739952,-0.135948838691,10.6659974421
2005,06,083,408.63,159.59,34179,13966447,06083,3.20062347265,15.6707334334,13.5791046901,-6.33067499794,0.0834611527298,1.84156121762
2006,06,083,427.04,174.72,28186,12036622,06083,3.05517399267,4.50529819152,9.48054389373,-17.5341584014,-0.138175800903,-4.544410838
2007,06,083,450.9,196.46,21679,9774966,06083,2.86890461163,5.58729861371,12.4427655678,-23.0859291847,-0.187897900258,-6.09685017923
2008,06,083,431.27,189.5,46052,19860964,06083,2.84478891821,-4.35351519184,-3.54270589433,112.426772453,1.03181924111,-0.84058888965
2009,06,083,391.66,177.48,14657,5740545,06083,2.75847982871,-9.18450158833,-6.34300791557,-68.1729349431,-0.710963425542,-3.03393650546
2010,06,083,406.77,174.95,13877,5644774,06083,2.90633038011,3.85793800746,-1.42551273383,-5.32168929522,-0.0166832591679,5.35985617355
2011,06,083,414.03,180.05,13505,5591519,06083,2.87440988614,1.78479238882,2.91511860532,-2.68069467464,-0.00943439011022,-1.09830920064
2012,06,083,2.94,173.73,19224,56457,06083,0.0211535140736,-99.2899065285,-3.51013607331,42.3472787856,-0.989903101465,-99.2640745436
2013,06,083,424.56,178.2,15715,6671921,06083,2.97811447811,14340.8163265,2.57295803834,-18.2532251352,117.177037391,13978.5803614
2014,06,083,454.33,179.14,9543,4335701,06083,3.17021603215,7.01196532881,0.527497194164,-39.2745784283,-0.350157023742,6.45044223286
