year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,05,107,42.4,41.34,637,27009,05107,1.28205128205,,,,,
2001,05,107,51.01,47.57,718,36624,05107,1.3403931049,20.3066037736,15.0701499758,12.715855573,0.355992446962,4.55066218205
2002,05,107,58.52,49.63,510,29844,05107,1.47390691114,14.7226034111,4.33046037419,-28.9693593315,-0.185124508519,9.96079476659
2003,05,107,62.51,52.97,632,39505,05107,1.47512743062,6.81818181818,6.72980052388,23.9215686275,0.323716659965,0.0828084507526
2004,05,107,64.21,54.55,589,37817,05107,1.47135655362,2.71956486962,2.98282046441,-6.80379746835,-0.0427287685103,-0.255630593147
2005,05,107,67.24,53.61,623,41891,05107,1.56780451408,4.71889113845,-1.72318973419,5.77249575552,0.10772932808,6.55503659024
2006,05,107,72.53,54.35,442,32057,05107,1.66812327507,7.86734086853,1.3803394889,-29.0529695024,-0.234752094722,6.39867790178
2007,05,107,73.78,61.32,448,33055,05107,1.50399543379,1.72342478974,12.8242870285,1.35746606335,0.031132046043,-9.83907147224
2008,05,107,81.1,57.03,716,58068,05107,1.77757320708,9.92138791,-6.99608610568,59.8214285714,0.75670851611,18.1900667481
2009,05,107,85.33,73.68,117,9984,05107,1.44764522258,5.21578298397,29.1951604419,-83.6592178771,-0.828063649514,-18.5605849135
2010,05,107,83.17,99.7,198,16467,05107,1.04275325978,-2.53134888082,35.3148751357,69.2307692308,0.649338942308,-27.96900487
2011,05,107,60.9,71.59,187,11389,05107,1.06334683615,-26.7764819045,-28.1945837513,-5.55555555556,-0.308374324406,1.97492323115
2012,05,107,2.96,91.5,216,639,05107,0.0404371584699,-95.1395730706,27.8111468082,15.5080213904,-0.94389323031,-96.1971807227
2013,05,107,79.98,71.36,225,17995,05107,1.40099495516,2602.02702703,-22.0109289617,4.16666666667,27.1611893584,3364.62265937
2014,05,107,81.19,78.88,181,14696,05107,1.28660623732,1.51287821955,10.5381165919,-19.5555555556,-0.183328702417,-8.16482010969
