year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,097,65.2,49.13,17254,1124957,01097,1.65886423774,,,,,
2001,01,097,78.6,57.27,22864,1797120,01097,1.71555788371,20.5521472393,16.5682882149,32.5141996059,0.597501060041,3.41761819216
2002,01,097,88.73,64.04,23363,2073050,01097,1.73192535915,12.8880407125,11.8211978348,2.18247025892,0.153540108618,0.954061392927
2003,01,097,97.09,68.78,31330,3041703,01097,1.76450276243,9.42184154176,7.40162398501,34.1009288191,0.467259834543,1.88099349134
2004,01,097,95.51,63.42,27083,2586733,01097,1.88248975087,-1.62735606139,-7.79296307066,-13.5556974146,-0.14957739135,6.6866989924
2005,01,097,99.52,64.82,27078,2694674,01097,1.91916075285,4.19851324469,2.20750551876,-0.0184617656833,0.0417286979367,1.94800539923
2006,01,097,108.25,69.93,28950,3133752,01097,1.93497068497,8.77210610932,7.88336933045,6.9133614004,0.162942901442,0.823794051286
2007,01,097,124.9,75.39,24859,3104952,01097,2.07089799708,15.3810623557,7.80780780781,-14.1312607945,-0.00919026138635,7.02477371709
2008,01,097,135.88,83.56,55448,7534360,01097,2.03267113451,8.79103282626,10.836981032,123.050002011,1.42656247182,-1.84590755419
2009,01,097,148.02,89.19,11568,1712346,01097,2.07450386815,8.93435384162,6.737673528,-79.1372096379,-0.772728406925,2.05801779354
2010,01,097,145.94,91.39,9050,1320783,01097,1.99611554875,-1.40521551142,2.46664424263,-21.7669432918,-0.22867049066,-3.77865380746
2011,01,097,141.5,94.48,7538,1066597,01097,1.87208933108,-3.04234616966,3.38111390743,-16.7071823204,-0.192450993085,-6.21337866686
2012,01,097,2.92,96.4,9005,26272,01097,0.0378630705394,-97.9363957597,2.03217612193,19.4613955956,-0.975368391248,-97.9774965911
2013,01,097,129.12,88.72,9720,1254998,01097,1.81920649234,4321.91780822,-7.96680497925,7.94003331483,46.7694123021,4704.69879072
2014,01,097,127.64,84.61,6032,769921,01097,1.88571090888,-1.14622057001,-4.63255184851,-37.9423868313,-0.386516153811,3.65568267378
