year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,017,154.94,97.68,10975,1700504,06017,1.98274979525,,,,,
2001,06,017,184.1,98.71,22451,4133232,06017,2.33132408064,18.82018846,1.05446355446,104.564920273,1.43059234204,17.5803465584
2002,06,017,203.91,105.08,28932,5899596,06017,2.42565188428,10.7604562738,6.45324688481,28.8673110329,0.427356606162,4.04610428991
2003,06,017,220.65,105.81,38875,8577661,06017,2.60667706266,8.20950419303,0.6947087933,34.3667910964,0.453940405411,7.46294963239
2004,06,017,266.36,115.01,27772,7397331,06017,2.89496565516,20.7160661681,8.6948303563,-28.5607717042,-0.137605111697,11.0596205656
2005,06,017,319.97,129.74,27331,8744979,06017,3.08280021582,20.1268959303,12.8075819494,-1.5879302895,0.182180302598,6.48831741133
2006,06,017,339.25,151.13,20962,7111402,06017,2.80594521273,6.02556489671,16.4868197934,-23.3032088105,-0.186801706442,-8.98063395951
2007,06,017,339.58,153.6,17003,5773927,06017,2.76350911458,0.0972733971997,1.63435452921,-18.8865566263,-0.188074728443,-1.51236374662
2008,06,017,316.48,141.93,40636,12860556,06017,2.78728950891,-6.80252076094,-7.59765625,138.993118861,1.22734994744,0.8605144164
2009,06,017,285.39,129.6,12610,3598826,06017,2.75260416667,-9.82368554095,-8.68738110336,-68.9684024018,-0.720165597817,-1.24441117922
2010,06,017,273.82,134.56,11553,3163432,06017,2.54366082045,-4.05410140509,3.82716049383,-8.38223632038,-0.120982231428,-7.59075165057
2011,06,017,264.37,138.92,10147,2682563,06017,2.37879714944,-3.45117230297,3.2401902497,-12.1699991344,-0.152008641248,-6.48135434126
2012,06,017,2.92,136.85,14898,43476,06017,0.0266715381805,-98.8954873851,-1.49006622517,46.8217207056,-0.983793111289,-98.8787804716
2013,06,017,280.87,137.15,12888,3619842,06017,2.55987969377,9518.83561644,0.219218122031,-13.4917438582,82.2606955562,9497.79550937
2014,06,017,308.68,143.19,7509,2317886,06017,2.6946714156,9.90137786164,4.40393729493,-41.7364990689,-0.359672051985,5.2655490867
