year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,003,72.78,45.92,508,36972,08003,1.98116289199,,,,,
2001,08,003,84.43,59.9,562,47452,08003,1.76189482471,16.00714482,30.4442508711,10.6299212598,0.283457751812,-11.067644572
2002,08,003,94.56,58.42,659,62312,08003,2.02327969873,11.998104939,-2.47078464107,17.2597864769,0.313158560229,14.8354413873
2003,08,003,96.29,60.36,991,95423,08003,1.99407720345,1.82952622673,3.3207805546,50.3793626707,0.531374374117,-1.44332468247
2004,08,003,99.65,60.13,894,89090,08003,2.07155330118,3.48945892616,-0.381047051027,-9.78809283552,-0.0663676472129,3.88531083957
2005,08,003,106.0,60.5,961,101864,08003,2.19008264463,6.37230306071,0.615333444204,7.49440715884,0.143383095746,5.72176170315
2006,08,003,106.68,64.31,876,93448,08003,2.07354999223,0.641509433962,6.29752066116,-8.84495317378,-0.0826199638734,-5.3209248833
2007,08,003,122.54,66.82,595,72910,08003,2.29235258905,14.8668916385,3.90296998912,-32.0776255708,-0.21977998459,10.5520772415
2008,08,003,129.39,69.45,900,116452,08003,2.3288336933,5.59001142484,3.93594732116,51.2605042017,0.5972020299,1.59142639896
2009,08,003,153.93,76.99,215,33096,08003,2.49918820626,18.9659169951,10.8567314615,-76.1111111111,-0.715797066603,7.31501409679
2010,08,003,142.93,88.46,149,21297,08003,2.01969816866,-7.14610537257,14.8980387063,-30.6976744186,-0.356508339376,-19.185831479
2011,08,003,150.63,79.01,134,20185,08003,2.38308441969,5.38725250122,-10.6827944834,-10.067114094,-0.0522139268442,17.9921067746
2012,08,003,2.91,88.53,182,529,08003,0.0410877668587,-98.0681139215,12.0491077079,35.8208955224,-0.973792420114,-98.275857686
2013,08,003,132.82,91.08,217,28823,08003,1.82284804567,4464.26116838,2.88037953236,19.2307692308,53.4858223062,4336.47388271
2014,08,003,141.83,75.61,163,23119,08003,2.34476259754,6.78361692516,-16.985068072,-24.8847926267,-0.197897512403,28.6318189333
