year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,47,079,52.05,40.96,1477,76878,47079,1.58843994141,,,,,
2001,47,079,63.58,47.85,1645,104589,47079,1.66091954023,22.1517771374,16.8212890625,11.3744075829,0.360454226177,4.56294235207
2002,47,079,77.24,53.22,1732,133788,47079,1.81416760616,21.4847436301,11.2225705329,5.28875379939,0.279178498695,9.22670016345
2003,47,079,78.07,54.13,1981,154664,47079,1.80283576575,1.07457276023,1.70988350244,14.376443418,0.156037910724,-0.624630291902
2004,47,079,74.9,55.92,1947,145825,47079,1.67426680973,-4.06045856283,3.30685387031,-1.71630489652,-0.0571496922361,-7.13148465676
2005,47,079,80.78,58.27,1803,145649,47079,1.73288141411,7.85046728972,4.20243204578,-7.39599383667,-0.00120692611006,3.50091180438
2006,47,079,83.78,58.41,1560,130703,47079,1.79292929293,3.71379054221,0.240260854642,-13.4775374376,-0.10261656448,3.46520415845
2007,47,079,108.66,69.9,1359,147674,47079,1.94313304721,29.6968250179,19.6712891628,-12.8846153846,0.12984399746,8.37756150638
2008,47,079,93.11,84.33,4188,389960,47079,1.38014348393,-14.3106939076,20.643776824,208.167770419,1.64068150114,-28.9732895072
2009,47,079,114.47,76.87,912,104396,47079,1.8614218811,22.9406078831,-8.84619945452,-78.223495702,-0.732290491332,34.8716204343
2010,47,079,110.01,71.86,830,91312,47079,1.9136167548,-3.89621734952,-6.51749707298,-8.99122807018,-0.125330472432,2.80403245675
2011,47,079,105.43,79.34,705,74330,47079,1.66104739098,-4.16325788565,10.4091288617,-15.0602409639,-0.185977746627,-13.1985343038
2012,47,079,2.96,83.68,836,2473,47079,0.0442160611855,-97.1924499668,5.47012856063,18.5815602837,-0.966729449751,-97.3380614288
2013,47,079,108.64,76.86,755,82021,47079,1.76684881603,3570.27027027,-8.15009560229,-9.68899521531,32.1665992721,3895.94348447
2014,47,079,106.73,113.16,515,54968,47079,1.17897225168,-1.75810014728,47.2287275566,-31.7880794702,-0.329830165445,-33.2726014256
