year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,06,035,85.82,63.39,916,78614,06035,1.69230162486,,,,,
2001,06,035,101.58,66.9,1566,159070,06035,1.89798206278,18.3640177115,5.53715097018,70.96069869,1.02343094105,12.1538876342
2002,06,035,106.86,67.84,1924,205597,06035,1.96897110849,5.19787359716,1.40508221226,22.8607918263,0.292493870623,3.74023796654
2003,06,035,117.84,72.55,2984,351645,06035,2.03032391454,10.2751263335,6.94280660377,55.0935550936,0.710360559736,3.1159830526
2004,06,035,125.93,71.36,2747,345943,06035,2.20589265695,6.86524100475,-1.64024810476,-7.94235924933,-0.0162152170513,8.64732672218
2005,06,035,150.42,77.32,2926,440115,06035,2.43177703052,19.4473119987,8.35201793722,6.51619949035,0.272218255609,10.2400437691
2006,06,035,164.3,83.39,2583,424374,06035,2.46282527881,9.22749634357,7.85049146405,-11.7224880383,-0.0357656521591,1.27677200246
2007,06,035,183.53,87.56,1858,341005,06035,2.62006052992,11.7041996348,5.00059959228,-28.0681378242,-0.196451714761,6.38434453571
2008,06,035,197.08,102.16,4076,803288,06035,2.41141346907,7.38298915709,16.6742804934,119.375672766,1.35564874415,-7.96344429724
2009,06,035,187.36,96.95,902,169002,06035,2.41567818463,-4.93200730668,-5.09984338293,-77.8704612365,-0.789612193883,0.176855425991
2010,06,035,162.4,96.37,586,95168,06035,2.10646466743,-13.3219470538,-0.598246518824,-35.0332594235,-0.436882403759,-12.800277751
2011,06,035,154.74,89.68,453,70095,06035,2.15683541481,-4.71674876847,-6.9419943966,-22.6962457338,-0.263460406859,2.3912457759
2012,06,035,2.96,89.26,685,2031,06035,0.0414519381582,-98.0871138684,-0.468331846566,51.2141280353,-0.971025037449,-98.0781130598
2013,06,035,149.01,91.93,706,105203,06035,2.02613401501,4934.12162162,2.99126148331,3.06569343066,50.7986213688,4787.91141027
2014,06,035,147.05,85.24,367,53968,06035,2.15641130924,-1.31534796322,-7.2772761884,-48.0169971671,-0.487010826687,6.42984586744
