asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
4.0,3.0,34.0,38.67,91.25,88.33,365.0,265.0,28.0,11.0,47.07,52.73,54.96,53.64,1539.0,590.0,2796.0,,1396.0,167,39167,4.0,3.0,41.5,46.33,69.0,78.67,276.0,236.0,45.39,,51.87,,1.61571932144,58.67,63.27,,8.0,4.0,39.63,29.0,64.13,84.75,513.0,339.0,39,164037.0,,88319.0,2036.0,1233.0,47.26,53.0,59.61,63.71,121362.0,78550.0,2000.0
4.0,4.0,34.0,34.0,62.0,62.0,248.0,248.0,22.0,11.0,43.23,50.27,76.59,90.91,1685.0,1000.0,3950.0,41.2732474964,2241.0,167,39167,3.0,2.0,63.33,76.5,101.0,99.0,303.0,198.0,53.44,17.7351839612,59.32,1.32430617715,1.63711639222,69.99,73.28,19.2943582751,4.0,2.0,50.25,44.0,99.5,69.5,398.0,139.0,39,276476.0,0.685449014552,164216.0,2728.0,1993.0,55.3,58.84,71.02,73.08,193739.0,145651.0,2001.0
8.0,7.0,115.13,123.57,168.63,176.43,1349.0,1235.0,21.0,13.0,47.86,49.77,61.48,68.31,1291.0,888.0,3932.0,-0.455696202532,2191.0,167,39167,5.0,4.0,64.6,62.0,97.6,83.5,488.0,334.0,55.24,3.36826347305,60.36,8.26919620978,1.77249275887,78.33,80.79,11.9159879983,13.0,6.0,61.0,61.83,79.62,64.17,1035.0,385.0,39,307996.0,0.114006279026,177000.0,2746.0,1913.0,56.85,60.55,79.07,80.39,217136.0,153792.0,2002.0
6.0,5.0,151.5,165.8,165.0,183.8,990.0,919.0,41.0,19.0,51.07,63.74,90.32,104.21,3703.0,1980.0,4548.0,15.6663275687,2602.0,167,39167,10.0,7.0,65.3,69.57,78.5,64.14,785.0,449.0,61.86,11.9840695148,67.52,-4.39722779131,1.69455221468,83.86,84.7,7.05987488829,7.0,3.0,43.86,56.33,46.71,46.33,327.0,139.0,39,381376.0,0.238249847401,220377.0,3938.0,2425.0,59.97,63.68,83.17,83.97,327536.0,203622.0,2003.0
9.0,4.0,64.78,72.5,126.0,129.25,1134.0,517.0,31.0,12.0,50.61,51.42,108.68,127.92,3369.0,1535.0,3751.0,-17.5241864556,1772.0,167,39167,4.0,2.0,52.5,51.0,71.5,89.5,286.0,179.0,56.85,-8.09893307468,61.15,12.4328334635,1.90523306948,86.65,87.68,3.32697352731,16.0,6.0,120.69,40.17,88.31,90.17,1413.0,541.0,39,325024.0,-0.147759691223,155377.0,3228.0,1658.0,55.52,60.51,84.68,87.2,273362.0,144582.0,2004.0
14.0,9.0,139.14,147.22,157.64,202.89,2207.0,1826.0,31.0,11.0,52.58,64.91,93.87,90.45,2910.0,995.0,3489.0,-6.98480405225,1483.0,167,39167,2.0,2.0,48.0,48.0,122.0,122.0,244.0,244.0,58.4,2.72647317502,60.59,2.4350639085,1.95162671233,91.18,90.96,5.22792844778,6.0,,30.33,,60.67,,364.0,,39,318142.0,-0.0211738210101,134892.0,2984.0,1398.0,56.63,60.21,89.17,89.72,266089.0,125423.0,2005.0
11.0,7.0,54.55,68.29,122.36,164.14,1346.0,1149.0,39.0,15.0,75.69,95.67,75.92,80.93,2961.0,1214.0,2925.0,-16.1650902837,1246.0,167,39167,7.0,1.0,61.0,88.0,93.0,84.0,651.0,84.0,61.92,6.02739726027,69.75,-4.75380781292,1.8588501292,92.08,93.05,0.987058565475,12.0,6.0,45.08,37.67,90.58,80.0,1087.0,480.0,39,269326.0,-0.15344091632,115946.0,2423.0,1133.0,61.57,68.92,90.84,92.07,220113.0,104315.0,2006.0
6.0,4.0,116.83,148.0,164.17,195.0,985.0,780.0,20.0,8.0,70.45,88.63,93.25,120.5,1865.0,964.0,2440.0,-16.5811965812,1101.0,167,39167,4.0,2.0,128.5,186.5,99.0,90.0,396.0,180.0,62.47,0.888242894057,66.44,8.24787905145,2.0121658396,100.56,101.16,9.20938314509,5.0,2.0,40.8,50.0,75.2,92.5,376.0,185.0,39,245378.0,-0.088918262626,111377.0,2129.0,1037.0,61.7,65.49,100.3,100.89,213535.0,104619.0,2007.0
48.0,28.0,165.0,240.29,138.0,185.57,6624.0,5196.0,40.0,16.0,95.2,98.5,86.4,78.0,3456.0,1248.0,6384.0,161.639344262,3248.0,167,39167,4.0,4.0,33.0,33.0,101.0,101.0,404.0,404.0,70.27,12.4859932768,73.94,-7.8113807873,1.8549879038,104.28,104.65,3.69928400955,44.0,8.0,52.64,42.5,74.09,95.5,3260.0,764.0,39,665736.0,1.71310386424,339892.0,5904.0,3120.0,69.29,72.23,104.77,104.12,618552.0,324848.0,2008.0
6.0,3.0,236.33,345.67,254.5,309.33,1527.0,928.0,7.0,5.0,61.43,43.0,122.71,119.2,859.0,596.0,1755.0,-72.5093984962,1073.0,167,39167,2.0,1.0,61.0,29.0,88.5,53.0,177.0,53.0,72.7,3.45809022342,76.97,-0.44129549636,1.84680192572,107.41,109.03,3.00153433065,5.0,1.0,103.8,108.0,116.8,32.0,584.0,32.0,39,188504.0,-0.716848720814,116985.0,1609.0,1037.0,72.01,76.3,107.72,108.43,173316.0,112438.0,2009.0
