year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,053,146.88,122.76,33,4847,08053,1.49560117302,,,,,
2001,08,053,145.43,100.06,94,13670,08053,1.81678492904,-0.98720043573,-18.4913652656,184.848484848,1.82030121725,21.4752276085
2002,08,053,159.84,122.06,100,15984,08053,1.6368998853,9.90854706732,21.9868079153,6.3829787234,0.169275786394,-9.90128445391
2003,08,053,160.73,132.33,147,23628,08053,1.51826872213,0.556806806807,8.41389480583,47.0,0.478228228228,-7.24730719535
2004,08,053,190.54,166.8,65,12385,08053,1.42790767386,18.5466309961,26.0485150759,-55.7823129252,-0.47583375656,-5.95158465401
2005,08,053,173.37,208.15,71,12309,08053,1.04113619986,-9.01123123754,24.7901678657,9.23076923077,-0.00613645538958,-27.0865883758
2006,08,053,220.69,161.93,136,30014,08053,1.70359105786,27.2942262214,-22.2051405237,91.5492957746,1.43837842229,63.6280688444
2007,08,053,207.74,165.32,109,22644,08053,1.57074159206,-5.86795958131,2.09349719014,-19.8529411765,-0.245552075698,-7.79820163926
2008,08,053,226.17,128.63,216,48852,08053,2.1978737464,8.87166650621,-22.1933220421,98.1651376147,1.1573926868,39.9258641593
2009,08,053,285.91,354.23,86,24588,08053,1.00891370014,26.4137595614,175.38676825,-60.1851851852,-0.496683861459,-54.0959210333
2010,08,053,274.77,231.63,62,17036,08053,1.48280663127,-3.89633101326,-34.6102814556,-27.9069767442,-0.307141695136,46.9706111694
2011,08,053,192.83,167.28,78,15041,08053,1.44092240555,-29.8213050915,-27.7813754695,25.8064516129,-0.117104954215,-2.82465864629
2012,08,053,2.87,147.29,83,238,08053,0.0243567112499,-98.5116423793,-11.950023912,6.41025641026,-0.984176584004,-98.3096444919
2013,08,053,249.47,181.2,55,13721,08053,1.72095750552,8592.33449477,23.0226084595,-33.734939759,56.6512605042,6965.63988816
2014,08,053,221.83,127.41,29,6433,08053,2.17634016168,-11.0794885157,-29.6854304636,-47.2727272727,-0.531156621238,26.4610052662
