year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,01,037,52.75,43.05,302,15929,01037,1.53164924506,,,,,
2001,01,037,61.68,49.93,398,24547,01037,1.54416182656,16.9289099526,15.981416957,31.7880794702,0.541025801996,0.816935178444
2002,01,037,75.84,61.13,343,26014,01037,1.55079339113,22.9571984436,22.4314039656,-13.8190954774,0.0597629038172,0.429460466022
2003,01,037,77.28,57.73,435,33615,01037,1.67330677291,1.89873417722,-5.56191722558,26.8221574344,0.292188821404,7.90004538807
2004,01,037,87.02,56.1,422,36721,01037,1.9389483066,12.6035196687,-2.82348865408,-2.98850574713,0.0923992265358,15.875244037
2005,01,037,89.05,69.44,424,37759,01037,1.60300259217,2.33279705815,23.7789661319,0.473933649289,0.0282672040522,-17.3261821002
2006,01,037,100.47,64.84,359,36068,01037,1.93688309685,12.8242560359,-6.62442396313,-15.3301886792,-0.0447840250007,20.8284444654
2007,01,037,119.17,81.37,393,46832,01037,1.8306808406,18.6125211506,25.493522517,9.47075208914,0.298436287013,-5.48315261885
2008,01,037,116.18,76.31,1008,117108,01037,1.90309264841,-2.50902072669,-6.21850804965,156.488549618,1.50059788179,3.95545778363
2009,01,037,149.15,99.76,230,34304,01037,1.86886026464,28.3783783784,30.729917442,-77.1825396825,-0.707073812208,-1.79877652311
2010,01,037,144.44,106.63,186,26866,01037,1.69323830067,-3.15789473684,6.8865276664,-19.1304347826,-0.216826026119,-9.39727636638
2011,01,037,118.24,105.13,153,18090,01037,1.40587843622,-18.1390196621,-1.40673356466,-17.7419354839,-0.326658229733,-16.9710231768
2012,01,037,2.93,96.77,228,669,01037,0.0378474733905,-97.5219891746,-7.95205935508,49.0196078431,-0.963018242123,-97.3079128027
2013,01,037,137.19,101.68,253,34709,01037,1.68654110936,4582.25255973,5.07388653508,10.9649122807,50.8819133034,4356.15244104
2014,01,037,136.14,98.3,158,21510,01037,1.73118006104,-0.765361906845,-3.32415420928,-37.5494071146,-0.380276009104,2.64677519137
