year,state,county,fips,loan_average_app,income_average_app,count_app,value_app,native_loan_average_app,native_income_average_app,native_count_app,native_value_app,black_loan_average_app,black_income_average_app,black_count_app,black_value_app,asian_loan_average_app,asian_income_average_app,asian_count_app,asian_value_app,white_loan_average_app,white_income_average_app,white_count_app,white_value_app,hawaiian_loan_average_app,hawaiian_income_average_app,hawaiian_count_app,hawaiian_value_app,not_applicable_loan_average_app,not_applicable_income_average_app,not_applicable_count_app,not_applicable_value_app,not_provided_loan_average_app,not_provided_income_average_app,not_provided_count_app,not_provided_value_app,no_co_app_loan_average_app,no_co_app_income_average_app,no_co_app_count_app,no_co_app_value_app
2007,48,449,48449,95.33,64.85,1012,96477,63.5,29.5,2.0,127.0,75.23,51.56,48.0,3611.0,89.0,32.75,4.0,356.0,94.86,65.23,851.0,80726.0,47.0,20.0,1.0,47.0,122.86,78.86,14.0,1720.0,107.5,68.78,92.0,9890.0,,,,
2007,48,365,48365,92.54,73.67,529,48956,81.4,59.6,5.0,407.0,86.82,55.84,49.0,4254.0,158.0,127.0,2.0,316.0,91.78,76.17,381.0,34967.0,60.67,37.33,3.0,182.0,76.44,62.67,9.0,688.0,101.78,74.81,80.0,8142.0,,,,
2007,13,135,13135,176.49,92.92,64545,11391862,158.27,80.49,371.0,58718.0,179.34,85.25,13908.0,2494284.0,186.47,89.65,5914.0,1102782.0,174.38,97.27,31200.0,5440725.0,180.51,90.96,325.0,58665.0,164.04,93.68,1975.0,323985.0,176.25,92.39,10852.0,1912703.0,,,,
2007,46,101,46101,106.62,114.31,230,24522,67.08,53.25,12.0,805.0,,,,,62.0,36.0,1.0,62.0,111.72,125.11,194.0,21674.0,,,,,112.08,66.42,12.0,1345.0,57.82,49.82,11.0,636.0,,,,
2007,31,003,31003,95.13,69.48,120,11415,,,,,,,,,,,,,88.15,67.72,114.0,10049.0,,,,,300.5,126.0,4.0,1202.0,82.0,56.5,2.0,164.0,,,,
2007,38,001,38001,111.83,98.65,75,8387,,,,,,,,,,,,,110.87,99.38,63.0,6985.0,,,,,116.83,94.83,12.0,1402.0,,,,,,,,
2007,47,053,47053,92.45,59.16,2325,214956,126.5,64.33,6.0,759.0,61.83,40.57,363.0,22445.0,69.5,39.5,4.0,278.0,98.72,63.73,1655.0,163378.0,126.0,171.5,2.0,252.0,84.45,47.81,47.0,3969.0,96.27,57.29,248.0,23875.0,,,,
2007,53,025,53025,148.35,96.22,5313,788191,112.93,56.72,101.0,11406.0,140.48,74.68,50.0,7024.0,181.98,138.92,50.0,9099.0,147.93,97.31,4200.0,621296.0,135.83,61.57,23.0,3124.0,152.05,124.64,109.0,16573.0,153.42,91.13,780.0,119669.0,,,,
2007,48,259,48259,218.9,139.26,2389,522960,186.92,100.92,12.0,2243.0,326.14,214.29,7.0,2283.0,192.13,125.47,15.0,2882.0,221.09,141.69,1860.0,411225.0,206.8,132.8,5.0,1034.0,233.56,136.88,113.0,26392.0,203.98,128.47,377.0,76901.0,,,,
2007,41,003,41003,199.09,109.83,4414,878777,191.9,118.9,30.0,5757.0,240.36,126.0,11.0,2644.0,209.26,128.05,82.0,17159.0,200.57,110.68,3518.0,705596.0,230.5,104.8,10.0,2305.0,178.44,119.15,167.0,29800.0,193.82,99.02,596.0,115516.0,,,,
2007,06,073,06073,368.28,158.38,224919,82832765,323.98,117.08,4161.0,1348079.0,314.95,125.96,7197.0,2266689.0,361.75,149.47,16874.0,6104204.0,373.53,162.42,142141.0,53093420.0,334.66,130.41,3360.0,1124470.0,330.1,149.75,6810.0,2247961.0,375.16,161.4,44376.0,16647942.0,,,,
2007,53,035,53035,239.74,106.49,21534,5162486,194.03,82.31,182.0,35313.0,214.68,92.69,388.0,83296.0,246.89,108.81,840.0,207390.0,238.0,106.33,15941.0,3793889.0,224.72,88.95,320.0,71909.0,234.86,105.31,635.0,149139.0,254.51,111.67,3228.0,821550.0,,,,
2007,40,085,40085,96.02,61.69,322,30919,104.88,51.75,8.0,839.0,74.75,44.63,8.0,598.0,200.0,46.0,1.0,200.0,98.93,63.78,260.0,25721.0,,,,,71.8,60.6,5.0,359.0,80.05,54.03,40.0,3202.0,,,,
2007,19,059,19059,176.42,108.37,1240,218756,,,,,109.25,33.5,4.0,437.0,121.67,34.67,3.0,365.0,178.03,105.68,1102.0,196193.0,,,,,173.67,133.52,42.0,7294.0,162.55,135.7,89.0,14467.0,,,,
2007,19,197,19197,68.88,61.55,364,25074,64.0,77.0,1.0,64.0,,,,,109.0,67.0,1.0,109.0,67.85,61.93,315.0,21374.0,37.0,65.0,2.0,74.0,91.57,63.57,7.0,641.0,74.0,57.34,38.0,2812.0,,,,
2007,48,427,48427,87.3,70.21,929,81103,83.57,44.43,7.0,585.0,,,,,88.57,141.21,14.0,1240.0,86.67,67.92,762.0,66044.0,,,,,65.17,52.83,6.0,391.0,91.74,77.59,140.0,12843.0,,,,
2007,21,167,21167,111.84,63.05,1322,147853,118.0,65.2,5.0,590.0,94.16,52.22,37.0,3484.0,192.0,28.0,2.0,384.0,113.58,63.61,1100.0,124935.0,,,,,103.54,67.95,37.0,3831.0,103.75,60.67,141.0,14629.0,,,,
2007,72,045,72045,85.57,82.62,254,21735,92.5,45.5,2.0,185.0,76.8,36.0,5.0,384.0,,,,,88.07,43.74,195.0,17173.0,,,,,80.29,283.36,42.0,3372.0,62.1,28.3,10.0,621.0,,,,
2007,37,083,37083,109.96,70.53,2106,231574,81.63,50.63,35.0,2857.0,81.74,51.12,733.0,59917.0,173.53,113.18,17.0,2950.0,129.6,84.37,1000.0,129603.0,102.33,54.33,3.0,307.0,147.09,110.87,46.0,6766.0,107.26,65.25,272.0,29174.0,,,,
2007,55,089,55089,216.31,114.97,5203,1125483,274.43,95.86,7.0,1921.0,300.6,120.4,80.0,24048.0,292.24,129.88,83.0,24256.0,212.06,110.34,4273.0,906116.0,513.0,279.6,5.0,2565.0,217.73,127.96,230.0,50079.0,221.9,142.51,525.0,116498.0,,,,
2007,36,103,36103,316.94,151.06,92598,29348416,255.86,115.23,342.0,87504.0,284.34,110.34,6830.0,1942061.0,343.47,167.57,2061.0,707896.0,319.07,153.64,62599.0,19973576.0,267.33,119.87,306.0,81803.0,306.57,153.9,2417.0,740979.0,322.26,156.47,18043.0,5814597.0,,,,
2007,40,101,40101,91.46,67.26,2655,242826,79.65,59.03,255.0,20310.0,73.21,66.97,216.0,15813.0,121.33,58.83,6.0,728.0,95.56,69.04,1854.0,177162.0,99.13,69.0,8.0,793.0,86.56,66.14,43.0,3722.0,89.0,63.43,273.0,24298.0,,,,
2007,36,055,36055,105.42,78.14,29372,3096257,94.7,63.9,87.0,8239.0,76.51,54.7,2690.0,205807.0,128.44,85.39,574.0,73722.0,108.27,81.78,21474.0,2324984.0,88.97,74.18,94.0,8363.0,113.18,79.63,426.0,48213.0,106.02,73.58,4027.0,426929.0,,,,
2007,54,053,54053,73.55,59.83,737,54203,71.5,70.25,4.0,286.0,,,,,88.0,24.0,1.0,88.0,72.6,56.13,679.0,49294.0,,,,,102.17,362.67,6.0,613.0,83.45,74.49,47.0,3922.0,,,,
2007,13,057,13057,179.38,98.32,20453,3668946,169.32,91.88,68.0,11514.0,192.31,89.08,1044.0,200773.0,181.94,96.34,264.0,48033.0,178.92,99.97,15250.0,2728513.0,199.54,100.21,48.0,9578.0,162.49,94.28,670.0,108865.0,180.66,94.52,3109.0,561670.0,,,,
2007,29,149,29149,88.04,50.85,235,20689,64.0,51.0,2.0,128.0,,,,,120.0,41.0,3.0,360.0,85.72,52.44,196.0,16802.0,,,,,78.0,41.8,5.0,390.0,103.76,42.66,29.0,3009.0,,,,
2007,13,043,13043,121.96,65.8,309,37685,168.0,68.25,4.0,672.0,78.63,60.12,49.0,3853.0,57.0,23.5,2.0,114.0,122.88,65.52,212.0,26050.0,,,,,160.0,105.0,10.0,1600.0,168.63,66.41,32.0,5396.0,,,,
2007,38,019,38019,61.58,55.55,76,4680,,,,,,,,,,,,,60.23,54.8,65.0,3915.0,,,,,61.5,31.5,2.0,123.0,71.33,66.33,9.0,642.0,,,,
2007,22,065,22065,74.86,60.97,230,17217,,,,,65.09,45.61,96.0,6249.0,47.0,36.0,2.0,94.0,83.81,67.68,91.0,7627.0,,,,,69.8,142.8,5.0,349.0,80.5,74.94,36.0,2898.0,,,,
2007,46,085,46085,86.83,90.69,59,5123,38.4,28.0,5.0,192.0,,,,,45.0,684.0,1.0,45.0,95.33,81.53,45.0,4290.0,,,,,82.75,125.5,4.0,331.0,66.25,89.0,4.0,265.0,,,,
2007,41,053,41053,182.28,96.18,5959,1086219,161.34,64.0,79.0,12746.0,192.11,93.42,36.0,6916.0,239.01,126.15,99.0,23662.0,183.54,96.29,4785.0,878221.0,176.76,93.64,33.0,5833.0,172.17,110.95,198.0,34089.0,171.13,91.12,729.0,124752.0,,,,
2007,13,075,13075,95.77,60.7,769,73649,94.0,65.0,1.0,94.0,68.84,44.4,122.0,8399.0,81.71,74.14,7.0,572.0,99.43,65.35,536.0,53296.0,93.0,47.5,2.0,186.0,130.05,67.32,19.0,2471.0,105.26,52.13,82.0,8631.0,,,,
2007,04,005,04005,256.39,135.34,8447,2165725,145.33,79.5,219.0,31827.0,270.26,102.45,69.0,18648.0,286.05,152.77,66.0,18879.0,260.21,139.92,6345.0,1651011.0,221.66,99.06,32.0,7093.0,247.03,131.53,204.0,50395.0,256.53,126.24,1512.0,387872.0,,,,
2007,31,053,31053,100.12,65.9,1421,142277,137.43,59.14,7.0,962.0,105.0,122.67,3.0,315.0,62.5,41.5,4.0,250.0,101.25,65.7,1195.0,120997.0,125.25,44.25,4.0,501.0,100.03,80.14,69.0,6902.0,88.85,61.05,139.0,12350.0,,,,
2007,47,003,47003,109.53,62.61,2394,262209,75.64,54.55,11.0,832.0,95.42,48.35,133.0,12691.0,258.43,90.71,7.0,1809.0,108.46,63.88,1921.0,208355.0,118.33,36.67,3.0,355.0,118.27,58.23,44.0,5204.0,119.87,61.24,275.0,32963.0,,,,
2007,46,091,46091,95.85,96.41,94,9010,49.4,43.0,5.0,247.0,,,,,,,,,99.74,101.54,80.0,7979.0,18.0,25.5,2.0,36.0,177.5,85.5,2.0,355.0,78.6,100.6,5.0,393.0,,,,
2007,04,NA ,04NA ,157.21,74.72,1644,258447,68.23,44.82,60.0,4094.0,144.94,55.17,35.0,5073.0,187.45,152.29,31.0,5811.0,147.71,72.39,1055.0,155832.0,154.5,45.25,4.0,618.0,,,,,189.58,80.49,459.0,87019.0,,,,
2007,26,157,26157,97.21,58.11,2557,248571,101.06,59.31,16.0,1617.0,102.49,59.77,35.0,3587.0,83.0,49.67,6.0,498.0,96.76,57.82,2164.0,209389.0,63.0,35.0,2.0,126.0,100.07,61.36,58.0,5804.0,99.82,59.82,276.0,27550.0,,,,
2007,55,021,55021,142.43,83.98,4404,627252,132.83,51.83,6.0,797.0,179.88,65.65,17.0,3058.0,209.55,113.95,20.0,4191.0,140.93,83.12,3737.0,526642.0,86.0,52.5,4.0,344.0,161.47,78.94,143.0,23090.0,144.93,92.29,477.0,69130.0,,,,
2007,26,131,26131,99.67,79.59,206,20533,84.0,42.5,2.0,168.0,,,,,44.0,66.0,1.0,44.0,93.05,79.62,170.0,15819.0,,,,,115.22,92.11,9.0,1037.0,144.38,78.33,24.0,3465.0,,,,
2007,48,493,48493,130.11,81.9,1917,249426,111.86,69.36,14.0,1566.0,156.82,69.89,28.0,4391.0,130.29,96.71,7.0,912.0,129.64,82.62,1494.0,193689.0,89.5,54.75,4.0,358.0,164.2,86.46,56.0,9195.0,125.21,79.28,314.0,39315.0,,,,
2007,06,027,06027,231.51,108.07,722,167153,187.8,96.4,15.0,2817.0,,,,,358.83,120.83,6.0,2153.0,240.54,111.64,489.0,117622.0,179.5,32.0,2.0,359.0,194.29,121.82,17.0,3303.0,211.91,99.12,193.0,40899.0,,,,
2007,40,113,40113,102.24,68.38,2004,204886,78.75,57.12,157.0,12363.0,102.93,59.2,246.0,25320.0,134.86,114.57,7.0,944.0,100.47,70.48,1278.0,128406.0,52.0,36.33,3.0,156.0,108.87,74.63,52.0,5661.0,122.74,71.4,261.0,32036.0,,,,
2007,31,137,31137,76.8,63.82,352,27034,,,,,,,,,,,,,76.95,63.81,305.0,23469.0,,,,,80.33,62.89,9.0,723.0,74.79,64.08,38.0,2842.0,,,,
2007,19,047,19047,75.8,56.13,361,27362,65.25,32.33,12.0,783.0,250.0,76.0,1.0,250.0,,,,,75.91,57.57,316.0,23986.0,,,,,58.0,45.57,7.0,406.0,77.48,51.52,25.0,1937.0,,,,
2007,05,027,05027,83.85,67.34,536,44946,,,,,73.48,49.41,117.0,8597.0,74.0,30.5,2.0,148.0,85.55,69.44,350.0,29943.0,,,,,60.6,63.5,10.0,606.0,99.16,93.21,57.0,5652.0,,,,
2007,01,071,01071,102.71,64.93,2134,219178,61.35,48.15,20.0,1227.0,98.5,66.47,38.0,3743.0,130.33,52.67,3.0,391.0,101.56,64.98,1761.0,178846.0,213.0,88.0,4.0,852.0,117.93,72.14,57.0,6722.0,109.15,63.84,251.0,27397.0,,,,
2007,46,087,46087,105.91,75.54,243,25735,36.0,89.0,1.0,36.0,,,,,,,,,107.97,78.08,210.0,22673.0,,,,,115.65,62.18,17.0,1966.0,70.67,54.2,15.0,1060.0,,,,
2007,42,013,42013,90.88,59.7,6011,546255,96.0,51.19,16.0,1536.0,70.59,52.59,49.0,3459.0,128.0,167.0,17.0,2176.0,90.28,59.16,5136.0,463669.0,46.0,32.0,2.0,92.0,99.1,73.33,109.0,10802.0,94.61,59.71,682.0,64521.0,,,,
2007,24,017,24017,269.21,105.92,19187,5165295,244.3,88.85,106.0,25896.0,281.64,104.18,7944.0,2237349.0,265.82,127.2,318.0,84532.0,256.42,107.3,6205.0,1591092.0,260.84,109.08,76.0,19824.0,239.86,98.41,646.0,154950.0,270.21,107.19,3892.0,1051652.0,,,,
2007,22,099,22099,90.56,62.26,2693,243868,122.27,76.0,11.0,1345.0,74.18,50.22,682.0,50593.0,101.0,67.65,17.0,1717.0,92.65,65.98,1709.0,158341.0,,,,,129.07,75.16,45.0,5808.0,113.82,66.72,229.0,26064.0,,,,
2007,17,129,17129,91.29,66.26,677,61805,58.5,47.0,2.0,117.0,90.33,81.33,3.0,271.0,,,,,91.64,67.05,617.0,56543.0,,,,,70.36,61.45,11.0,774.0,93.18,56.32,44.0,4100.0,,,,
2007,33,007,33007,123.09,75.4,1932,237813,65.08,38.67,12.0,781.0,171.5,85.67,6.0,1029.0,147.38,109.63,8.0,1179.0,120.2,76.19,1494.0,179584.0,88.5,65.0,2.0,177.0,119.07,83.05,41.0,4882.0,135.99,71.71,369.0,50181.0,,,,
2007,37,045,37045,108.88,64.7,4951,539065,83.13,70.6,15.0,1247.0,92.24,47.57,713.0,65770.0,121.92,63.38,24.0,2926.0,112.3,69.43,3362.0,377536.0,61.0,32.25,4.0,244.0,112.82,63.19,197.0,22226.0,108.67,59.52,636.0,69116.0,,,,
2007,17,097,17097,254.68,127.01,54147,13790183,188.76,81.35,246.0,46435.0,188.33,94.65,2008.0,378160.0,269.94,134.12,2880.0,777427.0,259.83,128.64,41074.0,10672251.0,207.94,90.35,266.0,55312.0,234.81,129.86,2445.0,574113.0,246.08,125.4,5228.0,1286485.0,,,,
2007,26,153,26153,104.99,77.48,243,25513,55.33,44.67,3.0,166.0,,,,,58.0,265.0,2.0,116.0,106.84,77.24,210.0,22436.0,,,,,87.88,42.88,8.0,703.0,104.6,79.95,20.0,2092.0,,,,
2007,45,077,45077,133.87,89.95,6151,823412,108.56,92.7,27.0,2931.0,106.89,84.58,267.0,28539.0,154.29,114.29,51.0,7869.0,134.7,90.69,4848.0,653019.0,105.0,111.12,17.0,1785.0,137.5,83.68,247.0,33963.0,137.33,86.73,694.0,95306.0,,,,
2007,09,011,09011,199.44,97.45,17113,3412943,209.71,113.67,171.0,35861.0,175.31,82.75,599.0,105013.0,197.69,85.91,663.0,131067.0,199.85,98.37,12365.0,2471103.0,192.1,80.72,83.0,15944.0,188.53,121.47,535.0,100861.0,205.08,94.04,2697.0,553094.0,,,,
2007,21,143,21143,121.4,89.51,358,43460,,,,,47.0,58.0,5.0,235.0,60.0,38.0,1.0,60.0,121.3,89.25,318.0,38572.0,,,,,168.92,135.38,13.0,2196.0,114.14,74.95,21.0,2397.0,,,,
2007,23,027,23027,149.41,77.75,2256,337071,90.5,42.38,8.0,724.0,179.57,98.57,7.0,1257.0,104.75,40.75,4.0,419.0,145.33,75.13,1822.0,264789.0,185.0,52.0,1.0,185.0,171.86,76.1,63.0,10827.0,167.72,92.52,351.0,58870.0,,,,
2007,02,188,02188,127.59,67.4,73,9314,124.6,63.14,43.0,5358.0,,,,,100.0,74.0,1.0,100.0,129.43,74.1,21.0,2718.0,,,,,,,,,142.25,71.88,8.0,1138.0,,,,
2007,47,137,47137,124.11,91.66,206,25567,,,,,301.0,101.0,1.0,301.0,,,,,118.39,89.57,158.0,18706.0,,,,,78.0,55.0,3.0,234.0,143.77,101.43,44.0,6326.0,,,,
2007,72,083,72083,75.26,36.29,66,4967,,,,,88.0,18.0,1.0,88.0,,,,,76.32,35.96,57.0,4350.0,,,,,73.43,43.14,7.0,514.0,15.0,25.0,1.0,15.0,,,,
2007,51,595,51595,100.59,61.53,259,26053,,,,,87.17,48.26,117.0,10199.0,102.0,143.33,3.0,306.0,104.51,70.49,89.0,9301.0,,,,,190.0,191.25,8.0,1520.0,112.55,48.98,42.0,4727.0,,,,
2007,29,157,29157,102.87,63.78,948,97518,31.0,74.0,1.0,31.0,208.0,90.0,2.0,416.0,104.0,57.0,1.0,104.0,101.21,63.62,810.0,81979.0,,,,,118.21,78.65,52.0,6147.0,107.82,55.26,82.0,8841.0,,,,
2007,05,073,05073,71.39,65.47,114,8139,,,,,47.84,39.96,25.0,1196.0,,,,,82.48,77.37,75.0,6186.0,,,,,,,,,54.07,47.29,14.0,757.0,,,,
2007,01,121,01121,114.1,70.97,3933,448744,74.13,47.13,8.0,593.0,92.13,50.49,710.0,65410.0,147.84,92.0,19.0,2809.0,119.8,76.67,2618.0,313632.0,65.5,37.0,2.0,131.0,129.15,72.39,139.0,17952.0,110.34,69.38,437.0,48217.0,,,,
2007,04,007,04007,180.78,100.76,3836,693477,123.17,74.03,29.0,3572.0,145.67,60.0,3.0,437.0,138.59,73.41,17.0,2356.0,185.23,103.21,3029.0,561052.0,297.5,130.75,8.0,2380.0,167.22,99.31,86.0,14381.0,164.61,91.48,664.0,109299.0,,,,
2007,51,830,51830,208.35,102.56,524,109175,141.67,46.0,3.0,425.0,121.03,57.61,74.0,8956.0,140.0,78.1,10.0,1400.0,227.64,113.83,333.0,75805.0,147.0,84.0,1.0,147.0,229.57,80.71,14.0,3214.0,216.04,106.06,89.0,19228.0,,,,
2007,29,131,29131,117.93,86.99,1294,152603,78.14,39.71,7.0,547.0,85.0,34.0,7.0,595.0,,,,,118.44,85.46,1085.0,128511.0,108.0,92.0,3.0,324.0,104.96,115.79,28.0,2939.0,120.04,96.34,164.0,19687.0,,,,
2007,28,031,28031,78.6,59.21,681,53528,92.5,461.0,2.0,185.0,60.02,41.16,121.0,7262.0,,,,,81.88,62.74,480.0,39301.0,,,,,108.96,66.25,24.0,2615.0,77.13,50.28,54.0,4165.0,,,,
2007,48,143,48143,112.27,90.02,1281,143813,123.67,296.0,3.0,371.0,125.1,78.5,10.0,1251.0,98.43,60.71,7.0,689.0,112.24,92.32,1006.0,112916.0,178.0,550.0,1.0,178.0,110.29,77.71,147.0,16212.0,113.98,78.26,107.0,12196.0,,,,
2007,17,161,17161,91.52,64.61,7379,675360,68.05,51.56,39.0,2654.0,73.26,52.1,290.0,21246.0,105.79,74.5,42.0,4443.0,91.9,65.47,5974.0,548993.0,71.36,38.0,14.0,999.0,96.15,61.59,343.0,32978.0,94.6,64.59,677.0,64047.0,,,,
2007,46,113,46113,33.37,47.17,30,1001,31.36,37.86,22.0,690.0,,,,,,,,,36.86,57.29,7.0,258.0,,,,,,,,,53.0,181.0,1.0,53.0,,,,
2007,28,109,28109,128.45,69.08,3076,395126,160.38,77.69,16.0,2566.0,114.62,55.72,281.0,32209.0,181.26,93.11,19.0,3444.0,129.77,70.01,2354.0,305490.0,41.33,51.33,3.0,124.0,133.62,72.95,84.0,11224.0,125.61,71.28,319.0,40069.0,,,,
2007,17,107,17107,85.48,67.67,799,68302,106.0,61.5,4.0,424.0,100.33,52.17,6.0,602.0,83.0,62.67,3.0,249.0,84.51,68.99,653.0,55187.0,,,,,112.0,71.6,15.0,1680.0,86.1,61.01,118.0,10160.0,,,,
2007,05,067,05067,72.47,64.55,396,28699,89.0,87.0,1.0,89.0,66.29,58.26,31.0,2055.0,,,,,74.82,66.98,317.0,23717.0,68.0,50.0,1.0,68.0,62.8,38.8,10.0,628.0,59.5,55.44,36.0,2142.0,,,,
2007,26,149,26149,107.19,66.42,3146,337231,118.75,50.94,16.0,1900.0,81.18,55.93,45.0,3653.0,178.69,78.5,16.0,2859.0,107.77,67.29,2643.0,284844.0,64.5,50.0,2.0,129.0,112.95,87.14,84.0,9488.0,101.05,56.14,340.0,34358.0,,,,
2007,17,079,17079,74.91,59.46,166,12435,136.0,56.0,1.0,136.0,,,,,,,,,69.34,59.05,149.0,10332.0,,,,,62.67,55.33,3.0,188.0,136.85,65.38,13.0,1779.0,,,,
2007,08,077,08077,185.26,88.33,15042,2786749,158.21,66.42,90.0,14239.0,175.56,91.05,78.0,13694.0,175.34,86.59,93.0,16307.0,186.71,89.27,12392.0,2313713.0,208.82,69.47,34.0,7100.0,174.52,84.27,623.0,108729.0,180.7,84.54,1732.0,312967.0,,,,
2007,42,017,42017,217.08,111.28,42066,9131583,213.84,107.17,119.0,25447.0,204.26,92.72,909.0,185674.0,258.82,123.56,984.0,254677.0,215.85,111.58,31654.0,6832536.0,224.55,104.42,106.0,23802.0,200.91,108.72,1273.0,255762.0,221.29,111.26,7021.0,1553685.0,,,,
2007,40,087,40087,120.3,75.84,2209,265745,98.98,88.48,63.0,6236.0,114.31,68.77,13.0,1486.0,148.43,137.71,7.0,1039.0,120.89,74.89,1833.0,221587.0,117.83,61.5,6.0,707.0,119.18,77.48,67.0,7985.0,121.39,78.45,220.0,26705.0,,,,
2007,24,013,24013,244.97,101.18,12574,3080248,241.22,97.78,37.0,8925.0,307.84,118.21,388.0,119442.0,318.59,134.64,118.0,37594.0,242.12,99.98,9593.0,2322676.0,229.4,80.0,25.0,5735.0,233.73,102.91,455.0,106347.0,244.91,101.65,1958.0,479529.0,,,,
2007,19,033,19033,104.39,76.83,1782,186018,79.33,60.67,3.0,238.0,111.44,56.83,18.0,2006.0,124.9,80.4,10.0,1249.0,105.32,77.02,1563.0,164619.0,76.0,35.0,1.0,76.0,98.56,73.33,52.0,5125.0,94.11,79.08,135.0,12705.0,,,,
2007,01,063,01063,82.11,67.03,270,22171,130.0,44.0,1.0,130.0,69.24,52.15,145.0,10040.0,,,,,103.02,87.36,94.0,9684.0,,,,,144.33,153.67,3.0,433.0,69.78,67.33,27.0,1884.0,,,,
2007,02,090,02090,171.04,88.3,4129,706207,162.78,73.59,169.0,27510.0,176.13,86.41,106.0,18670.0,161.18,79.86,65.0,10477.0,171.11,87.78,3157.0,540201.0,190.03,75.1,29.0,5511.0,166.69,88.52,61.0,10168.0,172.82,98.01,542.0,93670.0,,,,
2007,27,009,27009,139.86,73.92,2214,309649,198.44,67.78,9.0,1786.0,127.54,75.46,13.0,1658.0,143.25,118.63,8.0,1146.0,140.82,73.42,1907.0,268553.0,136.5,75.5,2.0,273.0,147.77,87.18,83.0,12265.0,124.83,71.39,192.0,23968.0,,,,
2007,29,119,29119,95.6,61.17,981,93787,80.73,79.41,22.0,1776.0,68.0,18.0,1.0,68.0,145.0,79.5,2.0,290.0,94.39,59.22,827.0,78064.0,79.33,261.67,3.0,238.0,100.86,86.07,14.0,1412.0,106.6,63.53,112.0,11939.0,,,,
2007,34,027,34027,317.0,151.71,30129,9550936,246.99,120.01,157.0,38778.0,306.69,126.28,709.0,217442.0,329.79,153.14,1716.0,565917.0,315.11,153.01,21310.0,6714988.0,278.53,130.38,89.0,24789.0,298.21,145.98,877.0,261533.0,327.73,151.68,5271.0,1727489.0,,,,
