year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,017,69.95,45.27,41,2868,08017,1.93146675503,,,,,
2001,08,017,79.38,59.33,40,3175,08017,1.67242541716,13.4810578985,31.0580958692,-2.43902439024,0.107043235704,-13.4116384449
2002,08,017,81.15,65.94,62,5031,08017,1.53833030027,2.22978080121,11.1410753413,55.0,0.584566929134,-8.01800280656
2003,08,017,100.46,63.29,80,8037,08017,1.98412071417,23.7954405422,-4.01880497422,29.0322580645,0.597495527728,28.9788489391
2004,08,017,84.63,58.78,87,7363,08017,1.79971929228,-15.757515429,-7.12592826671,8.75,-0.0838621376135,-9.29386103272
2005,08,017,69.02,77.66,64,4417,08017,1.11093226886,-18.4449958644,32.1197686288,-26.4367816092,-0.400108651365,-38.2719142017
2006,08,017,85.76,86.94,71,6089,08017,1.23303427651,24.2538394668,11.9495235643,10.9375,0.37853746887,10.9909497699
2007,08,017,83.62,66.49,45,3763,08017,1.57204090841,-2.4953358209,-23.5219691741,-36.6197183099,-0.382000328461,27.4936908367
2008,08,017,75.93,73.43,160,12148,08017,1.29255753779,-9.1963645061,10.4376597985,255.555555556,2.22827531225,-17.7783777204
2009,08,017,105.06,68.52,33,3467,08017,1.91659369527,38.3642828921,-6.68664033774,-79.375,-0.714603226869,48.2791782366
2010,08,017,76.44,73.11,27,2064,08017,1.30693475585,-27.2415762421,6.69877408056,-18.1818181818,-0.404672627632,-31.8095035441
2011,08,017,97.16,72.2,25,2429,08017,1.68213296399,27.1062271062,-1.24469976747,-7.40740740741,0.176841085271,28.7082585005
2012,08,017,2.94,83.64,33,97,08017,0.0439383070301,-96.9740634006,15.8448753463,32.0,-0.960065870729,-97.3879409077
2013,08,017,90.06,70.28,32,2882,08017,1.60180705748,2963.26530612,-15.9732185557,-3.0303030303,28.7113402062,3545.58210307
2014,08,017,130.72,76.76,25,3268,08017,2.12871287129,45.1476793249,9.2202618099,-21.875,0.133934767523,32.8944619978
