asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
7.0,4.0,37.86,34.75,57.71,50.5,404.0,202.0,156.0,52.0,34.89,36.02,52.96,45.52,8262.0,2367.0,961.0,,399.0,123,37123,57.0,19.0,39.09,36.21,59.75,42.42,3406.0,806.0,46.68,,56.05,,1.72798843188,64.53,70.57,,3.0,1.0,74.0,145.0,64.0,46.0,192.0,46.0,37,62009.0,,28156.0,449.0,262.0,55.24,63.84,71.95,78.41,32306.0,20543.0,2000.0
9.0,3.0,57.78,46.67,97.22,97.67,875.0,293.0,69.0,19.0,31.48,30.42,47.19,44.95,3256.0,854.0,1099.0,14.3600416233,486.0,123,37123,49.0,15.0,34.24,41.4,48.31,50.0,2367.0,750.0,58.11,24.4858611825,72.24,2.67553136891,1.77422130442,82.48,100.85,27.8165194483,1.0,1.0,73.0,73.0,81.0,81.0,81.0,81.0,37,90641.0,0.461739424922,49013.0,527.0,360.0,74.98,80.27,101.79,109.64,53644.0,39469.0,2001.0
7.0,3.0,103.29,146.67,99.71,93.67,698.0,281.0,79.0,25.0,44.48,62.04,52.63,49.16,4158.0,1229.0,1145.0,4.1856232939,506.0,123,37123,38.0,18.0,32.03,28.06,47.26,37.33,1796.0,672.0,67.55,16.2450524867,81.75,4.17305570253,1.84826054774,99.88,115.04,21.0960232784,1.0,,26.0,,17.0,,17.0,,37,114358.0,0.261658631304,58208.0,588.0,357.0,72.39,79.18,116.81,121.81,68687.0,43487.0,2002.0
14.0,7.0,51.71,43.29,123.14,65.29,1724.0,457.0,109.0,28.0,37.89,50.36,57.1,52.0,6224.0,1456.0,1389.0,21.3100436681,694.0,123,37123,57.0,26.0,34.58,34.58,42.82,37.12,2441.0,965.0,83.98,24.3227239082,111.72,-5.55153443003,1.74565372708,117.28,140.39,17.4209050861,5.0,3.0,55.8,61.0,86.6,104.33,433.0,313.0,37,162898.0,0.424456531244,97432.0,886.0,542.0,98.6,121.63,132.16,149.38,117093.0,80964.0,2003.0
17.0,6.0,52.41,54.5,83.47,61.83,1419.0,371.0,158.0,33.0,44.05,77.36,61.66,62.91,9742.0,2076.0,1274.0,-8.27933765299,514.0,123,37123,3.0,1.0,33.67,17.0,42.33,21.0,127.0,21.0,69.48,-17.266015718,90.69,4.77127007016,1.82894358089,101.66,114.46,-13.3185538881,17.0,9.0,47.0,38.56,53.29,37.33,906.0,336.0,37,129513.0,-0.20494419821,58833.0,892.0,417.0,73.33,90.31,109.08,122.02,97299.0,50883.0,2004.0
17.0,5.0,54.88,71.2,123.76,192.8,2104.0,964.0,181.0,36.0,47.2,66.25,72.97,93.06,13208.0,3350.0,1386.0,8.79120879121,582.0,123,37123,5.0,3.0,366.4,586.33,52.6,46.67,263.0,140.0,72.73,4.67760506621,94.4,3.50019999373,1.89296026399,110.14,129.34,8.34153059217,15.0,9.0,64.33,64.33,61.07,51.78,916.0,466.0,37,152655.0,0.178684765236,75275.0,963.0,488.0,75.98,92.35,116.96,130.65,112629.0,63756.0,2005.0
11.0,4.0,64.91,73.0,126.18,159.0,1388.0,636.0,147.0,40.0,42.32,40.5,75.01,68.83,11027.0,2753.0,1257.0,-9.30735930736,535.0,123,37123,,,,,,,,,93.54,28.6126770246,110.55,-14.0864374647,1.62630960017,121.7,136.29,10.4957327038,10.0,5.0,53.5,54.4,72.7,71.6,727.0,358.0,37,152979.0,0.00212243293701,72914.0,895.0,432.0,95.95,111.76,126.29,139.17,113034.0,60123.0,2006.0
10.0,2.0,64.5,40.0,178.1,72.0,1781.0,144.0,111.0,26.0,62.85,70.96,76.25,90.65,8464.0,2357.0,1112.0,-11.5354017502,488.0,123,37123,6.0,1.0,43.67,23.0,53.17,55.0,319.0,55.0,107.54,14.9668590977,130.68,3.19861566864,1.67832899386,144.39,159.38,18.6442070666,8.0,1.0,60.5,71.0,96.88,54.0,775.0,54.0,37,160567.0,0.0496015793017,77775.0,841.0,425.0,116.95,131.87,149.88,161.18,126049.0,68501.0,2007.0
20.0,16.0,117.8,134.5,81.6,87.5,1632.0,1400.0,384.0,56.0,57.67,192.29,77.27,127.21,29672.0,7124.0,3376.0,203.597122302,1520.0,123,37123,16.0,8.0,89.5,105.0,268.0,315.0,4288.0,2520.0,107.49,-0.046494327692,148.16,0.780980300926,1.69143641269,145.45,176.54,0.734122861694,60.0,16.0,71.47,65.75,85.4,57.75,5124.0,924.0,37,491024.0,2.05806298928,268340.0,2652.0,1340.0,109.04,137.59,150.87,172.53,400116.0,231188.0,2008.0
11.0,4.0,58.36,29.0,92.55,95.0,1018.0,380.0,55.0,8.0,44.56,56.5,106.8,186.0,5874.0,1488.0,811.0,-75.9774881517,437.0,123,37123,2.0,1.0,31.5,45.0,91.0,80.0,182.0,80.0,105.56,-1.79551586194,126.7,19.3026339836,2.0179281925,170.41,187.07,17.1605362668,6.0,4.0,32.33,42.0,85.67,97.5,514.0,390.0,37,138204.0,-0.718539216006,81750.0,665.0,394.0,105.44,119.53,172.79,182.07,114906.0,71736.0,2009.0
