year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,02,016,151.94,85.81,16,2431,02016,2.21332012586,,,,,
2001,02,016,153.65,85.24,34,5224,02016,2.25319685594,1.12544425431,-0.66425824496,112.5,1.14890991362,1.8016702424
2002,02,016,138.0,95.21,38,5244,02016,1.81178447642,-10.1854864953,11.6963866729,11.7647058824,0.00382848392037,-19.5904933185
2003,02,016,164.25,104.71,51,8377,02016,1.96077261007,19.0217391304,9.97794349333,34.2105263158,0.597444698703,8.2232812779
2004,02,016,189.8,153.8,44,8351,02016,1.54258777633,15.5555555556,46.8818641964,-13.7254901961,-0.00310373642115,-21.3275538217
2005,02,016,175.68,96.86,57,10014,02016,2.26718975841,-7.43940990516,-37.022106632,29.5454545455,0.199137827805,46.9731442968
2006,02,016,220.43,111.31,61,13446,02016,2.47540652233,25.4724499089,14.9184389841,7.01754385965,0.342720191732,9.18391427705
2007,02,016,219.84,110.76,49,10772,02016,2.48104008667,-0.267658667151,-0.494115533196,-19.6721311475,-0.198869552283,0.227581380999
2008,02,016,228.2,122.33,184,41988,02016,2.3318074062,3.80276564774,10.4460093897,275.510204082,2.89788340141,-6.01492419567
2009,02,016,194.45,91.79,33,6417,02016,2.64802810764,-14.7896581946,-24.9652579089,-82.0652173913,-0.847170620177,13.5611843671
2010,02,016,206.46,149.46,24,4955,02016,1.72671617824,6.17639496014,62.8281947925,-27.2727272727,-0.227832320399,-34.7923772689
2011,02,016,231.86,129.18,22,5101,02016,2.24357485679,12.3026252059,-13.5688478523,-8.33333333333,0.0294651866801,29.9330419822
2012,02,016,2.96,116.82,28,83,02016,0.0316726587913,-98.7233675494,-9.56804458895,27.2727272727,-0.983728680651,-98.588294984
2013,02,016,238.37,137.45,38,9058,02016,2.16778828665,7953.04054054,17.6596473207,35.7142857143,108.13253012,6744.35209855
2014,02,016,228.38,125.44,16,3654,02016,2.27578922194,-4.19096362797,-8.73772280829,-57.8947368421,-0.596599690881,4.98207947493
