asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
1.0,,45.0,,75.0,,75.0,,,,,,,,,,678.0,,249.0,113,26113,1.0,,37.0,,73.0,,73.0,,54.15,,57.69,,1.5283933518,66.21,68.02,,5.0,,32.2,,55.8,,279.0,,26,44891.0,,16936.0,420.0,194.0,61.24,60.34,69.72,71.6,29283.0,13891.0,2000.0
1.0,,84.0,,115.0,,115.0,,,,,,,,,,1045.0,54.1297935103,494.0,113,26113,2.0,1.0,31.0,19.0,45.0,57.0,90.0,57.0,54.02,-0.240073868883,57.94,12.5795930185,1.72065901518,74.36,80.93,12.309318834,2.0,1.0,51.5,69.0,79.5,102.0,159.0,102.0,26,77705.0,0.730970573166,39978.0,708.0,422.0,57.51,59.38,79.3,83.31,56146.0,35157.0,2001.0
2.0,1.0,33.0,41.0,46.0,40.0,92.0,40.0,1.0,,17.0,,54.0,,54.0,,1108.0,6.02870813397,577.0,113,26113,4.0,1.0,38.75,66.0,51.75,48.0,207.0,48.0,56.89,5.31284709367,64.28,2.1828030671,1.75821761294,80.02,84.21,7.61161915008,1.0,,55.0,,108.0,,108.0,,26,88664.0,0.141033395534,48591.0,805.0,500.0,59.41,64.06,82.57,84.84,66465.0,42422.0,2002.0
,,,,,,,,5.0,5.0,48.8,48.8,73.2,73.2,366.0,366.0,1382.0,24.7292418773,728.0,113,26113,3.0,,33.0,,55.0,,165.0,,60.48,6.31042362454,65.22,6.18364134165,1.86693948413,90.33,90.2,12.8842789303,2.0,1.0,86.0,131.0,63.0,50.0,126.0,50.0,26,124839.0,0.408000992511,65664.0,1155.0,666.0,61.71,65.32,88.33,89.23,102020.0,59426.0,2003.0
,,,,,,,,7.0,,101.86,,96.71,,677.0,,1145.0,-17.1490593343,467.0,113,26113,1.0,1.0,43.0,43.0,90.0,90.0,90.0,90.0,56.46,-6.64682539683,62.88,8.85146245559,2.03219093163,91.79,90.5,1.61629580427,3.0,1.0,38.0,44.0,128.0,135.0,384.0,135.0,26,105104.0,-0.158083611692,42262.0,990.0,439.0,56.17,63.08,91.51,91.28,90595.0,40070.0,2004.0
,,,,,,,,7.0,,107.14,,193.86,,1357.0,,1053.0,-8.03493449782,407.0,113,26113,1.0,1.0,29.0,29.0,66.0,66.0,66.0,66.0,69.28,22.7063407722,71.78,-0.401439725732,2.02403290993,112.18,112.17,22.2137487744,5.0,2.0,84.0,153.5,74.6,87.5,373.0,175.0,26,118128.0,0.123915360024,45654.0,863.0,374.0,68.45,65.34,107.59,101.87,92850.0,38098.0,2005.0
3.0,2.0,140.0,140.0,81.67,68.0,245.0,136.0,3.0,,48.67,,112.0,,336.0,,976.0,-7.31244064577,423.0,113,26113,,,,,,,,,75.87,9.51212471132,98.55,-13.8466458012,1.74377224199,105.84,102.11,-5.65163130683,7.0,2.0,94.57,126.0,99.71,104.0,698.0,208.0,26,103299.0,-0.125533319789,43193.0,795.0,392.0,67.6,76.94,102.5,97.46,81484.0,38206.0,2006.0
,,,,,,,,,,,,,,,,742.0,-23.9754098361,339.0,113,26113,,,,,,,,,67.51,-11.0188480295,75.86,7.83874800105,1.88046215375,101.56,94.5,-4.04383975813,2.0,,31.5,,64.0,,128.0,,26,75361.0,-0.270457603655,32035.0,658.0,324.0,67.33,75.79,100.29,94.68,65993.0,30676.0,2007.0
,,,,,,,,,,,,,,,,1736.0,133.962264151,1084.0,113,26113,,,,,,,,,65.1,-3.56984150496,70.9,0.699989533477,1.89362519201,98.62,95.26,-2.89484048838,4.0,,43.0,,35.0,,140.0,,26,171200.0,1.271732063,103264.0,1652.0,1060.0,65.51,71.08,97.86,94.77,161672.0,100460.0,2008.0
1.0,,70.0,,115.0,,115.0,,2.0,1.0,55.5,41.0,125.5,118.0,251.0,118.0,442.0,-74.5391705069,280.0,113,26113,1.0,1.0,21.0,21.0,33.0,33.0,33.0,33.0,94.68,45.4377880184,105.43,-17.3608149883,1.56487642586,118.53,124.89,20.1886027175,1.0,1.0,148.0,148.0,66.0,66.0,66.0,66.0,26,52392.0,-0.693971962617,34969.0,415.0,271.0,94.74,106.02,118.07,125.84,48997.0,34103.0,2009.0
,,,,,,,,,,,,,,,,336.0,-23.9819004525,199.0,113,26113,,,,,,,,,110.44,16.6455428813,123.3,-17.9588954185,1.28384190511,113.43,114.51,-4.30270817515,1.0,,15.0,,70.0,,70.0,,26,38111.0,-0.272579783173,22787.0,318.0,192.0,108.41,118.65,112.62,111.91,35812.0,21487.0,2010.0
,,,,,,,,,,,,,,,,345.0,2.67857142857,202.0,113,26113,,,,,,,,,112.56,1.91959434987,138.63,85.5417626042,2.38206289979,214.5,291.52,89.1034117958,1.0,,28.0,,60.0,,60.0,,26,74003.0,0.941775340453,58888.0,313.0,193.0,114.52,139.33,224.03,299.34,70122.0,57773.0,2011.0
,,,,,,,,,,,,,,,,362.0,4.92753623188,217.0,113,26113,,,,,,,,,89.65,-20.3535891969,88.1,-37.3395996084,1.49261015059,107.05,102.48,-50.0932400932,2.0,,57.5,,95.0,,190.0,,26,38751.0,-0.476359066524,22238.0,346.0,215.0,86.66,87.18,106.16,101.75,36730.0,21877.0,2012.0
,,,,,,,,,,,,,,,,426.0,17.679558011,268.0,113,26113,,,,,,,,,82.78,-7.6631344116,87.88,0.489025739034,1.49990939841,99.33,97.23,-7.21158337226,1.0,1.0,109.0,109.0,266.0,266.0,266.0,266.0,26,42315.0,0.0919718200821,26058.0,384.0,251.0,83.6,87.87,97.58,95.22,37470.0,23900.0,2013.0
2.0,,112.5,,144.0,,288.0,,,,,,,,,,286.0,-32.8638497653,148.0,113,26113,,,,,,,,,108.33,30.864943223,146.13,-20.0927149779,1.19853687806,103.87,108.57,4.57062317527,2.0,1.0,37.0,37.0,61.0,61.0,122.0,61.0,26,29708.0,-0.297932175352,16069.0,258.0,139.0,110.59,149.84,101.59,107.54,26210.0,14948.0,2014.0
