asian_count_app,asian_count_orig,asian_income_average_app,asian_income_average_orig,asian_loan_average_app,asian_loan_average_orig,asian_value_app,asian_value_orig,black_count_app,black_count_orig,black_income_average_app,black_income_average_orig,black_loan_average_app,black_loan_average_orig,black_value_app,black_value_orig,count_app,count_app_delta,count_orig,county,fips,hawaiian_count_app,hawaiian_count_orig,hawaiian_income_average_app,hawaiian_income_average_orig,hawaiian_loan_average_app,hawaiian_loan_average_orig,hawaiian_value_app,hawaiian_value_orig,income_average_app,income_average_app_delta,income_average_orig,income_mult_delta,income_multiple,loan_average_app,loan_average_orig,loan_avg_app_delta,native_count_app,native_count_orig,native_income_average_app,native_income_average_orig,native_loan_average_app,native_loan_average_orig,native_value_app,native_value_orig,state,value_app,value_app_delta,value_orig,white_count_app,white_count_orig,white_income_average_app,white_income_average_orig,white_loan_average_app,white_loan_average_orig,white_value_app,white_value_orig,year
,,,,,,,,,,,,,,,,444.0,,188.0,043,27043,8.0,3.0,33.25,31.33,41.25,41.33,330.0,124.0,40.23,,43.99,,1.49639572458,48.16,53.41,,1.0,,36.0,,60.0,,60.0,,27,21383.0,,10042.0,262.0,152.0,41.15,44.88,50.03,52.86,13107.0,8034.0,2000.0
,,,,,,,,2.0,1.0,57.0,84.0,65.0,98.0,130.0,98.0,583.0,31.3063063063,262.0,043,27043,2.0,1.0,38.0,36.0,33.0,11.0,66.0,11.0,46.3,15.088242605,50.17,2.53218662773,1.53428725702,56.83,62.09,18.0024916944,,,,,,,,,27,33129.0,0.549314876304,16267.0,325.0,217.0,48.11,51.01,61.67,63.71,20044.0,13824.0,2001.0
1.0,,59.0,,25.0,,25.0,,,,,,,,,,506.0,-13.2075471698,211.0,043,27043,2.0,2.0,25.5,25.5,52.0,52.0,104.0,104.0,48.48,4.70842332613,46.68,13.3166908544,1.73860354785,67.43,67.89,18.652120359,,,,,,,,,27,34118.0,0.0298529988832,14325.0,298.0,168.0,48.61,46.61,69.9,68.2,20829.0,11458.0,2002.0
2.0,,30.5,,96.5,,193.0,,2.0,1.0,23.0,18.0,50.0,55.0,100.0,55.0,733.0,44.8616600791,353.0,043,27043,8.0,7.0,49.0,39.86,47.0,39.71,376.0,278.0,69.9,44.1831683168,83.99,-20.697541052,1.37875536481,77.1,76.77,14.3407978645,,,,,,,,,27,56511.0,0.656339762002,27100.0,597.0,316.0,56.72,56.73,78.57,78.51,46908.0,24808.0,2003.0
2.0,,38.0,,55.5,,111.0,,2.0,1.0,37.0,37.0,61.0,67.0,122.0,67.0,633.0,-13.6425648022,284.0,043,27043,1.0,,38.0,,23.0,,23.0,,56.8,-18.7410586552,54.77,28.6977996383,1.7744278169,80.63,76.09,4.5784695201,9.0,1.0,36.44,22.0,63.44,52.0,571.0,52.0,27,51038.0,-0.0968484011962,21610.0,528.0,261.0,58.67,56.39,81.93,78.18,43261.0,20404.0,2004.0
11.0,4.0,44.27,41.5,53.45,42.25,588.0,169.0,,,,,,,,,751.0,18.6413902054,318.0,043,27043,1.0,,51.0,,54.0,,54.0,,51.17,-9.91197183099,49.38,14.7609051264,2.03634942349,83.36,82.87,3.38583653727,2.0,,23.5,,90.5,,181.0,,27,62604.0,0.226615462988,26354.0,628.0,289.0,50.42,50.41,83.27,84.01,52293.0,24280.0,2005.0
2.0,,30.0,,63.5,,127.0,,3.0,,35.33,,61.0,,183.0,,694.0,-7.58988015979,258.0,043,27043,1.0,1.0,33.0,33.0,50.0,50.0,50.0,50.0,51.22,0.0977135040062,51.55,-6.49731484597,1.90404139008,78.02,79.38,-6.40595009597,1.0,,31.0,,68.0,,68.0,,27,54145.0,-0.135119161715,20479.0,579.0,236.0,48.88,52.09,76.67,78.92,44394.0,18624.0,2006.0
2.0,2.0,37.0,37.0,57.0,57.0,114.0,114.0,,,,,,,,,551.0,-20.6051873199,194.0,043,27043,,,,,,,,,64.65,26.220226474,55.43,-12.8223016963,1.65989945862,85.85,82.73,10.0358882338,1.0,1.0,35.0,35.0,54.0,54.0,54.0,54.0,27,47302.0,-0.126382860837,16050.0,466.0,183.0,68.2,56.48,86.52,85.12,40320.0,15577.0,2007.0
,,,,,,,,,,,,,,,,1004.0,82.2141560799,396.0,043,27043,4.0,,30.0,,70.0,,280.0,,59.57,-7.85769528229,61.1,24.0516166677,2.05913211348,98.13,105.92,14.3040186372,,,,,,,,,27,98520.0,1.08278719716,41944.0,924.0,380.0,57.45,61.86,99.92,106.81,92324.0,40588.0,2008.0
,,,,,,,,,,,,,,,,334.0,-66.7330677291,199.0,043,27043,,,,,,,,,65.93,10.6765150243,71.95,-2.69491639881,2.00364022448,105.68,109.14,7.69387547131,2.0,1.0,43.5,66.0,82.5,102.0,165.0,102.0,27,35298.0,-0.641717417783,21719.0,306.0,194.0,65.84,71.93,107.45,110.01,32880.0,21342.0,2009.0
