year,state,county,loan_average_app,income_average_app,count_app,value_app,fips,income_multiple,loan_avg_app_delta,income_average_app_delta,count_app_delta,value_app_delta,income_mult_delta
2000,08,013,172.73,96.95,19345,3341422,08013,2.22705002579,,,,,
2001,08,013,202.88,103.16,37121,7531111,08013,2.4583171772,17.4549875528,6.40536358948,91.8893771,1.25386407344,10.3844614506
2002,08,013,217.5,106.95,43164,9388019,08013,2.54207573633,7.20623028391,3.67390461419,16.2791950648,0.246564949049,3.40715022055
2003,08,013,218.49,107.04,52232,11412352,08013,2.55149943946,0.455172413793,0.0841514726508,21.0082476138,0.215629410209,0.370708984073
2004,08,013,234.55,109.37,29574,6936459,08013,2.68069397458,7.35045082155,2.17675635277,-43.3795374483,-0.392197243828,5.06347495601
2005,08,013,233.05,112.75,27713,6458581,08013,2.58370288248,-0.639522489874,3.09042699095,-6.29268952458,-0.0688936530873,-3.61813370038
2006,08,013,237.44,123.13,23459,5570077,08013,2.41046048891,1.88371594079,9.20620842572,-15.3501966586,-0.137569537333,-6.70519798324
2007,08,013,256.95,129.93,20262,5206344,08013,2.47200415608,8.21681266846,5.52261837083,-13.6280318854,-0.0653012516703,2.5531912866
2008,08,013,271.53,127.07,58980,16015116,08013,2.67106712835,5.67425569177,-2.2011852536,191.086763399,2.07607718583,8.05269569553
2009,08,013,275.02,127.93,23803,6546197,08013,2.68721175643,1.28530917394,0.676792319194,-59.6422516107,-0.591248855144,0.604426145021
2010,08,013,278.7,131.16,21829,6083743,08013,2.65610704483,1.33808450295,2.52481825999,-8.29307230181,-0.070644681179,-1.1575087644
2011,08,013,277.96,133.29,19719,5481166,08013,2.60672218471,-0.265518478651,1.62397072278,-9.66604058821,-0.0990470833498,-1.85929479826
2012,08,013,2.9,134.15,26476,76668,08013,0.0270219903094,-98.956684415,0.64520969315,34.2664435316,-0.986012465231,-98.963372834
2013,08,013,278.84,135.11,20060,5593626,08013,2.57974983347,9515.17241379,0.715616846813,-24.2332678652,71.959070277,9446.85352165
2014,08,013,307.6,139.15,11166,3434680,08013,2.76320517427,10.3141586573,2.99015616905,-44.3369890329,-0.385965382741,7.11136166861
